;GO:1902036;GO:0034198;GO:1902033;GO:0015031;GO:1901224;GO:0045765;GO:0060528;GO:0051092;GO:0060368;GO:0032727;GO:0002479;GO:0000186;GO:0045893;GO:0001701;GO:0032728;GO:0019885;GO:2000110;GO:0032722;GO:1902041;GO:2000373;GO:1902044;GO:0045655;GO:0006974;GO:0071360;GO:0051097;GO:0033003;GO:0050689;GO:0035666;GO:0080111;GO:0008203;GO:0043367;GO:1901522;GO:0045944;GO:0043401;GO:0060700;GO:0001893;GO:0006659;GO:0019060;GO:0048384;GO:1990668;GO:0010998;GO:0010596;GO:0034165;GO:0000723;GO:0010529;GO:0016064;GO:0034157;GO:0018108;GO:0055012;GO:0046777;GO:0006366;GO:0043666;GO:0006006;GO:0032091;GO:0060687;GO:0006367;GO:0043392;GO:0032526;GO:0051289;GO:0051607;GO:0019048;GO:0017148;GO:0035357;GO:2000553;GO:0046826;GO:0043433;GO:1900225;GO:0006139;GO:0006412;GO:0032874;GO:0033689;GO:0060340;GO:0009972;GO:0000122;GO:0006978;GO:0070383;GO:0030968;GO:0045351;GO:0017121;GO:0034127;GO:0030683;GO:0071357;GO:0034124;GO:0045070;GO:0002819;GO:0045071;GO:0016554;GO:0015721;GO:0060333;GO:0006351;GO:0050709;GO:0039530;GO:0045994;GO:0046967;GO:0060337;GO:0045089;GO:0043066;GO:0045087;GO:0071466
GO:0000723;0.3660149997115376;0.3660149997115376;0.4;0.0;0.3356143810225276;0.4;0.48300749985576874;0.4;0.4;0.3356143810225276;0.0;0.2830074998557688;0.3356143810225276;0.0;0.3356143810225276;0.0;0.2830074998557688;0.3660149997115376;0.3356143810225276;0.3660149997115376;0.4;0.3356143810225276;0.4;0.3356143810225276;0.3660149997115376;0.4;0.3660149997115376;0.48300749985576874;0.6000000000000001;0.43852901558847923;0.48300749985576874;0.48300749985576874;0.3081136762725405;0.48300749985576874;0.3660149997115376;0.0;0.48300749985576874;0.0;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.3660149997115376;0.3356143810225276;1.0;0.4;0.0;0.3356143810225276;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.6000000000000001;0.3660149997115376;0.4;0.4;0.43852901558847923;0.6830074998557688;0.4;0.0;0.48300749985576874;0.0;0.0;0.3356143810225276;0.48300749985576874;0.3356143810225276;0.48300749985576874;0.43852901558847923;0.4;0.6830074998557688;0.6000000000000001;0.3356143810225276;0.3660149997115376;0.3356143810225276;0.3356143810225276;0.3081136762725405;0.48300749985576874;0.6000000000000001;0.48300749985576874;0.48300749985576874;0.5356143810225276;0.3660149997115376;0.0;0.48300749985576874;0.3660149997115376;0.3356143810225276;0.4;0.3356143810225276;0.48300749985576874;0.0;0.48300749985576874;0.6000000000000001;0.3660149997115376;0.48300749985576874;0.2830074998557688;0.0;0.48300749985576874;0.3660149997115376;0.3356143810225276;0.0;0.4
GO:0010529;0.5356143810225276;0.0;0.5356143810225276;0.0;0.43852901558847923;0.48300749985576874;0.0;0.48300749985576874;0.5356143810225276;0.4;0.0;0.3356143810225276;0.43852901558847923;0.0;0.4;0.0;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.3660149997115376;0.5356143810225276;0.48300749985576874;0.0;0.0;0.3660149997115376;0.5356143810225276;0.5356143810225276;0.48300749985576874;0.0;0.0;0.0;0.48300749985576874;0.4;0.5356143810225276;0.48300749985576874;0.0;0.0;0.0;0.5356143810225276;0.0;0.4;0.5356143810225276;0.43852901558847923;0.4;1.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.4;0.5356143810225276;0.0;0.4;0.0;0.0;0.0;0.0;0.6000000000000001;0.5356143810225276;0.4;0.48300749985576874;0.6830074998557688;0.5356143810225276;0.0;0.0;0.48300749985576874;0.6830074998557688;0.43852901558847923;0.0;0.48300749985576874;0.48300749985576874;0.0;0.6000000000000001;0.0;0.48300749985576874;0.48300749985576874;0.0;0.0;0.48300749985576874;0.4;0.48300749985576874;0.48300749985576874;0.0;0.0;0.48300749985576874;0.0;0.6830074998557688;0.48300749985576874;0.4;0.0;0.48300749985576874;0.43852901558847923;0.6000000000000001;0.0;0.0
GO:0016064;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.3356143810225276;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.48300749985576874;0.0;0.0;0.0;0.43852901558847923;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.4
GO:0034157;0.4;0.0;0.43852901558847923;0.0;0.6000000000000001;0.4;0.0;0.48300749985576874;0.6000000000000001;0.4;0.0;0.48300749985576874;0.4;0.0;0.4;0.0;0.3081136762725405;0.43852901558847923;0.48300749985576874;0.3081136762725405;0.6000000000000001;0.3660149997115376;0.0;0.0;0.3081136762725405;0.43852901558847923;0.43852901558847923;0.4;0.0;0.0;0.0;0.4;0.3660149997115376;0.4;0.3660149997115376;0.0;0.0;0.0;0.4;0.0;0.3081136762725405;0.3660149997115376;0.8;0.3356143810225276;0.43852901558847923;0.0;1.0;0.0;0.0;0.0;0.0;0.3356143810225276;0.0;0.3356143810225276;0.43852901558847923;0.0;0.3356143810225276;0.0;0.0;0.0;0.0;0.3660149997115376;0.4;0.5356143810225276;0.4;0.43852901558847923;0.4;0.0;0.0;0.5356143810225276;0.4;0.6830074998557688;0.0;0.3081136762725405;0.4;0.0;0.43852901558847923;0.0;0.4;0.6830074998557688;0.0;0.0;0.6830074998557688;0.4;0.5356143810225276;0.3356143810225276;0.0;0.0;0.4;0.0;0.4;0.4;0.3660149997115376;0.0;0.4;0.8;0.3660149997115376;0.0;0.0
GO:0018108;0.0;0.3356143810225276;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.3081136762725405;0.0;0.0;0.0;0.43852901558847923;0.43852901558847923;0.3660149997115376;0.4;0.0;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.0;0.43852901558847923;0.4;0.8;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;1.0;0.4;0.8;0.48300749985576874;0.0;0.3660149997115376;0.0;0.0;0.48300749985576874;0.0;0.0;0.4;0.0;0.0;0.0;0.43852901558847923;0.0;0.4;0.0;0.0;0.48300749985576874;0.6000000000000001;0.0;0.0;0.0;0.3081136762725405;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.43852901558847923;0.48300749985576874;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.3660149997115376
GO:0055012;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.43852901558847923;0.0;0.0;0.0;0.8;0.6000000000000001;0.0;0.8;0.0;0.0;0.8;0.0;0.8;0.43852901558847923;0.0;0.8;0.8;0.4;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.4;1.0;0.4;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.8;0.0;0.0;0.0;0.8;0.0;0.8;0.0;0.0;0.6000000000000001;0.8;0.0;0.0;0.0;0.3356143810225276;0.0;0.8;0.4;0.8;0.0;0.8;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.4;0.0;0.8;0.8;0.0;0.8;0.0;0.0;0.8;0.0;0.0;0.0;0.5356143810225276
GO:0046777;0.0;0.3356143810225276;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.3081136762725405;0.0;0.0;0.0;0.43852901558847923;0.43852901558847923;0.3660149997115376;0.4;0.0;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.0;0.43852901558847923;0.4;0.8;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.8;0.4;1.0;0.48300749985576874;0.0;0.3660149997115376;0.0;0.0;0.48300749985576874;0.0;0.0;0.4;0.0;0.0;0.0;0.43852901558847923;0.0;0.4;0.0;0.0;0.48300749985576874;0.6000000000000001;0.0;0.0;0.0;0.3081136762725405;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.43852901558847923;0.48300749985576874;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.3660149997115376
GO:0006366;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.43852901558847923;0.0;0.0;0.0;0.8;0.6830074998557688;0.6000000000000001;0.8;0.0;0.0;0.8;0.0;0.0;0.5356143810225276;0.0;0.8;0.8;0.48300749985576874;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.48300749985576874;0.8;0.48300749985576874;1.0;0.0;0.5356143810225276;0.0;0.0;0.8;0.0;0.0;0.8;0.0;0.0;0.0;0.8;0.0;0.8;0.0;0.0;0.6830074998557688;0.8;0.0;0.0;0.0;0.4;0.0;0.8;0.5356143810225276;0.8;0.8;0.8;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.8;1.0;0.0;0.8;0.0;0.0;0.8;0.0;0.0;0.0;0.5356143810225276
GO:0043666;0.4;0.0;0.4;0.0;0.3356143810225276;0.3660149997115376;0.0;0.43852901558847923;0.4;0.3081136762725405;0.0;0.43852901558847923;0.4;0.0;0.3081136762725405;0.0;0.3081136762725405;0.3356143810225276;0.3356143810225276;0.5356143810225276;0.4;0.3660149997115376;0.0;0.0;0.6000000000000001;0.4;0.3356143810225276;0.43852901558847923;0.0;0.0;0.0;0.43852901558847923;0.3660149997115376;0.43852901558847923;0.6000000000000001;0.0;0.0;0.0;0.43852901558847923;0.0;0.43852901558847923;0.3356143810225276;0.3356143810225276;0.3660149997115376;0.43852901558847923;0.0;0.3356143810225276;0.0;0.0;0.0;0.0;1.0;0.0;0.43852901558847923;0.4;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.5356143810225276;0.43852901558847923;0.3081136762725405;0.43852901558847923;0.48300749985576874;0.4;0.0;0.0;0.48300749985576874;0.4;0.3356143810225276;0.0;0.3660149997115376;0.43852901558847923;0.0;0.43852901558847923;0.0;0.43852901558847923;0.3660149997115376;0.0;0.0;0.3660149997115376;0.3081136762725405;0.3660149997115376;0.3081136762725405;0.0;0.0;0.43852901558847923;0.0;0.4;0.43852901558847923;0.43852901558847923;0.0;0.43852901558847923;0.3356143810225276;0.3660149997115376;0.0;0.0
GO:0006006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.4;0.0;0.0;0.0;0.3660149997115376;0.0;0.3660149997115376;0.5356143810225276;0.0;1.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.5356143810225276;0.0;0.0;0.0;0.3356143810225276;0.0;0.0;0.3660149997115376;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0032091;0.3660149997115376;0.0;0.4;0.0;0.3356143810225276;0.4;0.0;0.48300749985576874;0.4;0.3356143810225276;0.0;0.3356143810225276;0.3356143810225276;0.0;0.3356143810225276;0.0;0.2830074998557688;0.3660149997115376;0.3356143810225276;0.43852901558847923;0.4;0.3356143810225276;0.0;0.0;0.5356143810225276;0.4;0.3660149997115376;0.48300749985576874;0.0;0.0;0.0;0.48300749985576874;0.3081136762725405;0.48300749985576874;0.43852901558847923;0.0;0.0;0.0;0.48300749985576874;0.0;0.2830074998557688;0.3660149997115376;0.3356143810225276;0.4;0.4;0.0;0.3356143810225276;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;1.0;0.43852901558847923;0.0;0.8;0.0;0.0;0.0;0.0;0.3356143810225276;0.48300749985576874;0.3356143810225276;0.48300749985576874;0.6830074998557688;0.4;0.0;0.0;0.3356143810225276;0.3660149997115376;0.3356143810225276;0.0;0.3081136762725405;0.48300749985576874;0.0;0.48300749985576874;0.0;0.48300749985576874;0.3660149997115376;0.0;0.0;0.3660149997115376;0.3356143810225276;0.4;0.3356143810225276;0.0;0.0;0.48300749985576874;0.0;0.3660149997115376;0.48300749985576874;0.2830074998557688;0.0;0.48300749985576874;0.3660149997115376;0.3356143810225276;0.0;0.0
GO:0060687;0.5356143810225276;0.0;0.6000000000000001;0.0;0.43852901558847923;0.6830074998557688;0.0;0.5356143810225276;0.5356143810225276;0.43852901558847923;0.0;0.3081136762725405;0.43852901558847923;0.0;0.43852901558847923;0.0;0.3660149997115376;0.48300749985576874;0.43852901558847923;0.4;0.5356143810225276;0.48300749985576874;0.0;0.0;0.4;0.5356143810225276;0.48300749985576874;0.5356143810225276;0.0;0.0;0.0;0.5356143810225276;0.4;0.5356143810225276;0.48300749985576874;0.0;0.0;0.0;0.5356143810225276;0.0;0.3660149997115376;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.5356143810225276;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.4;0.0;0.43852901558847923;1.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.43852901558847923;0.5356143810225276;0.43852901558847923;0.5356143810225276;0.6000000000000001;0.5356143810225276;0.0;0.0;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.0;0.4;0.5356143810225276;0.0;0.5356143810225276;0.0;0.5356143810225276;0.48300749985576874;0.0;0.0;0.48300749985576874;0.43852901558847923;0.5356143810225276;0.43852901558847923;0.0;0.0;0.5356143810225276;0.0;0.48300749985576874;0.5356143810225276;0.3660149997115376;0.0;0.5356143810225276;0.48300749985576874;0.43852901558847923;0.0;0.0
GO:0006367;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.48300749985576874;0.0;0.0;0.0;0.8;0.6830074998557688;0.6000000000000001;0.8;0.0;0.0;0.8;0.0;0.0;0.6000000000000001;0.0;0.8;0.8;0.48300749985576874;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.48300749985576874;0.8;0.48300749985576874;0.8;0.0;0.5356143810225276;0.0;0.0;1.0;0.0;0.0;0.8;0.0;0.0;0.0;0.8;0.0;0.8;0.0;0.0;1.0;0.8;0.0;0.0;0.0;0.43852901558847923;0.0;0.8;0.5356143810225276;0.8;0.8;0.8;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.8;0.8;0.0;0.8;0.0;0.0;0.8;0.0;0.0;0.0;0.6000000000000001
GO:0043392;0.3660149997115376;0.0;0.4;0.0;0.3356143810225276;0.4;0.0;0.48300749985576874;0.4;0.3356143810225276;0.0;0.3356143810225276;0.3356143810225276;0.0;0.3356143810225276;0.0;0.2830074998557688;0.3660149997115376;0.3356143810225276;0.43852901558847923;0.4;0.3356143810225276;0.0;0.0;0.5356143810225276;0.4;0.3660149997115376;0.48300749985576874;0.0;0.0;0.0;0.48300749985576874;0.3081136762725405;0.48300749985576874;0.43852901558847923;0.0;0.0;0.0;0.48300749985576874;0.0;0.2830074998557688;0.3660149997115376;0.3356143810225276;0.4;0.4;0.0;0.3356143810225276;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.8;0.43852901558847923;0.0;1.0;0.0;0.0;0.0;0.0;0.3356143810225276;0.48300749985576874;0.3356143810225276;0.48300749985576874;0.6830074998557688;0.4;0.0;0.0;0.3356143810225276;0.3660149997115376;0.3356143810225276;0.0;0.3081136762725405;0.48300749985576874;0.0;0.48300749985576874;0.0;0.48300749985576874;0.3660149997115376;0.0;0.0;0.3660149997115376;0.3356143810225276;0.4;0.3356143810225276;0.0;0.0;0.48300749985576874;0.0;0.3660149997115376;0.48300749985576874;0.2830074998557688;0.0;0.48300749985576874;0.3660149997115376;0.3356143810225276;0.0;0.0
GO:0032526;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.6000000000000001;0.0;0.0;0.0;0.5356143810225276;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.6000000000000001
GO:0051289;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.43852901558847923;0.0;0.0;0.0;0.8;0.6000000000000001;0.0;0.8;0.0;0.0;0.8;0.0;0.0;0.43852901558847923;0.0;0.8;0.8;0.4;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.4;0.8;0.4;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.0;1.0;0.0;0.0;0.0;0.8;0.0;0.8;0.0;0.0;0.6000000000000001;0.8;0.0;0.0;0.0;0.3356143810225276;0.0;0.8;0.4;0.8;0.0;0.8;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.4;0.0;0.8;0.8;0.0;0.8;0.0;0.0;0.8;0.0;0.0;0.0;0.5356143810225276
GO:0051607;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.3660149997115376;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;1.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.6000000000000001;0.0;0.0;0.0;0.6000000000000001;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.43852901558847923
GO:0019048;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0017148;0.43852901558847923;0.0;0.43852901558847923;0.0;0.3660149997115376;0.4;0.0;0.48300749985576874;0.43852901558847923;0.3356143810225276;0.0;0.4;0.6000000000000001;0.0;0.3356143810225276;0.0;0.4;0.3660149997115376;0.3660149997115376;0.3081136762725405;0.43852901558847923;0.4;0.0;0.0;0.3081136762725405;0.43852901558847923;0.43852901558847923;0.4;0.0;0.0;0.0;0.48300749985576874;0.5356143810225276;0.43852901558847923;0.5356143810225276;0.0;0.0;0.0;0.43852901558847923;0.0;0.6000000000000001;0.43852901558847923;0.3660149997115376;0.3356143810225276;0.6000000000000001;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.3356143810225276;0.43852901558847923;0.0;0.3356143810225276;0.0;0.0;0.0;0.0;1.0;0.43852901558847923;0.3356143810225276;0.4;0.5356143810225276;0.43852901558847923;0.0;0.0;0.43852901558847923;0.5356143810225276;0.3660149997115376;0.0;0.6830074998557688;0.4;0.0;0.48300749985576874;0.0;0.4;0.4;0.0;0.0;0.4;0.3356143810225276;0.4;0.4;0.0;0.0;0.4;0.0;0.5356143810225276;0.4;0.6000000000000001;0.0;0.4;0.3660149997115376;0.48300749985576874;0.0;0.0
GO:0035357;0.48300749985576874;0.5356143810225276;0.48300749985576874;0.0;0.4;0.48300749985576874;0.8;0.48300749985576874;0.48300749985576874;0.4;0.0;0.3356143810225276;0.4;0.0;0.4;0.0;0.3660149997115376;0.43852901558847923;0.4;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.6000000000000001;0.48300749985576874;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.8;0.6000000000000001;0.0;0.8;0.8;0.3660149997115376;0.8;0.43852901558847923;0.0;0.5356143810225276;0.0;0.8;0.8;0.43852901558847923;0.43852901558847923;0.4;0.48300749985576874;0.5356143810225276;0.0;0.4;0.43852901558847923;0.8;0.43852901558847923;0.8;0.43852901558847923;0.0;0.48300749985576874;0.5356143810225276;0.8;0.48300749985576874;0.0;0.8;0.0;0.0;0.43852901558847923;1.0;0.4;0.8;0.5356143810225276;0.48300749985576874;0.6000000000000001;0.8;0.43852901558847923;0.48300749985576874;0.4;0.3660149997115376;0.3660149997115376;0.8;0.43852901558847923;0.8;0.0;0.8;0.43852901558847923;0.0;0.8;0.43852901558847923;0.4;0.48300749985576874;0.4;0.4;0.0;0.8;0.8;0.48300749985576874;0.8;0.3660149997115376;0.0;0.8;0.43852901558847923;0.43852901558847923;0.0;0.6000000000000001
GO:2000553;0.43852901558847923;0.0;0.48300749985576874;0.0;0.48300749985576874;0.4;0.0;0.48300749985576874;0.6000000000000001;0.5356143810225276;0.0;0.4;0.4;0.0;0.5356143810225276;0.0;0.2830074998557688;0.6000000000000001;0.4;0.3081136762725405;0.48300749985576874;0.4;0.0;0.0;0.3081136762725405;0.48300749985576874;0.4;0.4;0.0;0.0;0.0;0.4;0.3660149997115376;0.4;0.3660149997115376;0.0;0.0;0.0;0.4;0.0;0.2830074998557688;0.4;0.5356143810225276;0.3356143810225276;0.4;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.3081136762725405;0.0;0.3356143810225276;0.43852901558847923;0.0;0.3356143810225276;0.0;0.0;0.0;0.0;0.3356143810225276;0.4;1.0;0.4;0.43852901558847923;0.4;0.0;0.0;0.43852901558847923;0.3660149997115376;0.6000000000000001;0.0;0.3081136762725405;0.4;0.0;0.4;0.0;0.4;0.48300749985576874;0.0;0.0;0.48300749985576874;0.4;0.6000000000000001;0.3356143810225276;0.0;0.0;0.4;0.0;0.3660149997115376;0.5356143810225276;0.3356143810225276;0.0;0.4;0.6830074998557688;0.3356143810225276;0.0;0.0
GO:0046826;0.43852901558847923;0.48300749985576874;0.48300749985576874;0.6000000000000001;0.4;0.48300749985576874;0.8;0.48300749985576874;0.48300749985576874;0.4;0.0;0.3356143810225276;0.4;0.0;0.4;0.0;0.3356143810225276;0.43852901558847923;0.4;0.43852901558847923;0.48300749985576874;0.4;0.5356143810225276;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.8;0.6000000000000001;0.0;0.8;0.8;0.3660149997115376;0.8;0.43852901558847923;0.0;0.43852901558847923;0.8;0.8;0.8;0.4;0.43852901558847923;0.4;0.48300749985576874;0.48300749985576874;0.0;0.4;0.4;0.8;0.4;0.8;0.43852901558847923;0.0;0.48300749985576874;0.5356143810225276;0.8;0.48300749985576874;0.0;0.8;0.0;0.0;0.4;0.8;0.4;1.0;0.5356143810225276;0.48300749985576874;0.6000000000000001;0.8;0.4;0.43852901558847923;0.4;0.3356143810225276;0.3660149997115376;0.8;0.4;0.8;0.0;0.8;0.43852901558847923;0.0;0.8;0.43852901558847923;0.4;0.48300749985576874;0.4;0.4;0.8;0.8;0.8;0.6830074998557688;0.8;0.3356143810225276;0.8;0.8;0.43852901558847923;0.4;0.0;0.5356143810225276
GO:0043433;0.48300749985576874;0.0;0.5356143810225276;0.0;0.43852901558847923;0.5356143810225276;0.0;0.6830074998557688;0.5356143810225276;0.43852901558847923;0.0;0.3660149997115376;0.6830074998557688;0.0;0.43852901558847923;0.0;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.48300749985576874;0.5356143810225276;0.43852901558847923;0.0;0.0;0.6000000000000001;0.5356143810225276;0.6000000000000001;0.5356143810225276;0.0;0.0;0.0;0.5356143810225276;0.6000000000000001;0.5356143810225276;0.48300749985576874;0.0;0.0;0.0;0.5356143810225276;0.0;0.43852901558847923;0.6000000000000001;0.43852901558847923;0.43852901558847923;0.6830074998557688;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.6830074998557688;0.6000000000000001;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.5356143810225276;0.5356143810225276;0.43852901558847923;0.5356143810225276;1.0;0.5356143810225276;0.0;0.0;0.43852901558847923;0.6000000000000001;0.43852901558847923;0.0;0.6000000000000001;0.5356143810225276;0.0;0.5356143810225276;0.0;0.5356143810225276;0.48300749985576874;0.0;0.0;0.48300749985576874;0.43852901558847923;0.5356143810225276;0.5356143810225276;0.0;0.0;0.5356143810225276;0.0;0.6000000000000001;0.5356143810225276;0.43852901558847923;0.0;0.5356143810225276;0.48300749985576874;0.5356143810225276;0.0;0.0
