;GO:0045606;GO:0008584;GO:1902476;GO:0022408;GO:0032570;GO:0045687;GO:0023019;GO:0006366;GO:0051291;GO:0051091;GO:0007016;GO:0045766;GO:1902910;GO:0003334;GO:0002159;GO:0030307;GO:0001666;GO:0071773;GO:0045893;GO:0043154;GO:0035635;GO:0042307;GO:0060674;GO:0046827;GO:0000902;GO:0060670;GO:0090263;GO:0045214;GO:0003382;GO:0051260;GO:1900740;GO:0043312;GO:0008630;GO:0007266;GO:1900029;GO:0030855;GO:0071681;GO:0071285;GO:0007416;GO:0007219;GO:0032912;GO:0001954;GO:0010628;GO:2000648;GO:0070830;GO:0001836;GO:0086091;GO:0072659;GO:2000048;GO:0035023;GO:1904274;GO:0008284;GO:0060901;GO:0048699;GO:0045944;GO:0061436;GO:0043568;GO:0000079;GO:0048023;GO:0010839;GO:0010838;GO:0045471;GO:0006977;GO:0048863;GO:0060706;GO:0010951;GO:2000178;GO:0098911;GO:0032463;GO:0032464;GO:0043537;GO:0007043;GO:0007162;GO:0090200;GO:0060856;GO:0007565;GO:0050982;GO:0051796;GO:0030833;GO:0001657;GO:0043066;GO:0032773;GO:0050900;GO:0071901;GO:0086073;GO:2000147
GO:0061436;0.43852901558847923;0.0;0.0;0.48300749985576874;0.0;0.8;0.8;0.0;0.0;0.5356143810225276;0.8;0.43852901558847923;0.48300749985576874;0.0;0.0;0.48300749985576874;0.0;0.0;0.4;0.3660149997115376;0.0;0.4;0.0;0.4;0.0;0.8;0.4;0.0;0.0;0.0;0.8;0.0;0.8;0.8;0.43852901558847923;0.0;0.0;0.0;0.0;0.8;0.4;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.0;0.6000000000000001;0.0;0.43852901558847923;0.3660149997115376;0.0;0.48300749985576874;0.8;0.0;0.3660149997115376;1.0;0.43852901558847923;0.43852901558847923;0.4;0.4;0.4;0.0;0.8;0.0;0.0;0.4;0.43852901558847923;0.48300749985576874;0.4;0.4;0.4;0.0;0.5356143810225276;0.3660149997115376;0.0;0.8;0.0;0.3660149997115376;0.43852901558847923;0.0;0.4;0.4;0.0;0.3660149997115376;0.0;0.48300749985576874
GO:0043568;0.48300749985576874;0.0;0.0;0.43852901558847923;0.0;0.43852901558847923;0.5356143810225276;0.0;0.0;0.6000000000000001;0.43852901558847923;0.48300749985576874;0.6000000000000001;0.0;0.0;0.6000000000000001;0.0;0.0;0.43852901558847923;0.3660149997115376;0.0;0.43852901558847923;0.0;0.43852901558847923;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.6000000000000001;0.0;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.0;0.0;0.0;0.0;0.43852901558847923;0.3660149997115376;0.48300749985576874;0.48300749985576874;0.5356143810225276;0.0;0.0;0.4;0.0;0.4;0.48300749985576874;0.0;0.6000000000000001;0.43852901558847923;0.0;0.4;0.43852901558847923;1.0;0.43852901558847923;0.48300749985576874;0.4;0.48300749985576874;0.0;0.5356143810225276;0.0;0.0;0.3356143810225276;0.43852901558847923;0.43852901558847923;0.3660149997115376;0.43852901558847923;0.3660149997115376;0.0;0.48300749985576874;0.6830074998557688;0.0;0.0;0.0;0.3356143810225276;0.4;0.0;0.4;0.43852901558847923;0.0;0.2830074998557688;0.0;0.5356143810225276
GO:0000079;0.43852901558847923;0.0;0.0;0.48300749985576874;0.0;0.43852901558847923;0.5356143810225276;0.0;0.0;0.48300749985576874;0.43852901558847923;0.4;0.5356143810225276;0.0;0.0;0.5356143810225276;0.0;0.0;0.4;0.4;0.0;0.3660149997115376;0.0;0.3660149997115376;0.0;0.0;0.4;0.0;0.0;0.0;0.43852901558847923;0.0;0.43852901558847923;0.43852901558847923;0.4;0.0;0.0;0.0;0.0;0.48300749985576874;0.3660149997115376;0.4;0.4;0.48300749985576874;0.0;0.0;0.4;0.0;0.43852901558847923;0.3660149997115376;0.0;0.5356143810225276;0.43852901558847923;0.0;0.3660149997115376;0.43852901558847923;0.43852901558847923;1.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.6830074998557688;0.0;0.0;0.3660149997115376;0.48300749985576874;0.43852901558847923;0.4;0.4;0.3660149997115376;0.0;0.5356143810225276;0.4;0.0;0.0;0.0;0.3356143810225276;0.43852901558847923;0.0;0.43852901558847923;0.3660149997115376;0.0;0.8;0.0;0.48300749985576874
GO:0048023;0.48300749985576874;0.0;0.0;0.43852901558847923;0.0;0.4;0.48300749985576874;0.0;0.0;0.5356143810225276;0.4;0.43852901558847923;0.6000000000000001;0.0;0.0;0.6000000000000001;0.0;0.0;0.6000000000000001;0.3660149997115376;0.0;0.4;0.0;0.4;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.43852901558847923;0.0;0.4;0.4;0.43852901558847923;0.0;0.0;0.0;0.0;0.43852901558847923;0.3356143810225276;0.43852901558847923;0.5356143810225276;0.5356143810225276;0.0;0.0;0.3660149997115376;0.0;0.4;0.3356143810225276;0.0;0.6000000000000001;0.4;0.0;0.5356143810225276;0.4;0.48300749985576874;0.43852901558847923;1.0;0.4;0.48300749985576874;0.0;0.5356143810225276;0.0;0.0;0.4;0.43852901558847923;0.4;0.3660149997115376;0.43852901558847923;0.3356143810225276;0.0;0.48300749985576874;0.43852901558847923;0.0;0.0;0.0;0.3081136762725405;0.4;0.0;0.4;0.48300749985576874;0.0;0.3356143810225276;0.0;0.5356143810225276
GO:0010839;0.4;0.0;0.0;0.5356143810225276;0.0;0.4;0.48300749985576874;0.0;0.0;0.43852901558847923;0.4;0.3660149997115376;0.48300749985576874;0.0;0.0;0.48300749985576874;0.0;0.0;0.3660149997115376;0.43852901558847923;0.0;0.3356143810225276;0.0;0.3356143810225276;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.4;0.0;0.4;0.4;0.3660149997115376;0.0;0.0;0.0;0.0;0.43852901558847923;0.4;0.3660149997115376;0.3660149997115376;0.5356143810225276;0.0;0.0;0.3660149997115376;0.0;0.48300749985576874;0.3356143810225276;0.0;0.6000000000000001;0.4;0.0;0.3356143810225276;0.4;0.4;0.43852901558847923;0.4;1.0;0.8;0.0;0.6000000000000001;0.0;0.0;0.4;0.6830074998557688;0.4;0.43852901558847923;0.3660149997115376;0.4;0.0;0.6000000000000001;0.3660149997115376;0.0;0.0;0.0;0.3660149997115376;0.4;0.0;0.48300749985576874;0.3356143810225276;0.0;0.3356143810225276;0.0;0.43852901558847923
GO:0010838;0.48300749985576874;0.0;0.0;0.43852901558847923;0.0;0.4;0.48300749985576874;0.0;0.0;0.5356143810225276;0.4;0.43852901558847923;0.6000000000000001;0.0;0.0;0.6000000000000001;0.0;0.0;0.4;0.3660149997115376;0.0;0.4;0.0;0.4;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.43852901558847923;0.0;0.4;0.4;0.43852901558847923;0.0;0.0;0.0;0.0;0.43852901558847923;0.3356143810225276;0.43852901558847923;0.43852901558847923;0.6830074998557688;0.0;0.0;0.3660149997115376;0.0;0.4;0.3356143810225276;0.0;0.8;0.4;0.0;0.3660149997115376;0.4;0.48300749985576874;0.43852901558847923;0.48300749985576874;0.8;1.0;0.0;0.5356143810225276;0.0;0.0;0.3356143810225276;0.5356143810225276;0.4;0.3660149997115376;0.43852901558847923;0.3356143810225276;0.0;0.48300749985576874;0.43852901558847923;0.0;0.0;0.0;0.3081136762725405;0.4;0.0;0.4;0.4;0.0;0.2830074998557688;0.0;0.5356143810225276
GO:0045471;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.6830074998557688;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006977;0.5356143810225276;0.0;0.0;0.6830074998557688;0.6000000000000001;0.8;0.8;0.8;0.8;0.6830074998557688;0.8;0.5356143810225276;0.6830074998557688;0.8;0.8;0.6830074998557688;0.8;0.6000000000000001;0.48300749985576874;0.5356143810225276;0.0;0.48300749985576874;0.0;0.48300749985576874;0.8;0.0;0.48300749985576874;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.5356143810225276;0.8;0.6000000000000001;0.5356143810225276;0.8;0.8;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.6000000000000001;0.8;0.8;0.6000000000000001;0.0;0.6000000000000001;0.43852901558847923;0.8;0.6830074998557688;0.8;0.8;0.43852901558847923;0.8;0.5356143810225276;0.6830074998557688;0.5356143810225276;0.6000000000000001;0.5356143810225276;0.6000000000000001;1.0;0.6000000000000001;0.8;0.48300749985576874;0.6830074998557688;0.6000000000000001;0.5356143810225276;0.48300749985576874;0.5356143810225276;0.8;0.8;0.48300749985576874;0.8;0.0;0.6000000000000001;0.48300749985576874;0.5356143810225276;0.0;0.6000000000000001;0.48300749985576874;0.8;0.4;0.0;0.6000000000000001
GO:0048863;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.6000000000000001;0.5356143810225276;0.5356143810225276;0.0;0.5356143810225276;0.0;0.0;0.6830074998557688;0.5356143810225276;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.6000000000000001;0.6000000000000001;0.0;0.6000000000000001;0.6830074998557688;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.6000000000000001;0.6000000000000001;0.0;0.8;0.43852901558847923;0.4;0.5356143810225276;0.6000000000000001;0.0;0.0;0.0;0.0;0.6000000000000001;0.6000000000000001;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.6000000000000001;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;1.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.4;0.6000000000000001;0.0;0.0;0.5356143810225276;0.0;0.0;0.0
GO:0060706;0.0;0.8;0.0;0.0;0.0;0.0;0.8;0.8;0.8;0.0;0.8;0.0;0.0;0.8;0.8;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.8;0.0;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.0;0.8;0.48300749985576874;0.43852901558847923;0.8;0.8;0.0;0.0;0.0;0.0;0.8;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.8;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.8;0.8;0.0;0.0;0.43852901558847923;0.8;0.0;0.0;0.8;0.0;0.0;0.0
GO:0010951;0.3356143810225276;0.0;0.0;0.43852901558847923;0.0;0.4;0.43852901558847923;0.0;0.0;0.43852901558847923;0.4;0.3081136762725405;0.4;0.0;0.0;0.4;0.0;0.0;0.4;0.8;0.0;0.2830074998557688;0.0;0.2830074998557688;0.0;0.0;0.3081136762725405;0.0;0.0;0.0;0.4;0.0;0.4;0.4;0.3081136762725405;0.0;0.0;0.0;0.0;0.4;0.3356143810225276;0.3081136762725405;0.43852901558847923;0.3660149997115376;0.0;0.0;0.3660149997115376;0.0;0.4;0.2830074998557688;0.0;0.4;0.4;0.0;0.3660149997115376;0.4;0.3356143810225276;0.3660149997115376;0.4;0.4;0.3356143810225276;0.0;0.48300749985576874;0.0;0.0;1.0;0.43852901558847923;0.3356143810225276;0.3660149997115376;0.3081136762725405;0.3356143810225276;0.0;0.48300749985576874;0.3081136762725405;0.0;0.0;0.0;0.3081136762725405;0.3356143810225276;0.0;0.4;0.4;0.0;0.43852901558847923;0.0;0.3660149997115376
GO:2000178;0.43852901558847923;0.0;0.0;0.6000000000000001;0.0;0.43852901558847923;0.5356143810225276;0.0;0.0;0.48300749985576874;0.43852901558847923;0.4;0.5356143810225276;0.0;0.0;0.5356143810225276;0.0;0.0;0.4;0.48300749985576874;0.0;0.3660149997115376;0.0;0.3660149997115376;0.0;0.0;0.4;0.0;0.0;0.0;0.43852901558847923;0.0;0.43852901558847923;0.43852901558847923;0.4;0.0;0.0;0.0;0.0;0.48300749985576874;0.43852901558847923;0.4;0.4;0.6000000000000001;0.0;0.0;0.4;0.0;0.5356143810225276;0.3660149997115376;0.0;0.6830074998557688;0.43852901558847923;0.0;0.3660149997115376;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.6830074998557688;0.5356143810225276;0.0;0.6830074998557688;0.0;0.0;0.43852901558847923;1.0;0.43852901558847923;0.48300749985576874;0.4;0.43852901558847923;0.0;0.6830074998557688;0.4;0.0;0.0;0.0;0.4;0.43852901558847923;0.0;0.5356143810225276;0.3660149997115376;0.0;0.3660149997115376;0.0;0.48300749985576874
GO:0098911;0.43852901558847923;0.0;0.0;0.48300749985576874;0.0;0.48300749985576874;0.6000000000000001;0.0;0.0;0.5356143810225276;0.48300749985576874;0.43852901558847923;0.48300749985576874;0.0;0.0;0.48300749985576874;0.0;0.0;0.4;0.3660149997115376;0.0;0.4;0.0;0.4;0.0;0.0;0.4;0.0;0.0;0.0;0.48300749985576874;0.0;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.0;0.0;0.0;0.0;0.48300749985576874;0.4;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.0;0.5356143810225276;0.0;0.43852901558847923;0.3660149997115376;0.0;0.48300749985576874;0.48300749985576874;0.0;0.3660149997115376;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.4;0.4;0.4;0.0;0.6000000000000001;0.0;0.0;0.3356143810225276;0.43852901558847923;1.0;0.4;0.4;0.4;0.0;0.5356143810225276;0.3660149997115376;0.0;0.0;0.0;0.3660149997115376;0.43852901558847923;0.0;0.4;0.4;0.0;0.3081136762725405;0.0;0.5356143810225276
GO:0032463;0.3660149997115376;0.0;0.0;0.48300749985576874;0.0;0.4;0.48300749985576874;0.0;0.0;0.43852901558847923;0.4;0.3660149997115376;0.43852901558847923;0.0;0.0;0.48300749985576874;0.0;0.0;0.3356143810225276;0.4;0.0;0.3356143810225276;0.0;0.3356143810225276;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.4;0.0;0.4;0.4;0.43852901558847923;0.0;0.0;0.0;0.0;0.4;0.3660149997115376;0.3660149997115376;0.3660149997115376;0.4;0.0;0.0;0.3660149997115376;0.0;0.43852901558847923;0.3081136762725405;0.0;0.43852901558847923;0.4;0.0;0.3081136762725405;0.4;0.3660149997115376;0.4;0.3660149997115376;0.43852901558847923;0.3660149997115376;0.0;0.5356143810225276;0.0;0.0;0.3660149997115376;0.48300749985576874;0.4;1.0;0.8;0.3660149997115376;0.0;0.5356143810225276;0.4;0.0;0.0;0.0;0.3356143810225276;0.5356143810225276;0.0;0.43852901558847923;0.3356143810225276;0.0;0.3081136762725405;0.0;0.4
GO:0032464;0.43852901558847923;0.0;0.0;0.4;0.0;0.4;0.48300749985576874;0.0;0.0;0.5356143810225276;0.4;0.43852901558847923;0.5356143810225276;0.0;0.0;0.5356143810225276;0.0;0.0;0.4;0.3356143810225276;0.0;0.4;0.0;0.4;0.0;0.0;0.4;0.0;0.0;0.0;0.43852901558847923;0.0;0.4;0.4;0.5356143810225276;0.0;0.0;0.0;0.0;0.4;0.3356143810225276;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.0;0.0;0.3660149997115376;0.0;0.3660149997115376;0.3081136762725405;0.0;0.5356143810225276;0.4;0.0;0.3660149997115376;0.4;0.43852901558847923;0.4;0.43852901558847923;0.3660149997115376;0.43852901558847923;0.0;0.48300749985576874;0.0;0.0;0.3081136762725405;0.4;0.4;0.8;1.0;0.3356143810225276;0.0;0.43852901558847923;0.48300749985576874;0.0;0.0;0.0;0.3081136762725405;0.5356143810225276;0.0;0.3660149997115376;0.4;0.0;0.2599120563717816;0.0;0.48300749985576874
GO:0043537;0.4;0.0;0.0;0.43852901558847923;0.0;0.4;0.48300749985576874;0.0;0.0;0.43852901558847923;0.4;0.43852901558847923;0.4;0.0;0.0;0.4;0.0;0.0;0.3356143810225276;0.3660149997115376;0.0;0.3356143810225276;0.0;0.3356143810225276;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.4;0.0;0.4;0.4;0.3660149997115376;0.0;0.0;0.0;0.0;0.4;0.48300749985576874;0.3660149997115376;0.3660149997115376;0.3660149997115376;0.0;0.0;0.3660149997115376;0.0;0.4;0.3081136762725405;0.0;0.4;0.48300749985576874;0.0;0.3081136762725405;0.4;0.3660149997115376;0.3660149997115376;0.3356143810225276;0.4;0.3356143810225276;0.0;0.5356143810225276;0.0;0.0;0.3356143810225276;0.43852901558847923;0.4;0.3660149997115376;0.3356143810225276;1.0;0.0;0.48300749985576874;0.3081136762725405;0.0;0.0;0.0;0.43852901558847923;0.3660149997115376;0.0;0.4;0.3356143810225276;0.0;0.2830074998557688;0.0;0.48300749985576874
GO:0007043;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.8;0.8;0.0;0.8;0.0;0.0;0.8;1.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.0;0.8;0.48300749985576874;0.43852901558847923;0.8;0.8;0.0;0.0;0.0;0.0;1.0;0.8;0.0;0.0;0.0;0.0;1.0;0.0;0.8;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.5356143810225276;0.8;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.8;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.8;0.0;0.0;0.0
GO:0007162;0.48300749985576874;0.0;0.0;1.0;0.0;0.5356143810225276;0.6830074998557688;0.0;0.0;0.6000000000000001;0.5356143810225276;0.48300749985576874;0.6000000000000001;0.0;0.0;0.6000000000000001;0.0;0.0;0.43852901558847923;0.5356143810225276;0.0;0.43852901558847923;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.5356143810225276;0.0;0.5356143810225276;0.5356143810225276;0.48300749985576874;0.0;0.0;0.0;0.0;0.5356143810225276;0.48300749985576874;0.6000000000000001;0.48300749985576874;0.5356143810225276;0.0;0.0;0.48300749985576874;0.0;0.8;0.4;0.0;0.6000000000000001;0.5356143810225276;0.0;0.4;0.5356143810225276;0.48300749985576874;0.5356143810225276;0.48300749985576874;0.6000000000000001;0.48300749985576874;0.0;0.8;0.0;0.0;0.48300749985576874;0.6830074998557688;0.5356143810225276;0.5356143810225276;0.43852901558847923;0.48300749985576874;0.0;1.0;0.43852901558847923;0.0;0.0;0.0;0.43852901558847923;0.48300749985576874;0.0;0.6000000000000001;0.43852901558847923;0.0;0.4;0.0;0.5356143810225276
GO:0090200;0.43852901558847923;0.0;0.0;0.4;0.0;0.3660149997115376;0.43852901558847923;0.0;0.0;0.48300749985576874;0.3660149997115376;0.4;0.5356143810225276;0.0;0.0;0.5356143810225276;0.0;0.0;0.3660149997115376;0.5356143810225276;0.0;0.3660149997115376;0.0;0.3660149997115376;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.6830074998557688;0.0;0.3660149997115376;0.3660149997115376;0.48300749985576874;0.0;0.0;0.0;0.0;0.4;0.3081136762725405;0.4;0.4;0.48300749985576874;0.0;0.0;0.3356143810225276;0.0;0.3660149997115376;0.43852901558847923;0.0;0.5356143810225276;0.3660149997115376;0.0;0.3356143810225276;0.3660149997115376;0.6830074998557688;0.4;0.43852901558847923;0.3660149997115376;0.43852901558847923;0.0;0.48300749985576874;0.0;0.0;0.3081136762725405;0.4;0.3660149997115376;0.4;0.48300749985576874;0.3081136762725405;0.0;0.43852901558847923;1.0;0.0;0.0;0.0;0.2830074998557688;0.43852901558847923;0.0;0.6000000000000001;0.3660149997115376;0.0;0.2599120563717816;0.0;0.48300749985576874
GO:0060856;0.0;0.8;0.0;0.0;0.0;0.0;0.8;0.8;0.8;0.0;0.8;0.0;0.0;0.8;0.8;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.8;0.0;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.0;0.8;0.5356143810225276;0.48300749985576874;0.8;0.8;0.0;0.0;0.0;0.0;0.8;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.6830074998557688;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;1.0;0.0;0.0;0.0;0.48300749985576874;0.8;0.0;0.0;0.8;0.0;0.0;0.0
GO:0007565;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0050982;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.43852901558847923;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0051796;0.48300749985576874;0.0;0.0;0.4;0.0;0.3660149997115376;0.43852901558847923;0.0;0.0;0.4;0.3660149997115376;0.43852901558847923;0.3660149997115376;0.0;0.0;0.3660149997115376;0.0;0.0;0.3081136762725405;0.3356143810225276;0.0;0.3081136762725405;0.0;0.3081136762725405;0.0;0.0;0.3081136762725405;0.0;0.0;0.0;0.3660149997115376;0.0;0.3660149997115376;0.3660149997115376;0.3356143810225276;0.0;0.0;0.0;0.0;0.3660149997115376;0.43852901558847923;0.3356143810225276;0.3356143810225276;0.3356143810225276;0.0;0.0;0.3356143810225276;0.0;0.3660149997115376;0.2830074998557688;0.0;0.3660149997115376;0.5356143810225276;0.0;0.2830074998557688;0.3660149997115376;0.3356143810225276;0.3356143810225276;0.3081136762725405;0.3660149997115376;0.3081136762725405;0.0;0.48300749985576874;0.0;0.0;0.3081136762725405;0.4;0.3660149997115376;0.3356143810225276;0.3081136762725405;0.43852901558847923;0.0;0.43852901558847923;0.2830074998557688;0.0;0.0;0.0;1.0;0.3356143810225276;0.0;0.3660149997115376;0.3081136762725405;0.0;0.2599120563717816;0.0;0.3660149997115376
GO:0030833;0.4;0.0;0.0;0.43852901558847923;0.0;0.43852901558847923;0.5356143810225276;0.43852901558847923;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.4;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.5356143810225276;0.0;0.3356143810225276;0.3660149997115376;0.3660149997115376;0.0;0.3660149997115376;0.0;0.3660149997115376;0.48300749985576874;0.0;0.3660149997115376;0.5356143810225276;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.3660149997115376;0.3356143810225276;0.48300749985576874;0.48300749985576874;0.3660149997115376;0.4;0.4;0.43852901558847923;0.5356143810225276;0.48300749985576874;0.43852901558847923;0.0;0.4;0.3356143810225276;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.3356143810225276;0.43852901558847923;0.4;0.43852901558847923;0.4;0.4;0.4;0.0;0.5356143810225276;0.4;0.43852901558847923;0.3356143810225276;0.43852901558847923;0.43852901558847923;0.5356143810225276;0.5356143810225276;0.3660149997115376;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.48300749985576874;0.0;0.0;0.3356143810225276;1.0;0.0;0.4;0.3660149997115376;0.43852901558847923;0.2830074998557688;0.0;0.43852901558847923
GO:0001657;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.8;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0043066;0.4;0.0;0.0;0.5356143810225276;0.0;0.4;0.48300749985576874;0.0;0.0;0.43852901558847923;0.4;0.3660149997115376;0.48300749985576874;0.0;0.0;0.48300749985576874;0.0;0.0;0.3660149997115376;1.0;0.0;0.3356143810225276;0.0;0.3356143810225276;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.5356143810225276;0.0;0.4;0.4;0.3660149997115376;0.0;0.0;0.0;0.0;0.43852901558847923;0.4;0.3660149997115376;0.3660149997115376;0.43852901558847923;0.0;0.0;0.3660149997115376;0.0;0.48300749985576874;0.3356143810225276;0.0;0.48300749985576874;0.4;0.0;0.3356143810225276;0.4;0.4;0.43852901558847923;0.4;0.48300749985576874;0.4;0.0;0.6000000000000001;0.0;0.0;0.4;0.5356143810225276;0.4;0.43852901558847923;0.3660149997115376;0.4;0.0;0.6000000000000001;0.6000000000000001;0.0;0.0;0.0;0.3660149997115376;0.4;0.0;1.0;0.3356143810225276;0.0;0.3356143810225276;0.0;0.43852901558847923
GO:0032773;0.43852901558847923;0.0;0.0;0.4;0.0;0.4;0.48300749985576874;0.0;0.0;0.5356143810225276;0.4;0.43852901558847923;0.48300749985576874;0.0;0.0;0.48300749985576874;0.0;0.0;0.48300749985576874;0.3356143810225276;0.0;0.4;0.0;0.4;0.0;0.0;0.4;0.0;0.0;0.0;0.43852901558847923;0.0;0.4;0.4;0.43852901558847923;0.0;0.0;0.0;0.0;0.4;0.3356143810225276;0.43852901558847923;0.5356143810225276;0.43852901558847923;0.0;0.0;0.3660149997115376;0.0;0.3660149997115376;0.3081136762725405;0.0;0.48300749985576874;0.4;0.0;0.43852901558847923;0.4;0.43852901558847923;0.3660149997115376;0.48300749985576874;0.3356143810225276;0.4;0.0;0.48300749985576874;0.0;0.0;0.4;0.3660149997115376;0.4;0.3356143810225276;0.4;0.3356143810225276;0.0;0.43852901558847923;0.3660149997115376;0.0;0.0;0.0;0.3081136762725405;0.3660149997115376;0.0;0.3356143810225276;1.0;0.0;0.3660149997115376;0.0;0.48300749985576874
