;GO:0043507;GO:0060244;GO:0061052;GO:0007098;GO:0008584;GO:0090331;GO:0034351;GO:0048754;GO:0051490;GO:0007016;GO:0051090;GO:0001666;GO:0007406;GO:0002758;GO:2000753;GO:2000755;GO:0031116;GO:2001045;GO:0019886;GO:0033138;GO:0042307;GO:2000251;GO:0050728;GO:0051260;GO:0008631;GO:0045773;GO:0007266;GO:0046627;GO:0048012;GO:0002522;GO:0006605;GO:0051496;GO:0001558;GO:0048013;GO:0050727;GO:0035307;GO:0031100;GO:0071803;GO:0031103;GO:0034613;GO:0051017;GO:0071801;GO:0090314;GO:0043407;GO:0008284;GO:0090398;GO:0038095;GO:0048812;GO:0043488;GO:0038096;GO:1904754;GO:0002223;GO:0007229;GO:0032703;GO:0032147;GO:0050852;GO:0051149;GO:0050732;GO:2001240;GO:2001241;GO:0031295;GO:1900163;GO:0022617;GO:0038083;GO:0001541;GO:0030913;GO:0016064;GO:2000146;GO:2000145;GO:2000304;GO:0010763;GO:0032930;GO:2001235;GO:0018108;GO:0007173;GO:0046777;GO:0051291;GO:0007216;GO:0002286;GO:0006887;GO:0023014;GO:0032091;GO:0043304;GO:0060326;GO:0030866;GO:0023021;GO:0010737;GO:0070885;GO:0016572;GO:0010976;GO:1904385;GO:2001022;GO:0031032;GO:0042100;GO:0043312;GO:0002175;GO:0042742;GO:0071681;GO:0042590;GO:0031663;GO:0071205;GO:0071447;GO:0010469;GO:0032079;GO:0018105;GO:0050764;GO:0072659;GO:0018107;GO:0008360;GO:2001275;GO:0032869;GO:1904707;GO:0043297;GO:0033157;GO:0070301;GO:0031532;GO:0060333;GO:0045639;GO:0043299;GO:0007169;GO:0001578;GO:0030837;GO:0043066;GO:0045087;GO:0030838;GO:0045880;GO:0033148;GO:0016264;GO:0035722
GO:0043407;0.6830074998557688;0.43852901558847923;0.43852901558847923;0.0;0.0;0.3660149997115376;0.3660149997115376;0.0;0.3660149997115376;0.3660149997115376;0.4;0.0;0.4;0.3660149997115376;0.3660149997115376;0.3660149997115376;0.3356143810225276;0.6000000000000001;0.0;0.5356143810225276;0.3081136762725405;0.3081136762725405;0.48300749985576874;0.0;0.3660149997115376;0.4;0.3660149997115376;0.6000000000000001;0.3660149997115376;0.0;0.0;0.3081136762725405;0.4;0.3660149997115376;0.43852901558847923;0.48300749985576874;0.0;0.3356143810225276;0.0;0.0;0.0;0.3660149997115376;0.3356143810225276;1.0;0.4;0.0;0.3660149997115376;0.0;0.3660149997115376;0.3660149997115376;0.2830074998557688;0.3660149997115376;0.3660149997115376;0.4;0.5356143810225276;0.3660149997115376;0.3660149997115376;0.6830074998557688;0.5356143810225276;0.4;0.3081136762725405;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.4;0.3660149997115376;0.3081136762725405;0.3660149997115376;0.48300749985576874;0.0;0.3660149997115376;0.0;0.0;0.3660149997115376;0.0;0.0;0.4;0.4;0.4;0.0;0.0;0.6000000000000001;0.3660149997115376;0.5356143810225276;0.0;0.3660149997115376;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.5356143810225276;0.3081136762725405;0.0;0.3660149997115376;0.0;0.0;0.3660149997115376;0.4;0.0;0.3356143810225276;0.0;0.3356143810225276;0.0;0.0;0.3660149997115376;0.3660149997115376;0.0;0.3660149997115376;0.0;0.4;0.4;0.0;0.3356143810225276;0.48300749985576874;0.43852901558847923;0.0;0.3660149997115376
GO:0008284;0.43852901558847923;0.6830074998557688;0.5356143810225276;0.0;0.0;0.43852901558847923;0.43852901558847923;0.0;0.43852901558847923;0.48300749985576874;0.48300749985576874;0.0;0.6000000000000001;0.48300749985576874;0.6000000000000001;0.6000000000000001;0.6000000000000001;0.48300749985576874;0.0;0.48300749985576874;0.48300749985576874;0.5356143810225276;0.43852901558847923;0.0;0.48300749985576874;0.6830074998557688;0.48300749985576874;0.5356143810225276;0.48300749985576874;0.0;0.0;0.5356143810225276;0.6000000000000001;0.48300749985576874;0.48300749985576874;0.5356143810225276;0.0;0.6000000000000001;0.0;0.0;0.0;0.5356143810225276;0.5356143810225276;0.4;1.0;0.0;0.48300749985576874;0.0;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.5356143810225276;0.43852901558847923;0.4;0.48300749985576874;0.6830074998557688;0.4;0.43852901558847923;0.48300749985576874;0.48300749985576874;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.6000000000000001;0.6000000000000001;0.5356143810225276;0.6000000000000001;0.6000000000000001;0.0;0.48300749985576874;0.0;0.0;0.5356143810225276;0.0;0.0;0.6000000000000001;0.4;0.48300749985576874;0.0;0.0;0.48300749985576874;0.5356143810225276;0.3660149997115376;0.0;0.6000000000000001;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.5356143810225276;0.48300749985576874;0.0;0.5356143810225276;0.0;0.0;0.5356143810225276;0.6830074998557688;0.0;0.8;0.0;0.43852901558847923;0.0;0.0;0.48300749985576874;0.6830074998557688;0.0;0.48300749985576874;0.0;0.48300749985576874;0.48300749985576874;0.0;0.6000000000000001;0.6000000000000001;0.5356143810225276;0.0;0.48300749985576874
GO:0090398;0.0;0.0;0.0;0.6000000000000001;0.6000000000000001;0.0;0.0;0.6000000000000001;0.0;0.5356143810225276;0.0;0.6830074998557688;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.6000000000000001;0.0;0.6000000000000001;0.0;0.6000000000000001;0.5356143810225276;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.6000000000000001;0.0;0.6830074998557688;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;1.0;0.6000000000000001;0.6830074998557688;0.0;0.6000000000000001;0.0;0.6000000000000001;0.6000000000000001;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.4;0.48300749985576874;0.3356143810225276;0.6000000000000001;0.6000000000000001;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.6000000000000001;0.3660149997115376;0.5356143810225276;0.6000000000000001;0.5356143810225276;0.5356143810225276;0.6000000000000001;0.0;0.0;0.6000000000000001;0.48300749985576874;0.0;0.6000000000000001;0.0;0.6000000000000001;0.0;0.43852901558847923;0.0;0.48300749985576874;0.4;0.5356143810225276;0.0;0.5356143810225276;0.5356143810225276;0.0;0.6000000000000001;0.0;0.6830074998557688;0.0;0.0;0.3660149997115376;0.0;0.0;0.3660149997115376;0.0;0.0;0.43852901558847923;0.0;0.5356143810225276;0.0;0.6000000000000001;0.48300749985576874;0.6000000000000001;0.0;0.43852901558847923;0.6000000000000001;0.48300749985576874;0.3660149997115376;0.0;0.6000000000000001;0.3660149997115376;0.0;0.0;0.5356143810225276;0.6000000000000001
GO:0038095;0.3356143810225276;0.8;0.43852901558847923;0.8;0.0;0.4;0.3660149997115376;0.0;0.3660149997115376;0.8;0.6000000000000001;0.0;0.8;0.8;0.4;0.4;0.4;0.43852901558847923;0.0;0.3356143810225276;0.4;0.3660149997115376;0.43852901558847923;0.8;0.8;0.8;0.8;0.43852901558847923;0.8;0.8;0.0;0.3660149997115376;0.5356143810225276;0.8;0.48300749985576874;0.3660149997115376;0.0;0.43852901558847923;0.8;0.0;0.8;0.48300749985576874;0.43852901558847923;0.3660149997115376;0.48300749985576874;0.6000000000000001;1.0;0.8;0.5356143810225276;0.8;0.3660149997115376;0.8;0.8;0.43852901558847923;0.3660149997115376;0.8;0.43852901558847923;0.3356143810225276;0.4;0.3660149997115376;0.6000000000000001;0.48300749985576874;0.6000000000000001;0.4;0.0;0.8;0.0;0.48300749985576874;0.5356143810225276;0.4;0.4;0.4;0.43852901558847923;0.43852901558847923;0.8;0.43852901558847923;0.8;0.8;0.8;0.6830074998557688;0.8;0.48300749985576874;0.48300749985576874;0.8;0.6000000000000001;0.43852901558847923;0.8;0.3356143810225276;0.8;0.8;0.43852901558847923;0.48300749985576874;0.6000000000000001;0.48300749985576874;0.8;0.0;0.0;0.5356143810225276;0.0;0.8;0.0;0.5356143810225276;0.6000000000000001;0.3660149997115376;0.43852901558847923;0.43852901558847923;0.0;0.43852901558847923;0.6000000000000001;0.43852901558847923;0.43852901558847923;0.4;0.8;0.43852901558847923;0.5356143810225276;0.6000000000000001;0.8;0.43852901558847923;0.6000000000000001;0.8;0.6000000000000001;0.43852901558847923;0.4;0.0;0.43852901558847923;0.43852901558847923;0.4;0.8;0.8
GO:0048812;0.0;0.0;0.0;0.8;0.8;0.0;0.0;0.8;0.0;0.8;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.8;0.0;0.8;0.0;0.8;0.8;0.0;0.0;0.0;0.8;0.0;0.0;0.8;0.0;0.8;0.0;0.8;0.0;0.0;0.0;0.0;0.6830074998557688;0.8;1.0;0.0;0.8;0.0;0.8;0.8;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.6830074998557688;0.4;0.8;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.8;0.43852901558847923;0.8;0.8;0.8;0.6830074998557688;0.8;0.0;0.0;0.8;0.6000000000000001;0.0;0.8;0.0;0.8;0.0;0.43852901558847923;0.0;0.6000000000000001;0.48300749985576874;0.8;0.0;0.0;0.5356143810225276;0.0;0.8;0.0;0.5356143810225276;0.0;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.0;0.8;0.0;0.5356143810225276;0.6000000000000001;0.8;0.0;0.6000000000000001;0.8;0.6000000000000001;0.48300749985576874;0.0;0.0;0.48300749985576874;0.0;0.0;0.8;0.8
GO:0043488;0.3356143810225276;0.5356143810225276;0.43852901558847923;0.0;0.0;0.4;0.3660149997115376;0.0;0.3660149997115376;0.5356143810225276;0.5356143810225276;0.0;0.5356143810225276;0.5356143810225276;0.6000000000000001;0.5356143810225276;0.4;0.4;0.0;0.4;0.3660149997115376;0.3660149997115376;0.4;0.0;0.5356143810225276;0.6000000000000001;0.5356143810225276;0.43852901558847923;0.5356143810225276;0.0;0.0;0.3660149997115376;0.48300749985576874;0.5356143810225276;0.43852901558847923;0.43852901558847923;0.0;0.4;0.0;0.0;0.0;0.43852901558847923;0.4;0.3660149997115376;0.48300749985576874;0.0;0.5356143810225276;0.0;1.0;0.5356143810225276;0.3356143810225276;0.5356143810225276;0.5356143810225276;0.4;0.3356143810225276;0.5356143810225276;0.43852901558847923;0.4;0.3660149997115376;0.3356143810225276;0.43852901558847923;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.48300749985576874;0.48300749985576874;0.3660149997115376;0.48300749985576874;0.4;0.0;0.5356143810225276;0.0;0.0;0.5356143810225276;0.0;0.0;0.5356143810225276;0.43852901558847923;0.4;0.0;0.0;0.4;0.5356143810225276;0.3081136762725405;0.0;0.5356143810225276;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.5356143810225276;0.43852901558847923;0.0;0.43852901558847923;0.0;0.0;0.6830074998557688;0.43852901558847923;0.0;0.4;0.0;0.4;0.0;0.0;0.5356143810225276;0.43852901558847923;0.0;0.5356143810225276;0.0;0.4;0.4;0.0;0.4;0.4;0.3660149997115376;0.0;0.5356143810225276
GO:0038096;0.3356143810225276;0.8;0.43852901558847923;0.8;0.0;0.4;0.3660149997115376;0.0;0.3660149997115376;0.8;0.6000000000000001;0.0;0.8;0.8;0.4;0.4;0.4;0.43852901558847923;0.48300749985576874;0.3356143810225276;0.4;0.3660149997115376;0.43852901558847923;0.8;0.8;0.8;0.8;0.43852901558847923;0.8;0.8;0.0;0.3660149997115376;0.5356143810225276;0.8;0.48300749985576874;0.3660149997115376;0.0;0.43852901558847923;0.8;0.0;0.8;0.48300749985576874;0.43852901558847923;0.3660149997115376;0.48300749985576874;0.6000000000000001;0.8;0.8;0.5356143810225276;1.0;0.3660149997115376;0.8;0.8;0.43852901558847923;0.3660149997115376;0.8;0.43852901558847923;0.3356143810225276;0.4;0.3660149997115376;0.6000000000000001;0.48300749985576874;0.6000000000000001;0.4;0.0;0.8;0.48300749985576874;0.48300749985576874;0.5356143810225276;0.4;0.4;0.4;0.43852901558847923;0.43852901558847923;0.8;0.43852901558847923;0.8;0.8;0.8;0.6830074998557688;0.8;0.48300749985576874;0.48300749985576874;0.8;0.6000000000000001;0.43852901558847923;0.8;0.3356143810225276;0.8;0.8;0.43852901558847923;0.48300749985576874;0.6000000000000001;0.48300749985576874;0.8;0.0;0.0;0.5356143810225276;0.48300749985576874;0.8;0.0;0.5356143810225276;0.6000000000000001;0.3660149997115376;0.43852901558847923;0.43852901558847923;0.0;0.43852901558847923;0.6000000000000001;0.43852901558847923;0.43852901558847923;0.4;0.8;0.43852901558847923;0.5356143810225276;0.6000000000000001;0.8;0.43852901558847923;0.6830074998557688;0.8;0.6000000000000001;0.43852901558847923;0.4;0.6000000000000001;0.43852901558847923;0.43852901558847923;0.4;0.8;0.8
GO:1904754;0.3081136762725405;0.3660149997115376;0.3660149997115376;0.0;0.0;0.3081136762725405;0.3081136762725405;0.0;0.3081136762725405;0.3660149997115376;0.3660149997115376;0.0;0.3660149997115376;0.3660149997115376;0.4;0.4;0.4;0.3356143810225276;0.0;0.3356143810225276;0.3660149997115376;0.3660149997115376;0.3356143810225276;0.0;0.3660149997115376;0.43852901558847923;0.3660149997115376;0.3660149997115376;0.3660149997115376;0.0;0.0;0.4;0.4;0.3660149997115376;0.3660149997115376;0.3660149997115376;0.0;0.4;0.0;0.0;0.0;0.3660149997115376;0.4;0.2830074998557688;0.48300749985576874;0.0;0.3660149997115376;0.0;0.3356143810225276;0.3660149997115376;1.0;0.3660149997115376;0.3660149997115376;0.3356143810225276;0.2830074998557688;0.3660149997115376;0.43852901558847923;0.2830074998557688;0.3081136762725405;0.3356143810225276;0.3356143810225276;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.6000000000000001;0.4;0.6830074998557688;0.4;0.4;0.0;0.3660149997115376;0.0;0.0;0.3660149997115376;0.0;0.0;0.4;0.3081136762725405;0.3660149997115376;0.0;0.0;0.3356143810225276;0.3660149997115376;0.2599120563717816;0.0;0.4;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.3660149997115376;0.3356143810225276;0.0;0.3660149997115376;0.0;0.0;0.3660149997115376;0.43852901558847923;0.0;0.4;0.0;0.3660149997115376;0.0;0.0;0.3660149997115376;0.43852901558847923;0.0;0.3660149997115376;0.0;0.3356143810225276;0.3356143810225276;0.0;0.4;0.4;0.3660149997115376;0.0;0.3660149997115376
GO:0002223;0.3356143810225276;0.8;0.43852901558847923;0.8;0.0;0.4;0.3660149997115376;0.0;0.3660149997115376;0.8;0.6000000000000001;0.0;0.8;0.8;0.4;0.4;0.4;0.43852901558847923;0.48300749985576874;0.3356143810225276;0.4;0.3660149997115376;0.43852901558847923;0.8;0.8;0.8;0.8;0.43852901558847923;0.8;0.8;0.0;0.3660149997115376;0.5356143810225276;0.8;0.48300749985576874;0.3660149997115376;0.0;0.43852901558847923;0.8;0.0;0.8;0.48300749985576874;0.43852901558847923;0.3660149997115376;0.48300749985576874;0.6000000000000001;0.8;0.8;0.5356143810225276;0.8;0.3660149997115376;1.0;0.8;0.43852901558847923;0.3660149997115376;0.8;0.43852901558847923;0.3356143810225276;0.4;0.3660149997115376;0.6000000000000001;0.48300749985576874;0.6000000000000001;0.4;0.0;0.8;0.43852901558847923;0.48300749985576874;0.5356143810225276;0.4;0.4;0.4;0.43852901558847923;0.43852901558847923;0.8;0.43852901558847923;0.8;0.8;0.8;0.6830074998557688;0.8;0.48300749985576874;0.43852901558847923;0.8;0.6000000000000001;0.43852901558847923;0.8;0.3356143810225276;0.8;0.8;0.43852901558847923;0.48300749985576874;0.6000000000000001;0.48300749985576874;0.8;0.0;0.0;0.5356143810225276;0.48300749985576874;0.8;0.0;0.5356143810225276;0.6000000000000001;0.3660149997115376;0.43852901558847923;0.43852901558847923;0.0;0.43852901558847923;0.6000000000000001;0.43852901558847923;0.43852901558847923;0.4;0.8;0.43852901558847923;0.5356143810225276;0.6000000000000001;0.8;0.43852901558847923;0.6000000000000001;0.8;0.6000000000000001;0.43852901558847923;0.4;0.6000000000000001;0.43852901558847923;0.43852901558847923;0.4;0.8;0.8
GO:0007229;0.3356143810225276;0.8;0.48300749985576874;0.8;0.0;0.4;0.4;0.0;0.4;0.8;0.6000000000000001;0.0;0.8;0.8;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.3660149997115376;0.4;0.4;0.43852901558847923;0.8;0.8;0.8;0.8;0.48300749985576874;0.8;0.8;0.0;0.4;0.5356143810225276;0.8;0.48300749985576874;0.4;0.0;0.43852901558847923;0.8;0.0;0.8;0.48300749985576874;0.43852901558847923;0.3660149997115376;0.5356143810225276;0.6000000000000001;0.8;0.8;0.5356143810225276;0.8;0.3660149997115376;0.8;1.0;0.43852901558847923;0.3660149997115376;0.8;0.48300749985576874;0.3660149997115376;0.4;0.3660149997115376;0.6000000000000001;0.48300749985576874;0.6000000000000001;0.4;0.0;0.8;0.0;0.48300749985576874;0.5356143810225276;0.43852901558847923;0.4;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.8;0.43852901558847923;0.8;0.8;0.8;0.6830074998557688;0.8;0.48300749985576874;0.43852901558847923;0.8;0.6000000000000001;0.43852901558847923;0.8;0.3356143810225276;0.8;0.8;0.43852901558847923;0.5356143810225276;0.6000000000000001;0.48300749985576874;0.8;0.0;0.0;0.5356143810225276;0.0;0.8;0.0;0.5356143810225276;0.6000000000000001;0.3660149997115376;0.43852901558847923;0.48300749985576874;0.0;0.43852901558847923;0.6000000000000001;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.8;0.43852901558847923;0.5356143810225276;0.6000000000000001;0.8;0.48300749985576874;0.6000000000000001;0.8;0.6000000000000001;0.43852901558847923;0.43852901558847923;0.0;0.43852901558847923;0.43852901558847923;0.4;0.8;0.8
GO:0032703;0.3081136762725405;0.48300749985576874;0.5356143810225276;0.0;0.0;0.48300749985576874;0.4;0.0;0.4;0.43852901558847923;0.43852901558847923;0.0;0.5356143810225276;0.43852901558847923;0.3660149997115376;0.3660149997115376;0.3660149997115376;0.48300749985576874;0.0;0.3081136762725405;0.3660149997115376;0.3356143810225276;0.48300749985576874;0.0;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.0;0.0;0.3356143810225276;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.3356143810225276;0.0;0.4;0.0;0.0;0.0;0.43852901558847923;0.4;0.4;0.43852901558847923;0.0;0.43852901558847923;0.0;0.4;0.43852901558847923;0.3356143810225276;0.43852901558847923;0.43852901558847923;1.0;0.2830074998557688;0.43852901558847923;0.4;0.3660149997115376;0.43852901558847923;0.3356143810225276;0.3660149997115376;0.4;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.48300749985576874;0.3660149997115376;0.3660149997115376;0.3660149997115376;0.4;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.3660149997115376;0.4;0.0;0.0;0.48300749985576874;0.43852901558847923;0.3660149997115376;0.0;0.43852901558847923;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.3356143810225276;0.0;0.4;0.0;0.0;0.43852901558847923;0.4;0.0;0.3660149997115376;0.0;0.4;0.0;0.0;0.43852901558847923;0.48300749985576874;0.0;0.43852901558847923;0.0;0.43852901558847923;0.43852901558847923;0.0;0.3660149997115376;0.4;0.3660149997115376;0.0;0.43852901558847923
GO:0032147;0.6000000000000001;0.3660149997115376;0.3081136762725405;0.0;0.0;0.2599120563717816;0.2599120563717816;0.0;0.2599120563717816;0.3660149997115376;0.43852901558847923;0.0;0.3660149997115376;0.3660149997115376;0.4;0.43852901558847923;0.3356143810225276;0.2830074998557688;0.0;0.6830074998557688;0.2830074998557688;0.3081136762725405;0.2830074998557688;0.0;0.3660149997115376;0.4;0.3660149997115376;0.3081136762725405;0.3660149997115376;0.0;0.0;0.3081136762725405;0.3356143810225276;0.3660149997115376;0.3081136762725405;0.6000000000000001;0.0;0.3356143810225276;0.0;0.0;0.0;0.3081136762725405;0.3081136762725405;0.5356143810225276;0.4;0.0;0.3660149997115376;0.0;0.3356143810225276;0.3660149997115376;0.2830074998557688;0.3660149997115376;0.3660149997115376;0.2830074998557688;1.0;0.3660149997115376;0.3660149997115376;0.5356143810225276;0.2599120563717816;0.2830074998557688;0.3081136762725405;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.3081136762725405;0.3356143810225276;0.4;0.3081136762725405;0.4;0.3356143810225276;0.0;0.3660149997115376;0.0;0.0;0.3660149997115376;0.0;0.0;0.3660149997115376;0.3660149997115376;0.2830074998557688;0.0;0.0;0.2830074998557688;0.3660149997115376;0.21862188087829626;0.0;0.3660149997115376;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.43852901558847923;0.4;0.0;0.3081136762725405;0.0;0.0;0.3660149997115376;0.3660149997115376;0.0;0.3356143810225276;0.0;0.2830074998557688;0.0;0.0;0.3660149997115376;0.3660149997115376;0.0;0.3660149997115376;0.0;0.2830074998557688;0.2830074998557688;0.0;0.3356143810225276;0.3356143810225276;0.3081136762725405;0.0;0.3660149997115376
GO:0050852;0.3356143810225276;0.8;0.43852901558847923;0.8;0.0;0.4;0.3660149997115376;0.0;0.3660149997115376;0.8;0.6000000000000001;0.0;0.8;0.8;0.4;0.4;0.4;0.43852901558847923;0.48300749985576874;0.3356143810225276;0.4;0.3660149997115376;0.43852901558847923;0.8;0.8;0.8;0.8;0.43852901558847923;0.8;0.8;0.0;0.3660149997115376;0.5356143810225276;0.8;0.48300749985576874;0.3660149997115376;0.0;0.43852901558847923;0.8;0.0;0.8;0.48300749985576874;0.43852901558847923;0.3660149997115376;0.48300749985576874;0.6000000000000001;0.8;0.8;0.5356143810225276;0.8;0.3660149997115376;0.8;0.8;0.43852901558847923;0.3660149997115376;1.0;0.43852901558847923;0.3356143810225276;0.4;0.3660149997115376;0.6000000000000001;0.48300749985576874;0.6000000000000001;0.4;0.0;0.8;0.43852901558847923;0.48300749985576874;0.5356143810225276;0.4;0.4;0.4;0.43852901558847923;0.43852901558847923;0.8;0.43852901558847923;0.8;0.8;0.8;0.6830074998557688;0.8;0.48300749985576874;0.43852901558847923;0.8;0.6000000000000001;0.43852901558847923;0.8;0.3356143810225276;0.8;0.8;0.43852901558847923;0.48300749985576874;0.6000000000000001;0.48300749985576874;0.8;0.0;0.0;0.5356143810225276;0.48300749985576874;0.8;0.0;0.5356143810225276;0.6000000000000001;0.3660149997115376;0.43852901558847923;0.43852901558847923;0.0;0.43852901558847923;0.6000000000000001;0.43852901558847923;0.43852901558847923;0.4;0.8;0.43852901558847923;0.5356143810225276;0.6000000000000001;0.8;0.43852901558847923;0.6000000000000001;0.8;0.6000000000000001;0.43852901558847923;0.4;0.6000000000000001;0.43852901558847923;0.43852901558847923;0.4;0.8;0.8
GO:0051149;0.4;0.48300749985576874;0.5356143810225276;0.0;0.0;0.4;0.4;0.0;0.4;0.43852901558847923;0.43852901558847923;0.0;0.48300749985576874;0.43852901558847923;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.43852901558847923;0.0;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.4;0.0;0.43852901558847923;0.6000000000000001;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.0;0.0;0.48300749985576874;0.5356143810225276;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.0;0.5356143810225276;0.0;0.0;0.0;0.48300749985576874;0.48300749985576874;0.3660149997115376;0.6830074998557688;0.0;0.43852901558847923;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.4;0.3660149997115376;0.43852901558847923;1.0;0.3660149997115376;0.4;0.43852901558847923;0.43852901558847923;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.5356143810225276;0.5356143810225276;0.48300749985576874;0.5356143810225276;0.5356143810225276;0.0;0.43852901558847923;0.0;0.0;0.48300749985576874;0.0;0.0;0.5356143810225276;0.3660149997115376;0.43852901558847923;0.0;0.0;0.43852901558847923;0.48300749985576874;0.3356143810225276;0.0;0.5356143810225276;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.48300749985576874;0.43852901558847923;0.0;0.48300749985576874;0.0;0.0;0.48300749985576874;0.6000000000000001;0.0;0.5356143810225276;0.0;0.4;0.0;0.0;0.43852901558847923;0.8;0.0;0.43852901558847923;0.0;0.43852901558847923;0.43852901558847923;0.0;0.5356143810225276;0.5356143810225276;0.48300749985576874;0.0;0.43852901558847923
GO:0050732;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.0;0.0;0.3660149997115376;0.3660149997115376;0.0;0.3660149997115376;0.3356143810225276;0.3660149997115376;0.0;0.4;0.3356143810225276;0.4;0.4;0.3356143810225276;0.4;0.0;0.6000000000000001;0.2830074998557688;0.3081136762725405;0.3660149997115376;0.0;0.3356143810225276;0.3660149997115376;0.3356143810225276;0.43852901558847923;0.3356143810225276;0.0;0.0;0.3081136762725405;0.4;0.3356143810225276;0.3356143810225276;0.5356143810225276;0.0;0.3356143810225276;0.0;0.0;0.0;0.3660149997115376;0.3081136762725405;0.6830074998557688;0.4;0.0;0.3356143810225276;0.0;0.4;0.3356143810225276;0.2830074998557688;0.3356143810225276;0.3660149997115376;0.3660149997115376;0.5356143810225276;0.3356143810225276;0.3660149997115376;1.0;0.3660149997115376;0.2830074998557688;0.2830074998557688;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.4;0.4;0.3081136762725405;0.4;0.3356143810225276;0.0;0.3356143810225276;0.0;0.0;0.3660149997115376;0.0;0.0;0.4;0.2830074998557688;0.3081136762725405;0.0;0.0;0.4;0.3660149997115376;0.3081136762725405;0.0;0.3356143810225276;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.3660149997115376;0.3356143810225276;0.0;0.3660149997115376;0.0;0.0;0.3660149997115376;0.3660149997115376;0.0;0.3356143810225276;0.0;0.3081136762725405;0.0;0.0;0.3356143810225276;0.3660149997115376;0.0;0.3356143810225276;0.0;0.4;0.4;0.0;0.3356143810225276;0.3356143810225276;0.3081136762725405;0.0;0.3356143810225276
