;GO:0034395;GO:0050718;GO:1900016;GO:0006886;GO:0006879;GO:0002634;GO:0002755;GO:0030308;GO:0002636;GO:0000060;GO:0051607;GO:0018279;GO:0050712;GO:0019886;GO:0032764;GO:0030183;GO:0000902;GO:2001183;GO:0007266;GO:0042102;GO:0006974;GO:0045416;GO:0006656;GO:0006898;GO:0031668;GO:0033209;GO:0001953;GO:0030890;GO:0050727;GO:0015914;GO:0010469;GO:0048294;GO:0045629;GO:0035024;GO:0060586;GO:0031065;GO:0008285;GO:1903464;GO:0045666;GO:0051272;GO:0045746;GO:0045944;GO:1903988;GO:0000122;GO:0045591;GO:0045078;GO:2000778;GO:0010955;GO:0019221;GO:2000773;GO:0034162;GO:0031295;GO:0006351;GO:0031296;GO:0048305;GO:0048821;GO:0007166;GO:0045356;GO:0007249;GO:0045359;GO:0001782;GO:0002467;GO:0001774;GO:0019371;GO:0071260;GO:0043380;GO:0001932;GO:0043066;GO:0045087;GO:0043065;GO:0016064;GO:0002903;GO:0070498;GO:0034158;GO:2000660;GO:0030036
GO:0048821;0.0;0.0;0.0;0.0;0.4;0.0;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.8;0.8;0.0;0.8;0.0;0.6000000000000001;0.0;0.48300749985576874;0.0;0.6830074998557688;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.0;0.8;0.0;0.8;1.0;0.8;0.0;0.8;0.0;0.0;0.8;0.6000000000000001;0.8;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.8;0.0;0.6830074998557688
GO:0007166;0.8;0.4;0.43852901558847923;0.0;0.4;0.48300749985576874;0.8;0.6000000000000001;0.48300749985576874;0.0;0.0;0.8;0.4;0.0;0.4;0.8;0.8;0.43852901558847923;0.8;0.4;0.6000000000000001;0.43852901558847923;0.48300749985576874;0.0;0.6830074998557688;0.8;0.48300749985576874;0.4;0.48300749985576874;0.0;0.6000000000000001;0.43852901558847923;0.4;0.3660149997115376;0.6000000000000001;0.4;0.6000000000000001;0.48300749985576874;0.8;0.6000000000000001;0.48300749985576874;0.4;0.0;0.4;0.4;0.43852901558847923;0.43852901558847923;0.43852901558847923;1.0;0.5356143810225276;0.8;0.6000000000000001;0.8;0.6000000000000001;0.8;0.8;1.0;0.43852901558847923;0.8;0.43852901558847923;0.5356143810225276;0.0;0.6000000000000001;0.8;0.5356143810225276;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.0;0.48300749985576874;0.0;0.3660149997115376;0.8;0.8;0.43852901558847923;0.6830074998557688
GO:0045356;0.43852901558847923;0.5356143810225276;0.5356143810225276;0.0;0.21862188087829626;0.4;0.4;0.43852901558847923;0.48300749985576874;0.0;0.0;0.0;0.43852901558847923;0.0;0.48300749985576874;0.0;0.0;0.48300749985576874;0.4;0.3660149997115376;0.0;0.8;0.0;0.0;0.0;0.4;0.3660149997115376;0.3660149997115376;0.4;0.0;0.4;0.43852901558847923;0.3356143810225276;0.2830074998557688;0.3356143810225276;0.48300749985576874;0.43852901558847923;0.3660149997115376;0.48300749985576874;0.5356143810225276;0.3660149997115376;0.48300749985576874;0.0;0.43852901558847923;0.4;0.8;0.6000000000000001;0.48300749985576874;0.4;0.4;0.4;0.3660149997115376;0.0;0.3660149997115376;0.0;0.0;0.43852901558847923;1.0;0.4;0.8;0.3081136762725405;0.0;0.0;0.0;0.0;0.4;0.48300749985576874;0.3660149997115376;0.0;0.43852901558847923;0.0;0.2830074998557688;0.4;0.4;0.3356143810225276;0.0
GO:0007249;0.8;0.3660149997115376;0.43852901558847923;0.0;0.4;0.48300749985576874;0.8;0.5356143810225276;0.48300749985576874;0.0;0.0;0.8;0.3660149997115376;0.0;0.4;0.8;0.8;0.4;0.8;0.3660149997115376;0.6000000000000001;0.4;0.48300749985576874;0.0;0.6830074998557688;0.8;0.43852901558847923;0.3660149997115376;0.48300749985576874;0.0;0.6000000000000001;0.43852901558847923;0.4;0.3356143810225276;0.6000000000000001;0.3660149997115376;0.5356143810225276;0.43852901558847923;0.8;0.5356143810225276;0.43852901558847923;0.3660149997115376;0.0;0.3660149997115376;0.3660149997115376;0.4;0.4;0.4;0.8;0.48300749985576874;0.8;0.6000000000000001;0.8;0.6000000000000001;0.8;0.8;0.8;0.4;1.0;0.4;0.5356143810225276;0.0;0.6000000000000001;0.8;0.5356143810225276;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.0;0.43852901558847923;0.0;0.3356143810225276;0.8;0.8;0.4;0.6830074998557688
GO:0045359;0.43852901558847923;0.48300749985576874;0.48300749985576874;0.0;0.21862188087829626;0.3660149997115376;0.4;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0;0.4;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.4;0.3660149997115376;0.0;0.8;0.0;0.0;0.0;0.4;0.3660149997115376;0.3660149997115376;0.3660149997115376;0.0;0.4;0.4;0.3081136762725405;0.2830074998557688;0.3356143810225276;0.48300749985576874;0.43852901558847923;0.3660149997115376;0.43852901558847923;0.5356143810225276;0.3660149997115376;0.48300749985576874;0.0;0.43852901558847923;0.3660149997115376;0.8;0.5356143810225276;0.48300749985576874;0.4;0.4;0.4;0.3660149997115376;0.0;0.3660149997115376;0.0;0.0;0.43852901558847923;0.8;0.4;1.0;0.3081136762725405;0.0;0.0;0.0;0.0;0.3660149997115376;0.48300749985576874;0.3660149997115376;0.0;0.43852901558847923;0.0;0.2830074998557688;0.4;0.4;0.3356143810225276;0.0
GO:0001782;0.5356143810225276;0.2830074998557688;0.3356143810225276;0.0;0.3081136762725405;0.3660149997115376;0.5356143810225276;0.3660149997115376;0.3660149997115376;0.0;0.5356143810225276;0.0;0.2830074998557688;0.43852901558847923;0.3081136762725405;0.6000000000000001;0.0;0.3081136762725405;0.5356143810225276;0.2830074998557688;0.0;0.3081136762725405;0.0;0.0;0.0;0.5356143810225276;0.3356143810225276;0.2830074998557688;0.3660149997115376;0.0;0.43852901558847923;0.3356143810225276;0.3081136762725405;0.2599120563717816;0.48300749985576874;0.2599120563717816;0.3660149997115376;0.3081136762725405;0.5356143810225276;0.3660149997115376;0.3356143810225276;0.2830074998557688;0.0;0.2830074998557688;0.2599120563717816;0.3081136762725405;0.3081136762725405;0.2830074998557688;0.5356143810225276;0.3660149997115376;0.5356143810225276;0.5356143810225276;0.0;0.5356143810225276;0.0;0.0;0.5356143810225276;0.3081136762725405;0.5356143810225276;0.3081136762725405;1.0;0.5356143810225276;0.43852901558847923;0.0;0.0;0.3660149997115376;0.3081136762725405;0.3081136762725405;0.5356143810225276;0.3081136762725405;0.4;0.23852901558847928;0.5356143810225276;0.5356143810225276;0.3081136762725405;0.0
GO:0002467;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.48300749985576874;0.0;0.8;0.8;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.6000000000000001;0.0;0.6000000000000001;0.0;0.8;0.0;0.0;0.0;0.0;0.5356143810225276;1.0;0.5356143810225276;0.0;0.5356143810225276;0.0;0.0;0.0;0.6000000000000001;0.0;0.6830074998557688;0.0;0.0;0.8;0.0;0.0
GO:0001774;0.0;0.0;0.0;0.0;0.3356143810225276;0.0;0.6000000000000001;0.0;0.0;0.0;0.48300749985576874;0.6000000000000001;0.0;0.4;0.0;0.5356143810225276;0.5356143810225276;0.0;0.6000000000000001;0.0;0.48300749985576874;0.0;0.4;0.0;0.5356143810225276;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.6000000000000001;0.48300749985576874;0.5356143810225276;0.48300749985576874;0.5356143810225276;0.6000000000000001;0.6000000000000001;0.0;0.6000000000000001;0.0;0.43852901558847923;0.5356143810225276;1.0;0.6000000000000001;0.43852901558847923;0.0;0.0;0.0;0.48300749985576874;0.0;0.3660149997115376;0.0;0.6000000000000001;0.6000000000000001;0.0;0.5356143810225276
GO:0019371;0.0;0.0;0.0;0.0;0.4;0.0;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.8;0.8;0.0;0.8;0.0;0.6000000000000001;0.0;0.6000000000000001;0.0;0.6830074998557688;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.0;0.8;0.0;0.8;0.8;0.8;0.0;0.8;0.0;0.0;0.0;0.6000000000000001;1.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.8;0.0;0.6830074998557688
GO:0071260;0.0;0.0;0.0;0.0;0.3081136762725405;0.0;0.5356143810225276;0.0;0.0;0.0;0.48300749985576874;0.5356143810225276;0.0;0.0;0.0;0.5356143810225276;0.5356143810225276;0.0;0.5356143810225276;0.0;0.5356143810225276;0.0;0.3660149997115376;0.0;0.8;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.5356143810225276;0.0;0.5356143810225276;0.0;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.0;0.5356143810225276;0.0;0.0;0.5356143810225276;0.43852901558847923;0.5356143810225276;1.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.4;0.0;0.5356143810225276;0.5356143810225276;0.0;0.48300749985576874
GO:0043380;0.48300749985576874;0.3660149997115376;0.48300749985576874;0.0;0.2599120563717816;0.6000000000000001;0.48300749985576874;0.48300749985576874;0.5356143810225276;0.0;0.0;0.0;0.3660149997115376;0.0;0.6000000000000001;0.0;0.0;0.4;0.48300749985576874;0.6000000000000001;0.0;0.4;0.0;0.0;0.0;0.48300749985576874;0.43852901558847923;0.48300749985576874;0.6000000000000001;0.0;0.6000000000000001;0.48300749985576874;0.6000000000000001;0.4;0.4;0.3356143810225276;0.48300749985576874;0.4;0.48300749985576874;0.48300749985576874;0.5356143810225276;0.3660149997115376;0.0;0.3660149997115376;0.6830074998557688;0.4;0.4;0.3660149997115376;0.48300749985576874;0.6000000000000001;0.48300749985576874;0.6000000000000001;0.0;0.48300749985576874;0.0;0.0;0.48300749985576874;0.4;0.48300749985576874;0.3660149997115376;0.3660149997115376;0.0;0.0;0.0;0.0;1.0;0.4;0.4;0.0;0.4;0.0;0.3081136762725405;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.0
GO:0001932;0.4;0.3356143810225276;0.3660149997115376;0.0;0.21862188087829626;0.4;0.4;0.48300749985576874;0.4;0.0;0.0;0.0;0.3356143810225276;0.0;0.3356143810225276;0.0;0.0;0.3660149997115376;0.4;0.3356143810225276;0.0;0.48300749985576874;0.0;0.0;0.0;0.4;0.4;0.3356143810225276;0.4;0.0;0.43852901558847923;0.3660149997115376;0.3356143810225276;0.3081136762725405;0.3356143810225276;0.6000000000000001;0.48300749985576874;0.4;0.4;0.48300749985576874;0.4;0.4;0.0;0.4;0.3356143810225276;0.48300749985576874;0.3660149997115376;0.5356143810225276;0.43852901558847923;0.43852901558847923;0.4;0.3356143810225276;0.0;0.3356143810225276;0.0;0.0;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.48300749985576874;0.3081136762725405;0.0;0.0;0.0;0.0;0.4;1.0;0.4;0.0;0.4;0.0;0.3081136762725405;0.4;0.4;0.3660149997115376;0.0
GO:0043066;0.4;0.3356143810225276;0.43852901558847923;0.0;0.21862188087829626;0.4;0.4;0.6000000000000001;0.4;0.0;0.0;0.0;0.4;0.0;0.4;0.0;0.0;0.43852901558847923;0.4;0.3356143810225276;0.0;0.3660149997115376;0.0;0.0;0.0;0.4;0.48300749985576874;0.3356143810225276;0.4;0.0;0.43852901558847923;0.43852901558847923;0.4;0.3660149997115376;0.3356143810225276;0.3356143810225276;0.6000000000000001;0.48300749985576874;0.4;0.48300749985576874;0.48300749985576874;0.3356143810225276;0.0;0.4;0.3356143810225276;0.3660149997115376;0.3660149997115376;0.43852901558847923;0.43852901558847923;0.5356143810225276;0.4;0.3356143810225276;0.0;0.3356143810225276;0.0;0.0;0.48300749985576874;0.3660149997115376;0.43852901558847923;0.3660149997115376;0.3081136762725405;0.0;0.0;0.0;0.0;0.4;0.4;1.0;0.0;0.8;0.0;0.6830074998557688;0.4;0.4;0.43852901558847923;0.0
GO:0045087;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.48300749985576874;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.6000000000000001;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.6000000000000001;0.48300749985576874;0.0;0.5356143810225276;0.0;0.0;0.0;1.0;0.0;0.5356143810225276;0.0;0.0;0.6000000000000001;0.0;0.0
GO:0043065;0.4;0.4;0.3660149997115376;0.0;0.21862188087829626;0.4;0.4;0.48300749985576874;0.48300749985576874;0.0;0.0;0.0;0.3356143810225276;0.0;0.3356143810225276;0.0;0.0;0.3660149997115376;0.4;0.4;0.0;0.43852901558847923;0.0;0.0;0.0;0.4;0.4;0.4;0.4;0.0;0.43852901558847923;0.3660149997115376;0.3356143810225276;0.3081136762725405;0.3356143810225276;0.4;0.48300749985576874;0.4;0.43852901558847923;0.6000000000000001;0.4;0.3660149997115376;0.0;0.3356143810225276;0.4;0.43852901558847923;0.43852901558847923;0.3660149997115376;0.43852901558847923;0.43852901558847923;0.4;0.4;0.0;0.4;0.0;0.0;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.3081136762725405;0.0;0.0;0.0;0.0;0.4;0.4;0.8;0.0;1.0;0.0;0.5356143810225276;0.4;0.4;0.3660149997115376;0.0
GO:0016064;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.3660149997115376;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.43852901558847923;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.6830074998557688;0.3660149997115376;0.0;0.4;0.0;0.0;0.0;0.5356143810225276;0.0;1.0;0.0;0.0;0.43852901558847923;0.0;0.0
GO:0002903;0.3081136762725405;0.2599120563717816;0.3356143810225276;0.0;0.16601499971153766;0.3081136762725405;0.3081136762725405;0.43852901558847923;0.3081136762725405;0.0;0.0;0.0;0.3081136762725405;0.0;0.3081136762725405;0.0;0.0;0.3356143810225276;0.3081136762725405;0.2599120563717816;0.0;0.2830074998557688;0.0;0.0;0.0;0.3081136762725405;0.3660149997115376;0.2599120563717816;0.3081136762725405;0.0;0.3356143810225276;0.3356143810225276;0.3081136762725405;0.2830074998557688;0.2599120563717816;0.2599120563717816;0.43852901558847923;0.3660149997115376;0.3081136762725405;0.3660149997115376;0.3660149997115376;0.2599120563717816;0.0;0.3081136762725405;0.2599120563717816;0.2830074998557688;0.2830074998557688;0.3356143810225276;0.3356143810225276;0.4;0.3081136762725405;0.2599120563717816;0.0;0.2599120563717816;0.0;0.0;0.3660149997115376;0.2830074998557688;0.3356143810225276;0.2830074998557688;0.23852901558847928;0.0;0.0;0.0;0.0;0.3081136762725405;0.3081136762725405;0.6830074998557688;0.0;0.5356143810225276;0.0;1.0;0.3081136762725405;0.3081136762725405;0.3356143810225276;0.0
GO:0070498;0.8;0.3660149997115376;0.43852901558847923;0.0;0.4;0.48300749985576874;0.8;0.48300749985576874;0.48300749985576874;0.0;0.0;0.8;0.3660149997115376;0.0;0.4;0.8;0.8;0.4;0.8;0.3660149997115376;0.6000000000000001;0.4;0.48300749985576874;0.0;0.6830074998557688;0.8;0.43852901558847923;0.3660149997115376;0.48300749985576874;0.0;0.6000000000000001;0.43852901558847923;0.4;0.3356143810225276;0.6000000000000001;0.3356143810225276;0.48300749985576874;0.4;0.8;0.48300749985576874;0.43852901558847923;0.3660149997115376;0.0;0.3660149997115376;0.3356143810225276;0.4;0.4;0.3660149997115376;1.0;0.48300749985576874;0.8;0.6000000000000001;0.8;0.6000000000000001;0.8;0.8;0.8;0.4;0.8;0.4;0.5356143810225276;0.0;0.6000000000000001;0.8;0.5356143810225276;0.48300749985576874;0.4;0.4;0.0;0.4;0.0;0.3081136762725405;1.0;0.8;0.4;0.6830074998557688
GO:0034158;0.8;0.3660149997115376;0.43852901558847923;0.0;0.4;0.48300749985576874;0.8;0.48300749985576874;0.48300749985576874;0.0;0.6000000000000001;0.8;0.3660149997115376;0.48300749985576874;0.4;0.8;0.8;0.4;0.8;0.3660149997115376;0.6000000000000001;0.4;0.48300749985576874;0.0;0.6830074998557688;0.8;0.43852901558847923;0.3660149997115376;0.48300749985576874;0.0;0.6000000000000001;0.43852901558847923;0.4;0.3356143810225276;0.6000000000000001;0.3356143810225276;0.48300749985576874;0.4;0.8;0.48300749985576874;0.43852901558847923;0.3660149997115376;0.0;0.3660149997115376;0.3356143810225276;0.4;0.4;0.3660149997115376;0.8;0.48300749985576874;0.8;0.6000000000000001;0.8;0.6000000000000001;0.8;0.8;0.8;0.4;0.8;0.4;0.5356143810225276;0.8;0.6000000000000001;0.8;0.5356143810225276;0.48300749985576874;0.4;0.4;0.6000000000000001;0.4;0.43852901558847923;0.3081136762725405;0.8;1.0;0.4;0.6830074998557688
GO:2000660;0.4;0.3081136762725405;0.48300749985576874;0.0;0.21862188087829626;0.4;0.4;0.5356143810225276;0.4;0.0;0.0;0.0;0.3660149997115376;0.0;0.48300749985576874;0.0;0.0;0.4;0.4;0.3081136762725405;0.0;0.3356143810225276;0.0;0.0;0.0;0.4;0.43852901558847923;0.3081136762725405;0.48300749985576874;0.0;0.6000000000000001;0.43852901558847923;0.48300749985576874;0.48300749985576874;0.3356143810225276;0.3081136762725405;0.5356143810225276;0.43852901558847923;0.4;0.43852901558847923;0.6830074998557688;0.3081136762725405;0.0;0.3660149997115376;0.3081136762725405;0.3356143810225276;0.3356143810225276;0.4;0.4;0.6000000000000001;0.4;0.3356143810225276;0.0;0.3356143810225276;0.0;0.0;0.43852901558847923;0.3356143810225276;0.4;0.3356143810225276;0.3081136762725405;0.0;0.0;0.0;0.0;0.48300749985576874;0.3660149997115376;0.43852901558847923;0.0;0.3660149997115376;0.0;0.3356143810225276;0.4;0.4;1.0;0.0
GO:0030036;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.6000000000000001;0.6000000000000001;0.0;0.6830074998557688;0.0;0.5356143810225276;0.0;0.43852901558847923;0.0;0.6000000000000001;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.6830074998557688;0.0;0.6000000000000001;0.0;0.6000000000000001;0.6830074998557688;0.6830074998557688;0.0;0.6830074998557688;0.0;0.0;0.0;0.5356143810225276;0.6830074998557688;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.6830074998557688;0.0;1.0
