;GO:0060441;GO:0007172;GO:0040036;GO:0014068;GO:1905065;GO:0021955;GO:0030072;GO:0007173;GO:0022408;GO:0007097;GO:0007179;GO:0006883;GO:0006685;GO:0043542;GO:0022009;GO:0002244;GO:0045766;GO:0001300;GO:0032967;GO:0030509;GO:0001947;GO:0010613;GO:0019367;GO:0034626;GO:0034625;GO:0031953;GO:0030148;GO:0051964;GO:0060396;GO:0010594;GO:0043552;GO:0007224;GO:1900024;GO:0000226;GO:0046621;GO:0006898;GO:0003222;GO:0010629;GO:0048010;GO:0051893;GO:0007219;GO:0045860;GO:0010507;GO:0048013;GO:0070278;GO:0017015;GO:0051897;GO:0010862;GO:0030336;GO:0016567;GO:0030335;GO:0008360;GO:2000060;GO:1903543;GO:0008284;GO:0003273;GO:0001570;GO:0038096;GO:0003198;GO:1905007;GO:0045944;GO:0001890;GO:0045667;GO:0000165;GO:0007229;GO:0050771;GO:2000811;GO:0001569;GO:0038007;GO:0071559;GO:0009584;GO:0006351;GO:0038083;GO:0042761;GO:0045879;GO:0097084;GO:0030513;GO:0071260;GO:0043066;GO:0045087;GO:0006508;GO:0031960;GO:0016266;GO:2000304
GO:0017015;0.0;0.1786822519641151;0.43444947863983363;0.1786822519641151;0.047799631016701725;0.0;0.036692364793703955;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.036692364793703955;0.0;0.0;0.0;0.0;0.042064647228987374;0.0;0.042064647228987374;0.047799631016701725;0.0;0.1492331351584338;0.0;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.042064647228987374;0.0;0.0;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;1.0;0.1786822519641151;0.44974359829825733;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.0;0.1492331351584338;0.0;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.0;0.1786822519641151;0.0;0.44974359829825733;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.047799631016701725
GO:0051897;0.0;0.1786822519641151;0.1786822519641151;0.29215307485716907;0.12755981097713553;0.0;0.036692364793703955;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.036692364793703955;0.0;0.0;0.0;0.0;0.11511873865597294;0.0;0.11511873865597294;0.047799631016701725;0.0;0.1492331351584338;0.0;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.12755981097713553;0.047799631016701725;0.047799631016701725;0.0;0.042064647228987374;0.0;0.0;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.12755981097713553;0.047799631016701725;0.047799631016701725;0.0;0.1786822519641151;1.0;0.25051392497694763;0.047799631016701725;0.0;0.12755981097713553;0.047799631016701725;0.12755981097713553;0.12755981097713553;0.12755981097713553;0.0;0.0;0.21066859409381297;0.0;0.12755981097713553;0.12755981097713553;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.0;0.1786822519641151;0.0;0.25051392497694763;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.12755981097713553
GO:0010862;0.0;0.1786822519641151;0.1786822519641151;0.25051392497694763;0.12755981097713553;0.0;0.036692364793703955;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.036692364793703955;0.0;0.0;0.0;0.0;0.11511873865597294;0.0;0.17111199477934044;0.10900961301269105;0.0;0.1492331351584338;0.0;0.0;0.0;0.2589137257715929;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.2924564268136258;0.047799631016701725;0.047799631016701725;0.0;0.042064647228987374;0.0;0.0;0.10567815125427765;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.2970121637671333;0.10577604256148812;0.047799631016701725;0.0;0.44974359829825733;0.25051392497694763;1.0;0.047799631016701725;0.0;0.12755981097713553;0.047799631016701725;0.25118815347651524;0.12755981097713553;0.12755981097713553;0.0;0.0;0.21066859409381297;0.0;0.12755981097713553;0.1816892161000484;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.0;0.1786822519641151;0.0;0.5289827650525089;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.1816892161000484
GO:0030336;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.036692364793703955;0.047799631016701725;0.13839445927415203;0.0;0.047799631016701725;0.036692364793703955;0.0;0.0;0.0;0.0;0.042064647228987374;0.0;0.042064647228987374;0.047799631016701725;0.0;0.042064647228987374;0.0;0.0;0.0;0.13839445927415203;0.0;0.13839445927415203;0.047799631016701725;0.3203394775822981;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.12804570306913615;0.0;0.0;0.12804570306913615;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.13839445927415203;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;1.0;0.0;0.3203394775822981;0.047799631016701725;0.047799631016701725;0.19673256925640645;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.13839445927415203;0.13839445927415203;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.0;0.13839445927415203;0.0;0.047799631016701725;0.0;0.13839445927415203;0.0;0.0;0.0;0.0;0.047799631016701725
GO:0016567;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.1237146889194086;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.06927734236639929;0.06927734236639929;0.06927734236639929;0.0;0.1237146889194086;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.18032682375526765;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.10587402764930422;0.18032682375526765;0.06927734236639929;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.1468397877411918;0.0;0.18032682375526765;0.0
GO:0030335;0.0;0.047799631016701725;0.047799631016701725;0.12755981097713553;0.12755981097713553;0.0;0.036692364793703955;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.036692364793703955;0.0;0.0;0.0;0.0;0.11511873865597294;0.0;0.11511873865597294;0.047799631016701725;0.0;0.11511873865597294;0.0;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.3203394775822981;0.12755981097713553;0.047799631016701725;0.047799631016701725;0.0;0.042064647228987374;0.0;0.0;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.12755981097713553;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.12755981097713553;0.12755981097713553;0.3203394775822981;0.0;1.0;0.047799631016701725;0.12755981097713553;0.19673256925640645;0.12755981097713553;0.0;0.0;0.11511873865597294;0.0;0.12755981097713553;0.12755981097713553;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.12755981097713553;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.12755981097713553
GO:0008360;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.20397374928165476;0.0;0.16702085169111647;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.16702085169111647;0.0;0.0;0.0;0.0;0.2946054623034586;0.0;0.042064647228987374;0.047799631016701725;0.0;0.042064647228987374;0.0;0.0;0.0;0.047799631016701725;0.0;0.20397374928165476;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.36833172119918517;0.0;0.20397374928165476;0.0;0.0;0.042064647228987374;0.047799631016701725;0.20397374928165476;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;1.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.2946054623034586;0.047799631016701725;0.0;0.20397374928165476;0.047799631016701725;0.047799631016701725;0.36833172119918517;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.047799631016701725
GO:2000060;0.0;0.047799631016701725;0.047799631016701725;0.12755981097713553;0.12755981097713553;0.0;0.036692364793703955;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.036692364793703955;0.0;0.0;0.0;0.0;0.11511873865597294;0.0;0.17111199477934044;0.10900961301269105;0.0;0.11511873865597294;0.0;0.0;0.0;0.19885971868423638;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.17811780918080672;0.047799631016701725;0.047799631016701725;0.0;0.042064647228987374;0.0;0.0;0.10567815125427765;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.25118815347651524;0.3230347611601795;0.047799631016701725;0.0;0.047799631016701725;0.12755981097713553;0.25118815347651524;0.047799631016701725;0.0;0.12755981097713553;0.047799631016701725;1.0;0.12755981097713553;0.12755981097713553;0.0;0.0;0.11511873865597294;0.0;0.12755981097713553;0.1816892161000484;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.12755981097713553;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.1816892161000484
GO:1903543;0.0;0.047799631016701725;0.047799631016701725;0.12755981097713553;0.12755981097713553;0.0;0.036692364793703955;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.036692364793703955;0.0;0.0;0.0;0.0;0.11511873865597294;0.0;0.11511873865597294;0.047799631016701725;0.0;0.11511873865597294;0.0;0.0;0.0;0.047799631016701725;0.0;0.30562333868781577;0.047799631016701725;0.19673256925640645;0.12755981097713553;0.047799631016701725;0.047799631016701725;0.0;0.042064647228987374;0.0;0.0;0.042064647228987374;0.047799631016701725;0.30562333868781577;0.047799631016701725;0.12755981097713553;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.12755981097713553;0.12755981097713553;0.19673256925640645;0.0;0.19673256925640645;0.047799631016701725;0.12755981097713553;1.0;0.12755981097713553;0.0;0.0;0.11511873865597294;0.0;0.12755981097713553;0.12755981097713553;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.12755981097713553;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.30562333868781577
GO:0008284;0.0;0.047799631016701725;0.047799631016701725;0.12755981097713553;0.12755981097713553;0.0;0.036692364793703955;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.036692364793703955;0.0;0.0;0.0;0.0;0.11511873865597294;0.0;0.11511873865597294;0.047799631016701725;0.0;0.11511873865597294;0.0;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.12755981097713553;0.047799631016701725;0.047799631016701725;0.0;0.042064647228987374;0.0;0.0;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.12755981097713553;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.12755981097713553;0.12755981097713553;0.047799631016701725;0.0;0.12755981097713553;0.047799631016701725;0.12755981097713553;0.12755981097713553;1.0;0.0;0.0;0.11511873865597294;0.0;0.12755981097713553;0.12755981097713553;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.12755981097713553;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.12755981097713553
GO:0003273;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.30391006423958095;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;1.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.0
GO:0001570;0.1302612429746404;0.01468324974140624;0.0;0.0;0.0;0.1890450431733396;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.5762397948337372;0.22804082589224092;0.0;0.1890450431733396;0.0;0.01468324974140624;0.1302612429746404;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.1302612429746404;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;1.0;0.01468324974140624;0.22804082589224092;0.0;0.0;0.1302612429746404;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.1302612429746404;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.1890450431733396;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.0
GO:0038096;0.0;0.1492331351584338;0.1492331351584338;0.21066859409381297;0.11511873865597294;0.01468324974140624;0.036692364793703955;0.2052608479739753;0.047799631016701725;0.0;0.2052608479739753;0.036692364793703955;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.11511873865597294;0.01468324974140624;0.11511873865597294;0.2052608479739753;0.0;0.1492331351584338;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.2052608479739753;0.047799631016701725;0.11511873865597294;0.2052608479739753;0.047799631016701725;0.01468324974140624;0.042064647228987374;0.0;0.0;0.042064647228987374;0.2052608479739753;0.047799631016701725;0.2052608479739753;0.11511873865597294;0.047799631016701725;0.2052608479739753;0.01468324974140624;0.1492331351584338;0.21066859409381297;0.21066859409381297;0.047799631016701725;0.01468324974140624;0.11511873865597294;0.047799631016701725;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.01468324974140624;0.01468324974140624;1.0;0.01468324974140624;0.11511873865597294;0.11511873865597294;0.0;0.047799631016701725;0.12659489728285286;0.2052608479739753;0.047799631016701725;0.047799631016701725;0.0;0.2052608479739753;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.1492331351584338;0.01468324974140624;0.21066859409381297;0.01468324974140624;0.047799631016701725;0.20709043845653538;0.0;0.0;0.01468324974140624;0.11511873865597294
GO:0003198;0.1302612429746404;0.01468324974140624;0.0;0.0;0.0;0.1890450431733396;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.22804082589224092;0.22804082589224092;0.0;0.1890450431733396;0.0;0.01468324974140624;0.1302612429746404;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.1302612429746404;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.22804082589224092;0.01468324974140624;1.0;0.0;0.0;0.1302612429746404;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.1302612429746404;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.1890450431733396;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.0
GO:1905007;0.0;0.047799631016701725;0.047799631016701725;0.12755981097713553;0.30379685991921485;0.0;0.036692364793703955;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.036692364793703955;0.0;0.0;0.0;0.0;0.2946054623034586;0.0;0.11511873865597294;0.047799631016701725;0.0;0.24944431948534626;0.0;0.0;0.0;0.047799631016701725;0.0;0.23094064297706635;0.047799631016701725;0.18922943134840794;0.12755981097713553;0.047799631016701725;0.2946054623034586;0.0;0.20397374928165476;0.0;0.0;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.12755981097713553;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.12755981097713553;0.12755981097713553;0.047799631016701725;0.0;0.12755981097713553;0.2946054623034586;0.12755981097713553;0.12755981097713553;0.12755981097713553;0.0;0.0;0.11511873865597294;0.0;1.0;0.12755981097713553;0.0;0.2410224993701646;0.047799631016701725;0.047799631016701725;0.2946054623034586;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.12755981097713553;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.12755981097713553
GO:0045944;0.0;0.047799631016701725;0.047799631016701725;0.12755981097713553;0.12755981097713553;0.0;0.036692364793703955;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.036692364793703955;0.0;0.0;0.0;0.0;0.11511873865597294;0.0;0.2301115644600537;0.193449319138058;0.0;0.11511873865597294;0.0;0.0;0.0;0.10900961301269105;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.17811780918080672;0.047799631016701725;0.047799631016701725;0.0;0.042064647228987374;0.0;0.0;0.1356691921375081;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.1816892161000484;0.10577604256148812;0.047799631016701725;0.0;0.047799631016701725;0.12755981097713553;0.1816892161000484;0.047799631016701725;0.0;0.12755981097713553;0.047799631016701725;0.1816892161000484;0.12755981097713553;0.12755981097713553;0.0;0.0;0.11511873865597294;0.0;0.12755981097713553;1.0;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.193449319138058;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.23160877878580344
GO:0001890;0.1302612429746404;0.0;0.0;0.0;0.0;0.1302612429746404;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1302612429746404;0.1302612429746404;0.0;0.1302612429746404;0.0;0.0;0.1302612429746404;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1302612429746404;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1302612429746404;0.0;0.1302612429746404;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.1302612429746404;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16985210689062205;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045667;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.2410224993701646;0.0;0.036692364793703955;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.036692364793703955;0.0;0.0;0.0;0.0;0.20397374928165476;0.0;0.042064647228987374;0.047799631016701725;0.0;0.18922943134840794;0.0;0.0;0.0;0.047799631016701725;0.0;0.20397374928165476;0.047799631016701725;0.18922943134840794;0.047799631016701725;0.047799631016701725;0.2410224993701646;0.0;0.20397374928165476;0.0;0.0;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.20397374928165476;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.2410224993701646;0.047799631016701725;0.0;1.0;0.047799631016701725;0.047799631016701725;0.2410224993701646;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.047799631016701725
GO:0000165;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.036692364793703955;0.12659489728285286;0.047799631016701725;0.0;0.12659489728285286;0.036692364793703955;0.22480199536001946;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.042064647228987374;0.01468324974140624;0.042064647228987374;0.12659489728285286;0.0;0.042064647228987374;0.06927734236639929;0.06927734236639929;0.06927734236639929;0.047799631016701725;0.1237146889194086;0.047799631016701725;0.12659489728285286;0.047799631016701725;0.047799631016701725;0.12659489728285286;0.047799631016701725;0.01468324974140624;0.042064647228987374;0.0;0.0;0.042064647228987374;0.12659489728285286;0.047799631016701725;0.12659489728285286;0.047799631016701725;0.047799631016701725;0.12659489728285286;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.18032682375526765;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.12659489728285286;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;1.0;0.12659489728285286;0.047799631016701725;0.047799631016701725;0.0;0.12659489728285286;0.0;0.0;0.10587402764930422;0.30379685991921485;0.06927734236639929;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.0;0.1468397877411918;0.0;0.18032682375526765;0.047799631016701725
GO:0007229;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.036692364793703955;0.2052608479739753;0.047799631016701725;0.0;0.2052608479739753;0.036692364793703955;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.042064647228987374;0.01468324974140624;0.042064647228987374;0.2052608479739753;0.0;0.042064647228987374;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.2052608479739753;0.047799631016701725;0.047799631016701725;0.2052608479739753;0.047799631016701725;0.01468324974140624;0.042064647228987374;0.0;0.0;0.042064647228987374;0.2052608479739753;0.047799631016701725;0.2052608479739753;0.047799631016701725;0.047799631016701725;0.2052608479739753;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.2052608479739753;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.12659489728285286;1.0;0.047799631016701725;0.047799631016701725;0.0;0.2052608479739753;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.0;0.0;0.0;0.01468324974140624;0.047799631016701725
GO:0050771;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.2410224993701646;0.0;0.036692364793703955;0.047799631016701725;0.13839445927415203;0.0;0.047799631016701725;0.036692364793703955;0.0;0.0;0.0;0.0;0.2946054623034586;0.0;0.042064647228987374;0.047799631016701725;0.0;0.18922943134840794;0.0;0.0;0.0;0.13839445927415203;0.0;0.42079187538250784;0.047799631016701725;0.18922943134840794;0.047799631016701725;0.047799631016701725;0.42150463152831036;0.0;0.30550822320801124;0.0;0.0;0.12804570306913615;0.047799631016701725;0.20397374928165476;0.047799631016701725;0.047799631016701725;0.13839445927415203;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.13839445927415203;0.0;0.047799631016701725;0.36833172119918517;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.2946054623034586;0.047799631016701725;0.0;0.2410224993701646;0.047799631016701725;0.047799631016701725;1.0;0.13839445927415203;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.0;0.13839445927415203;0.0;0.047799631016701725;0.0;0.13839445927415203;0.0;0.0;0.0;0.0;0.047799631016701725
GO:2000811;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.036692364793703955;0.047799631016701725;0.13839445927415203;0.0;0.047799631016701725;0.036692364793703955;0.0;0.0;0.0;0.0;0.042064647228987374;0.0;0.042064647228987374;0.047799631016701725;0.0;0.042064647228987374;0.0;0.0;0.0;0.13839445927415203;0.0;0.13839445927415203;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.12804570306913615;0.0;0.0;0.12804570306913615;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.13839445927415203;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.13839445927415203;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.13839445927415203;1.0;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.0;0.13839445927415203;0.0;0.047799631016701725;0.0;0.304136849461119;0.0;0.0;0.0;0.0;0.047799631016701725
GO:0001569;0.5069811531378834;0.0;0.0;0.0;0.0;0.25905973592202725;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1302612429746404;0.1302612429746404;0.0;0.1302612429746404;0.0;0.0;0.42930471443018403;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.39324941047259077;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1302612429746404;0.0;0.1302612429746404;0.0;0.0;0.1302612429746404;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1302612429746404;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
