;GO:0007095;GO:0033260;GO:0008584;GO:0006283;GO:0000733;GO:0045003;GO:0000578;GO:0000732;GO:0000731;GO:0007019;GO:0006713;GO:0001701;GO:0045893;GO:0000183;GO:0007409;GO:0032201;GO:0001947;GO:0071139;GO:0071539;GO:0035556;GO:0072229;GO:0031115;GO:0036123;GO:0036124;GO:0006296;GO:0051260;GO:0006297;GO:0006298;GO:0006974;GO:0009725;GO:0048012;GO:0006206;GO:0051497;GO:0010705;GO:2000649;GO:0070317;GO:0035264;GO:0035024;GO:0006260;GO:1905168;GO:0000712;GO:0051272;GO:0046356;GO:0046599;GO:0046632;GO:0042795;GO:0006303;GO:0045944;GO:0051782;GO:0046641;GO:0000281;GO:0031297;GO:0051307;GO:0070345;GO:0019985;GO:1902860;GO:0032781;GO:0009263;GO:0006550;GO:0045950;GO:0015937;GO:0072757;GO:0021915;GO:0090656;GO:0007052;GO:0006085;GO:0006366;GO:0006364;GO:0006886;GO:0051290;GO:0006367;GO:0006635;GO:0070244;GO:0048167;GO:0016573;GO:0071456;GO:0044806;GO:1900740;GO:1901796;GO:0007224;GO:0046952;GO:0046951;GO:0009615;GO:0042754;GO:0061436;GO:0000079;GO:0000122;GO:0050774;GO:0006977;GO:0032508;GO:0000083;GO:0071479;GO:0035176;GO:0042921;GO:0042769;GO:1905098;GO:0006351;GO:0006355;GO:0061820;GO:0048478;GO:0043066;GO:0070495;GO:0072711;GO:1901291
GO:0046641;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07142857142857142;0.0;0.23076923076923078;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.21428571428571427;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.07142857142857142;0.21428571428571427;0.0;0.17647058823529413;0.0;0.21428571428571427;0.0;0.36363636363636365;0.0;0.16666666666666666;0.0;0.0;0.0;0.21428571428571427;0.25;1.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.07142857142857142;0.0;0.0;0.1875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.09090909090909091;0.0;0.0;0.0;0.25;0.21428571428571427;0.23076923076923078;0.0;0.0;0.0;0.18181818181818182;0.0;0.23076923076923078;0.1875;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818182;0.0;0.21428571428571427;0.06666666666666667;0.0;0.21428571428571427;0.2;0.0;0.2
GO:0000281;0.0;0.0;0.0;0.125;0.16666666666666666;0.1111111111111111;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.2;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.2;0.125;0.0;0.0;0.0;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0
GO:0031297;0.0;0.0;0.0;0.5;0.6666666666666666;0.4444444444444444;0.0;0.6666666666666666;0.6;0.2;0.42857142857142855;0.0;0.0;0.0;0.0;0.6;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.6666666666666666;0.5714285714285714;0.2;0.0;0.0;0.5;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;0.0;0.4;0.0;0.0;0.6;0.5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.6666666666666666;0.2857142857142857;0.0;0.3333333333333333;0.2857142857142857;0.0;0.375;0.16666666666666666;0.0;0.6666666666666666;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.6666666666666666;0.2857142857142857;0.0;0.0;0.0;0.2;0.125;0.0;0.0;0.0;0.4;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.6666666666666666;0.0;0.0;0.16666666666666666;0.0
GO:0051307;0.0;0.0;0.0;0.125;0.16666666666666666;0.1111111111111111;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.2;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.2;0.125;0.0;0.0;0.0;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0
GO:0070345;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.4444444444444444;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.09090909090909091;0.4444444444444444;0.0;0.3333333333333333;0.0;0.25;0.0;0.375;0.0;0.3;0.0;0.0;0.0;0.25;0.5714285714285714;0.3333333333333333;0.0;0.0;0.0;1.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.36363636363636365;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3076923076923077;0.125;0.0;0.0;0.0;0.0;0.3;0.3333333333333333;0.0;0.0;0.0;0.42857142857142855;0.0;0.3333333333333333;0.36363636363636365;0.4444444444444444;0.5714285714285714;0.0;0.0;0.0;0.0;0.0;0.0;0.42857142857142855;0.0;0.3;0.08333333333333333;0.0;0.4444444444444444;0.4;0.0;0.4
GO:0019985;0.0;0.0;0.0;0.625;0.6666666666666666;0.5555555555555556;0.0;0.6666666666666666;0.5;0.2;0.42857142857142855;0.0;0.0;0.0;0.0;0.6;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.6666666666666666;0.7142857142857143;0.8;0.25;0.0;0.5;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;0.0;0.4;0.0;0.0;0.6;0.625;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;1.0;0.2857142857142857;0.0;0.3333333333333333;0.2857142857142857;0.0;0.375;0.3333333333333333;0.0;0.6;0.0;0.2857142857142857;0.6;0.6;0.0;0.0;0.6;0.2857142857142857;0.0;0.0;0.0;0.6;0.125;0.0;0.0;0.0;0.4;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.125;0.0;0.16666666666666666;0.0;0.0;0.6666666666666666;0.0;0.6;0.0;0.5;0.6;0.0;0.0;0.3333333333333333;0.0
GO:1902860;0.0;0.0;0.0;0.16666666666666666;0.2;0.15384615384615385;0.0;0.2857142857142857;0.2857142857142857;0.1;0.1111111111111111;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.2857142857142857;0.18181818181818182;0.1;0.0;0.0;0.2222222222222222;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.2857142857142857;0.16666666666666666;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.2857142857142857;1.0;0.0;0.375;0.18181818181818182;0.0;0.5555555555555556;0.09090909090909091;0.0;0.2857142857142857;0.0;0.625;0.2857142857142857;0.2857142857142857;0.0;0.0;0.42857142857142855;0.18181818181818182;0.0;0.0;0.0;0.1;0.07692307692307693;0.0;0.0;0.0;0.375;0.5714285714285714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07692307692307693;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.16666666666666666;0.2857142857142857;0.0;0.0;0.09090909090909091;0.0
GO:0032781;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07692307692307693;0.0;0.2;0.08333333333333333;0.0;0.07142857142857142;0.0;0.07692307692307693;0.0;0.1;0.0;0.1;0.0;0.0;0.0;0.07692307692307693;0.1;0.07142857142857142;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;1.0;0.0;0.0;0.07692307692307693;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0625;0.125;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.2727272727272727;0.07692307692307693;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.09090909090909091;0.08333333333333333;0.0;0.08333333333333333;0.08333333333333333;0.0;0.07692307692307693
GO:0009263;0.0;0.0;0.0;0.25;0.3;0.23076923076923078;0.0;0.3333333333333333;0.3333333333333333;0.0;0.125;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.3333333333333333;0.2727272727272727;0.0;0.0;0.0;0.3333333333333333;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.3333333333333333;0.25;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.3333333333333333;0.375;0.0;1.0;0.2;0.0;0.6;0.0;0.0;0.3333333333333333;0.0;0.375;0.3333333333333333;0.3333333333333333;0.0;0.0;0.5;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.25;0.3333333333333333;0.0;0.0;0.0;0.0
GO:0006550;0.0;0.0;0.0;0.16666666666666666;0.2;0.15384615384615385;0.0;0.2857142857142857;0.2857142857142857;0.09090909090909091;0.2222222222222222;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.2857142857142857;0.18181818181818182;0.09090909090909091;0.0;0.0;0.3333333333333333;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.375;0.0;0.0;0.25;0.16666666666666666;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.2857142857142857;0.18181818181818182;0.0;0.2;1.0;0.0;0.2727272727272727;0.08333333333333333;0.0;0.2857142857142857;0.0;0.18181818181818182;0.25;0.25;0.0;0.0;0.2857142857142857;0.45454545454545453;0.0;0.0;0.0;0.09090909090909091;0.07142857142857142;0.0;0.0;0.0;0.3333333333333333;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07142857142857142;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.16666666666666666;0.2857142857142857;0.0;0.0;0.08333333333333333;0.0
GO:0045950;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07692307692307693;0.0;0.36363636363636365;0.4166666666666667;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3076923076923077;0.0;0.07692307692307693;0.3333333333333333;0.0;0.26666666666666666;0.0;0.6;0.0;0.2727272727272727;0.0;0.18181818181818182;0.0;0.0;0.0;0.3333333333333333;0.4;0.1875;0.0;0.0;0.0;0.36363636363636365;0.0;0.0;0.07692307692307693;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.1;0.0;0.0;0.0;0.0;0.23076923076923078;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.25;0.45454545454545453;0.3333333333333333;0.4;0.0;0.36363636363636365;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.4;0.07142857142857142;0.5454545454545454;0.3333333333333333;0.3076923076923077;0.0;0.5454545454545454
GO:0015937;0.14285714285714285;0.14285714285714285;0.0;0.18181818181818182;0.2222222222222222;0.16666666666666666;0.0;0.375;0.375;0.1111111111111111;0.3;0.0;0.0;0.14285714285714285;0.14285714285714285;0.375;0.0;0.375;0.0;0.14285714285714285;0.0;0.0;0.14285714285714285;0.14285714285714285;0.375;0.0;0.375;0.2;0.1111111111111111;0.0;0.14285714285714285;0.3333333333333333;0.0;0.375;0.0;0.0;0.0;0.0;0.375;0.0;0.14285714285714285;0.0;0.5;0.0;0.0;0.14285714285714285;0.18181818181818182;0.0;0.0;0.0;0.14285714285714285;0.375;0.14285714285714285;0.0;0.375;0.5555555555555556;0.0;0.6;0.2727272727272727;0.0;1.0;0.1;0.0;0.2857142857142857;0.14285714285714285;0.625;0.14285714285714285;0.14285714285714285;0.0;0.0;0.42857142857142855;0.2;0.0;0.0;0.14285714285714285;0.1111111111111111;0.08333333333333333;0.0;0.0;0.14285714285714285;0.25;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.08333333333333333;0.14285714285714285;0.09090909090909091;0.0;0.14285714285714285;0.0;0.0;0.375;0.0;0.18181818181818182;0.2857142857142857;0.0;0.0;0.1;0.0
GO:0072757;0.16666666666666666;0.16666666666666666;0.0;0.2;0.1111111111111111;0.18181818181818182;0.0;0.16666666666666666;0.16666666666666666;0.125;0.0;0.0;0.0;0.16666666666666666;0.16666666666666666;0.16666666666666666;0.0;0.16666666666666666;0.0;0.16666666666666666;0.0;0.0;0.16666666666666666;0.16666666666666666;0.16666666666666666;0.0;0.16666666666666666;0.2222222222222222;0.2857142857142857;0.42857142857142855;0.16666666666666666;0.1111111111111111;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.16666666666666666;0.0;0.1111111111111111;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.16666666666666666;0.16666666666666666;0.16666666666666666;0.0;0.3333333333333333;0.09090909090909091;0.0;0.0;0.08333333333333333;0.0;0.1;1.0;0.0;0.16666666666666666;0.16666666666666666;0.09090909090909091;0.0;0.0;0.0;0.0;0.16666666666666666;0.1;0.0;0.0;0.16666666666666666;0.375;0.09090909090909091;0.0;0.0;0.16666666666666666;0.125;0.125;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.09090909090909091;0.16666666666666666;0.2222222222222222;0.0;0.16666666666666666;0.14285714285714285;0.0;0.0;0.0;0.08333333333333333;0.16666666666666666;0.0;0.0;0.6666666666666666;0.0
GO:0021915;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0090656;0.0;0.0;0.0;0.5;0.6666666666666666;0.4444444444444444;0.0;0.6666666666666666;0.6;0.4;0.42857142857142855;0.0;0.0;0.0;0.0;0.6;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.6666666666666666;0.5714285714285714;0.2;0.0;0.0;0.5;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;0.0;0.4;0.0;0.0;0.6;0.5;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;0.6;0.2857142857142857;0.0;0.3333333333333333;0.2857142857142857;0.0;0.2857142857142857;0.16666666666666666;0.0;1.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.6666666666666666;0.2857142857142857;0.0;0.0;0.0;0.2;0.25;0.0;0.0;0.0;0.4;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.6666666666666666;0.0;0.0;0.16666666666666666;0.0
GO:0007052;0.0;0.0;0.0;0.125;0.16666666666666666;0.1111111111111111;0.0;0.0;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.2;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.16666666666666666;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.2;0.125;0.0;0.0;0.0;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0
GO:0006085;0.0;0.0;0.0;0.16666666666666666;0.2;0.15384615384615385;0.0;0.2857142857142857;0.2857142857142857;0.1;0.1111111111111111;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.2857142857142857;0.18181818181818182;0.1;0.0;0.0;0.2222222222222222;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.7142857142857143;0.0;0.0;0.2857142857142857;0.16666666666666666;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.2857142857142857;0.625;0.0;0.375;0.18181818181818182;0.0;0.625;0.09090909090909091;0.0;0.2857142857142857;0.0;1.0;0.2857142857142857;0.2857142857142857;0.0;0.0;0.42857142857142855;0.18181818181818182;0.0;0.0;0.0;0.1;0.07692307692307693;0.0;0.0;0.0;0.2222222222222222;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07692307692307693;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.16666666666666666;0.2857142857142857;0.0;0.0;0.09090909090909091;0.0
GO:0006366;0.0;0.0;0.0;0.3333333333333333;0.42857142857142855;0.3;0.0;0.0;0.6;0.0;0.2;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.5714285714285714;0.0;0.0;0.0;0.4;0.0;0.0;0.5;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.2857142857142857;0.0;0.3333333333333333;0.25;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.2857142857142857;1.0;0.6;0.0;0.0;0.6;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.3333333333333333;0.6;0.0;0.0;0.0;0.0
GO:0006364;0.0;0.0;0.0;0.3333333333333333;0.42857142857142855;0.3;0.0;0.0;0.6;0.0;0.2;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.42857142857142855;0.0;0.0;0.0;0.4;0.0;0.0;0.6;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.2857142857142857;0.0;0.3333333333333333;0.25;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.2857142857142857;0.6;1.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0
GO:0006886;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0051290;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006367;0.0;0.0;0.0;0.4444444444444444;0.5714285714285714;0.4;0.0;0.6666666666666666;0.6;0.2;0.42857142857142855;0.0;0.0;0.0;0.0;0.6;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.6666666666666666;0.5;0.2;0.0;0.0;0.5;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.5714285714285714;0.0;0.0;0.0;0.4;0.0;0.0;0.6;0.4444444444444444;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;0.6;0.42857142857142855;0.0;0.5;0.2857142857142857;0.0;0.42857142857142855;0.16666666666666666;0.0;0.6666666666666666;0.0;0.42857142857142855;0.6;0.0;0.0;0.0;1.0;0.2857142857142857;0.0;0.0;0.0;0.2;0.125;0.0;0.0;0.0;0.4;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.4444444444444444;0.6;0.0;0.0;0.16666666666666666;0.0
GO:0006635;0.14285714285714285;0.14285714285714285;0.0;0.18181818181818182;0.2222222222222222;0.16666666666666666;0.0;0.2857142857142857;0.2857142857142857;0.1111111111111111;0.4444444444444444;0.0;0.0;0.14285714285714285;0.14285714285714285;0.2857142857142857;0.0;0.2857142857142857;0.0;0.14285714285714285;0.0;0.0;0.14285714285714285;0.14285714285714285;0.2857142857142857;0.0;0.2857142857142857;0.2;0.1111111111111111;0.0;0.14285714285714285;0.2222222222222222;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.14285714285714285;0.0;0.375;0.0;0.0;0.14285714285714285;0.18181818181818182;0.0;0.0;0.0;0.14285714285714285;0.2857142857142857;0.14285714285714285;0.0;0.2857142857142857;0.18181818181818182;0.0;0.2;0.45454545454545453;0.0;0.2;0.1;0.0;0.2857142857142857;0.14285714285714285;0.18181818181818182;0.14285714285714285;0.14285714285714285;0.0;0.0;0.2857142857142857;1.0;0.0;0.0;0.14285714285714285;0.1111111111111111;0.08333333333333333;0.0;0.0;0.14285714285714285;0.375;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.08333333333333333;0.14285714285714285;0.09090909090909091;0.0;0.14285714285714285;0.0;0.0;0.14285714285714285;0.0;0.18181818181818182;0.2857142857142857;0.0;0.0;0.1;0.0
GO:0070244;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0625;0.0;0.1875;0.0;0.0;0.0;0.0;0.0;0.0;0.23076923076923078;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.26666666666666666;0.0;0.0625;0.2857142857142857;0.0;0.23529411764705882;0.0;0.17647058823529413;0.0;0.23076923076923078;0.0;0.2;0.0;0.0;0.0;0.17647058823529413;0.3333333333333333;0.16666666666666666;0.0;0.0;0.0;0.3076923076923077;0.0;0.0;0.0625;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.07692307692307693;0.0;0.0;0.0;0.4;0.2;0.21428571428571427;0.0;0.0;0.0;0.25;0.0;0.21428571428571427;0.25;0.2857142857142857;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.2;0.058823529411764705;0.0;0.6363636363636364;0.26666666666666666;0.0;0.26666666666666666
GO:0048167;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.125;0.1111111111111111;0.0;0.25;0.0;0.1;0.0;0.14285714285714285;0.0;0.14285714285714285;0.0;0.0;0.0;0.1;0.14285714285714285;0.09090909090909091;0.0;0.0;0.0;0.125;0.0;0.0;0.125;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07692307692307693;1.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.125;0.1;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.125;0.25;0.0;0.1111111111111111;0.3;0.0;0.1
