;GO:1990090;GO:0014063;GO:0060087;GO:1901224;GO:0007254;GO:0042135;GO:0002882;GO:0000187;GO:0045892;GO:0007409;GO:0071930;GO:0032722;GO:0031114;GO:0070836;GO:2000010;GO:0000902;GO:0042420;GO:0045652;GO:0008630;GO:0000226;GO:1900026;GO:0051412;GO:0000077;GO:0051894;GO:0001558;GO:0072332;GO:0048255;GO:0016486;GO:0034333;GO:0070317;GO:0051259;GO:0032435;GO:0008286;GO:0007597;GO:0007598;GO:0022900;GO:0007354;GO:0045944;GO:0099642;GO:0002576;GO:0099641;GO:0019065;GO:0071398;GO:0019221;GO:0048146;GO:0051384;GO:0032386;GO:0070345;GO:0034329;GO:0016358;GO:0007088;GO:0043410;GO:0071383;GO:0048675;GO:0048278;GO:0032496;GO:0001937;GO:0050900;GO:0001938;GO:0030510;GO:0030512;GO:0034394;GO:0043306;GO:0060161;GO:0031284;GO:0030195;GO:0042730;GO:0008306;GO:0045964;GO:0043547;GO:0032526;GO:0043392;GO:0048167;GO:0071456;GO:0051205;GO:0010575;GO:0031032;GO:1900740;GO:0043312;GO:0007189;GO:0042104;GO:0046426;GO:0071560;GO:0031668;GO:0033209;GO:0010628;GO:0032355;GO:0032870;GO:0032755;GO:0030336;GO:0030214;GO:0006342;GO:0043567;GO:0006469;GO:0000122;GO:0045471;GO:0006977;GO:0048741;GO:0043297;GO:0010951;GO:0009100;GO:0006351;GO:0044267;GO:0045599;GO:0007565;GO:0007569;GO:0090090;GO:0070493;GO:0001973;GO:0044791;GO:0071222;GO:0006906;GO:0071347;GO:0030032;GO:0071466;GO:0050665
GO:0048146;0.0;0.3333333333333333;0.14285714285714285;0.4;0.0;0.1;0.2727272727272727;0.2857142857142857;0.2727272727272727;0.0;0.0;0.3333333333333333;0.3333333333333333;0.0;0.375;0.0;0.0;0.3333333333333333;0.0;0.0;0.4444444444444444;0.0;0.2727272727272727;0.4444444444444444;0.375;0.0;0.2727272727272727;0.0;0.0;0.3;0.0;0.23076923076923078;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;1.0;0.0;0.2222222222222222;0.5;0.0;0.0;0.3333333333333333;0.4;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.625;0.375;0.3;0.0;0.3333333333333333;0.4;0.3076923076923077;0.2222222222222222;0.2;0.0;0.4;0.09090909090909091;0.0;0.1;0.125;0.0;0.0;0.3333333333333333;0.0;0.3333333333333333;0.0;0.0;0.45454545454545453;0.25;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.3333333333333333;0.3;0.0;0.0;0.3333333333333333;0.23076923076923078;0.25;0.0;0.42857142857142855;0.0;0.0;0.25;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.2727272727272727;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0051384;0.25;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.8571428571428571;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5714285714285714;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.125;0.0;0.0;0.5;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.3;0.0;0.2222222222222222;0.0
GO:0032386;0.0;0.5;0.16666666666666666;0.2;0.0;0.1111111111111111;0.18181818181818182;0.07692307692307693;0.2;0.0;0.0;0.2222222222222222;0.2222222222222222;0.0;0.5;0.0;0.0;0.2222222222222222;0.0;0.0;0.2222222222222222;0.0;0.18181818181818182;0.2;0.2857142857142857;0.0;0.1111111111111111;0.0;0.0;0.2;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.18181818181818182;0.0;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;1.0;0.2222222222222222;0.0;0.0;0.2222222222222222;0.2;0.0;0.0;0.0;0.0;0.2;0.0;0.2;0.25;0.2;0.0;0.7142857142857143;0.2;0.1;0.25;0.2222222222222222;0.0;0.2;0.1;0.0;0.1111111111111111;0.14285714285714285;0.0;0.0;0.2222222222222222;0.0;0.5;0.0;0.0;0.16666666666666666;0.18181818181818182;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.2222222222222222;0.3333333333333333;0.0;0.0;0.25;0.09090909090909091;0.18181818181818182;0.0;0.3333333333333333;0.0;0.0;0.09090909090909091;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0070345;0.0;0.5;0.14285714285714285;0.2727272727272727;0.0;0.1;0.16666666666666666;0.21428571428571427;0.4;0.0;0.0;0.2;0.3333333333333333;0.0;0.2222222222222222;0.0;0.0;0.3333333333333333;0.0;0.0;0.3;0.0;0.4;0.3;0.375;0.0;0.36363636363636365;0.0;0.0;0.4444444444444444;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.5;0.0;0.2222222222222222;1.0;0.0;0.0;0.3333333333333333;0.2727272727272727;0.0;0.0;0.0;0.0;0.625;0.0;0.4444444444444444;0.375;0.4444444444444444;0.0;0.2;0.2727272727272727;0.09090909090909091;0.375;0.3333333333333333;0.0;0.2727272727272727;0.09090909090909091;0.0;0.1;0.125;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.3333333333333333;0.36363636363636365;0.0;0.0;0.0;0.2;0.0;0.0;0.2;0.4444444444444444;0.0;0.0;0.3333333333333333;0.3333333333333333;0.36363636363636365;0.0;0.5714285714285714;0.0;0.0;0.36363636363636365;0.0;0.0;0.0;0.5;0.0;0.0;0.4;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0034329;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0016358;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.25;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.2;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.2;0.0
GO:0007088;0.0;0.3333333333333333;0.14285714285714285;0.2727272727272727;0.0;0.1;0.16666666666666666;0.21428571428571427;0.2727272727272727;0.0;0.0;0.2;0.4444444444444444;0.0;0.2222222222222222;0.0;0.0;0.3333333333333333;0.0;0.0;0.4;0.0;0.4;0.4;0.5;0.0;0.2727272727272727;0.0;0.0;0.625;0.0;0.23076923076923078;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333;0.0;0.2222222222222222;0.3333333333333333;0.0;0.0;1.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.3;0.0;0.3;0.375;0.3;0.0;0.2;0.2727272727272727;0.09090909090909091;0.2222222222222222;0.2;0.0;0.2727272727272727;0.09090909090909091;0.0;0.1;0.125;0.0;0.0;0.2;0.0;0.45454545454545453;0.0;0.0;0.23076923076923078;0.25;0.0;0.0;0.0;0.2;0.0;0.0;0.2;0.3;0.0;0.0;0.3333333333333333;0.23076923076923078;0.25;0.0;0.7142857142857143;0.0;0.0;0.25;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.2727272727272727;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0043410;0.0;0.2727272727272727;0.125;0.75;0.0;0.09090909090909091;0.36363636363636365;0.7777777777777778;0.3076923076923077;0.0;0.0;0.3;0.2727272727272727;0.0;0.3333333333333333;0.0;0.0;0.2727272727272727;0.0;0.0;0.3;0.0;0.23076923076923078;0.36363636363636365;0.3;0.0;0.38461538461538464;0.0;0.0;0.25;0.0;0.35714285714285715;0.0;0.0;0.0;0.0;0.0;0.38461538461538464;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.2;0.2727272727272727;0.0;0.0;0.2727272727272727;1.0;0.0;0.0;0.0;0.0;0.25;0.0;0.36363636363636365;0.4444444444444444;0.4;0.0;0.4;0.5555555555555556;0.4666666666666667;0.3;0.2727272727272727;0.0;0.38461538461538464;0.08333333333333333;0.0;0.09090909090909091;0.3;0.0;0.0;0.3;0.0;0.5;0.0;0.0;0.23076923076923078;0.5;0.0;0.0;0.0;0.45454545454545453;0.0;0.0;0.3;0.25;0.0;0.0;0.5;0.6363636363636364;0.2857142857142857;0.0;0.3333333333333333;0.0;0.0;0.38461538461538464;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.4;0.2727272727272727;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0
GO:0071383;0.5;0.0;0.0;0.0;0.2857142857142857;0.1111111111111111;0.0;0.0;0.0;0.14285714285714285;0.14285714285714285;0.0;0.0;0.14285714285714285;0.0;0.0;0.1;0.0;0.2857142857142857;0.125;0.0;0.5;0.2222222222222222;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.14285714285714285;0.14285714285714285;0.1111111111111111;0.0;0.0;0.0;0.1;0.0;0.0;0.7142857142857143;0.14285714285714285;0.0;0.5714285714285714;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;1.0;0.14285714285714285;0.0;0.5714285714285714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5714285714285714;0.0;0.0;0.25;0.0;0.0;0.1111111111111111;0.0;0.0;0.14285714285714285;0.0;0.0;0.5;0.2857142857142857;0.14285714285714285;0.0;0.5714285714285714;0.8;0.0;0.0;0.09090909090909091;0.14285714285714285;0.0;0.0;0.0;0.375;0.2857142857142857;0.14285714285714285;0.0;0.0;0.1111111111111111;0.0;0.1111111111111111;0.0;0.0;0.125;0.0;0.14285714285714285;0.14285714285714285;0.0;0.7142857142857143;0.0;0.5;0.0;0.42857142857142855;0.1
GO:0048675;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.25;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.2;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.2;0.0
GO:0048278;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0032496;0.2;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.5714285714285714;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.4;0.0;0.0;0.6666666666666666;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.375;0.0;0.3333333333333333;0.0
GO:0001937;0.0;0.4444444444444444;0.125;0.25;0.0;0.09090909090909091;0.15384615384615385;0.2;0.36363636363636365;0.0;0.0;0.18181818181818182;0.3;0.0;0.2;0.0;0.0;0.3;0.0;0.0;0.2727272727272727;0.0;0.36363636363636365;0.2727272727272727;0.3333333333333333;0.0;0.3333333333333333;0.0;0.0;0.4;0.0;0.3076923076923077;0.0;0.0;0.0;0.0;0.0;0.23076923076923078;0.0;0.0;0.0;0.0;0.0;0.3;0.4444444444444444;0.0;0.2;0.625;0.0;0.0;0.3;0.25;0.0;0.0;0.0;0.0;1.0;0.0;0.75;0.3333333333333333;0.4;0.0;0.18181818181818182;0.25;0.08333333333333333;0.3333333333333333;0.3;0.0;0.25;0.08333333333333333;0.0;0.09090909090909091;0.1111111111111111;0.0;0.0;0.18181818181818182;0.0;0.0;0.0;0.0;0.3076923076923077;0.3333333333333333;0.0;0.0;0.0;0.18181818181818182;0.0;0.0;0.18181818181818182;0.4;0.0;0.0;0.3;0.3076923076923077;0.3333333333333333;0.0;0.5;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.36363636363636365;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0050900;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0001938;0.0;0.3;0.125;0.36363636363636365;0.0;0.09090909090909091;0.25;0.26666666666666666;0.25;0.0;0.0;0.3;0.3;0.0;0.3333333333333333;0.0;0.0;0.3;0.0;0.0;0.4;0.0;0.25;0.4;0.3333333333333333;0.0;0.25;0.0;0.0;0.2727272727272727;0.0;0.21428571428571427;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.3;0.625;0.0;0.2;0.4444444444444444;0.0;0.0;0.3;0.36363636363636365;0.0;0.0;0.0;0.0;0.75;0.0;1.0;0.3333333333333333;0.2727272727272727;0.0;0.3;0.36363636363636365;0.2857142857142857;0.2;0.18181818181818182;0.0;0.36363636363636365;0.08333333333333333;0.0;0.09090909090909091;0.1111111111111111;0.0;0.0;0.3;0.0;0.3;0.0;0.0;0.4166666666666667;0.23076923076923078;0.0;0.0;0.0;0.3;0.0;0.0;0.3;0.2727272727272727;0.0;0.0;0.3;0.21428571428571427;0.23076923076923078;0.0;0.375;0.0;0.0;0.23076923076923078;0.0;0.0;0.0;0.3;0.0;0.0;0.25;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0030510;0.0;0.375;0.16666666666666666;0.4444444444444444;0.0;0.1111111111111111;0.3;0.36363636363636365;0.6666666666666666;0.0;0.6;0.2222222222222222;0.375;0.0;0.25;0.0;0.0;0.375;0.0;0.0;0.3333333333333333;0.0;0.3;0.3333333333333333;0.42857142857142855;0.0;0.3;0.0;0.0;0.3333333333333333;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.7777777777777778;0.0;0.0;0.0;0.0;0.0;0.375;0.375;0.0;0.25;0.375;0.0;0.0;0.375;0.4444444444444444;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.3333333333333333;1.0;0.625;0.0;0.3333333333333333;0.4444444444444444;0.1;0.375;0.3333333333333333;0.0;0.3;0.1;0.0;0.1111111111111111;0.3333333333333333;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.25;0.4;0.0;0.0;0.3333333333333333;0.5555555555555556;0.0;0.0;0.2222222222222222;0.3333333333333333;0.0;0.6;0.5714285714285714;0.25;0.7777777777777778;0.0;0.5;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.375;0.0;0.0;0.4444444444444444;0.375;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0030512;0.0;0.4444444444444444;0.125;0.4;0.0;0.09090909090909091;0.25;0.3333333333333333;0.36363636363636365;0.0;0.0;0.18181818181818182;0.3;0.0;0.2;0.0;0.0;0.3;0.0;0.0;0.2727272727272727;0.0;0.36363636363636365;0.2727272727272727;0.3333333333333333;0.0;0.3333333333333333;0.0;0.0;0.4;0.0;0.3076923076923077;0.0;0.0;0.0;0.0;0.0;0.23076923076923078;0.0;0.0;0.0;0.0;0.0;0.3;0.3;0.0;0.2;0.4444444444444444;0.0;0.0;0.3;0.4;0.0;0.0;0.0;0.0;0.4;0.0;0.2727272727272727;0.625;1.0;0.0;0.2727272727272727;0.4;0.08333333333333333;0.3333333333333333;0.3;0.0;0.25;0.08333333333333333;0.0;0.09090909090909091;0.3;0.0;0.0;0.18181818181818182;0.0;0.36363636363636365;0.0;0.0;0.21428571428571427;0.5;0.0;0.0;0.0;0.18181818181818182;0.0;0.0;0.18181818181818182;0.4;0.0;0.0;0.5;0.3076923076923077;0.3333333333333333;0.0;0.5;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.5555555555555556;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0034394;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.09090909090909091;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0043306;0.0;0.4;0.14285714285714285;0.4;0.0;0.1;0.36363636363636365;0.3333333333333333;0.18181818181818182;0.0;0.0;0.3333333333333333;0.2;0.0;0.375;0.0;0.0;0.2727272727272727;0.0;0.0;0.3333333333333333;0.0;0.16666666666666666;0.3;0.25;0.0;0.2727272727272727;0.0;0.0;0.18181818181818182;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.7142857142857143;0.2;0.0;0.0;0.2;0.4;0.0;0.0;0.0;0.0;0.18181818181818182;0.0;0.3;0.3333333333333333;0.2727272727272727;0.0;1.0;0.4;0.23076923076923078;0.3;0.2727272727272727;0.0;0.2727272727272727;0.09090909090909091;0.0;0.1;0.125;0.0;0.0;0.3333333333333333;0.0;0.5;0.0;0.0;0.4166666666666667;0.25;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.3333333333333333;0.2727272727272727;0.0;0.0;0.3333333333333333;0.08333333333333333;0.16666666666666666;0.0;0.2857142857142857;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.2;0.0;0.0;0.2727272727272727;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0
GO:0060161;0.0;0.2727272727272727;0.125;0.5555555555555556;0.0;0.09090909090909091;0.36363636363636365;0.45454545454545453;0.23076923076923078;0.0;0.0;0.3;0.2727272727272727;0.0;0.3333333333333333;0.0;0.0;0.2727272727272727;0.0;0.0;0.3;0.0;0.23076923076923078;0.36363636363636365;0.3;0.0;0.25;0.0;0.0;0.25;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.2;0.2727272727272727;0.0;0.0;0.2727272727272727;0.5555555555555556;0.0;0.0;0.0;0.0;0.25;0.0;0.36363636363636365;0.4444444444444444;0.4;0.0;0.4;1.0;0.08333333333333333;0.3;0.2727272727272727;0.0;0.3333333333333333;0.08333333333333333;0.0;0.09090909090909091;0.3;0.0;0.0;0.3;0.0;0.5;0.0;0.0;0.23076923076923078;0.36363636363636365;0.0;0.0;0.0;0.3;0.0;0.0;0.3;0.25;0.0;0.0;0.5;0.07692307692307693;0.21428571428571427;0.0;0.3333333333333333;0.0;0.0;0.21428571428571427;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0031284;0.0;0.09090909090909091;0.14285714285714285;0.08333333333333333;0.0;0.1;0.07692307692307693;0.36363636363636365;0.38461538461538464;0.0;0.0;0.09090909090909091;0.09090909090909091;0.0;0.1;0.0;0.0;0.09090909090909091;0.0;0.0;0.09090909090909091;0.0;0.0;0.2857142857142857;0.1111111111111111;0.0;0.1;0.0;0.0;0.08333333333333333;0.0;0.23529411764705882;0.0;0.0;0.0;0.0;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0;0.3076923076923077;0.0;0.1;0.09090909090909091;0.0;0.0;0.09090909090909091;0.4666666666666667;0.0;0.0;0.0;0.0;0.08333333333333333;0.0;0.2857142857142857;0.1;0.08333333333333333;0.0;0.23076923076923078;0.08333333333333333;1.0;0.1;0.09090909090909091;0.0;0.35714285714285715;0.5;0.0;0.2222222222222222;0.125;0.0;0.0;0.23076923076923078;0.0;0.0;0.0;0.0;0.1875;0.07692307692307693;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.23076923076923078;0.09090909090909091;0.0;0.0;0.1;0.3;0.35714285714285715;0.0;0.14285714285714285;0.0;0.0;0.3;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0030195;0.0;0.375;0.16666666666666666;0.3;0.0;0.2222222222222222;0.4;0.25;0.3333333333333333;0.0;0.0;0.3333333333333333;0.2222222222222222;0.0;0.25;0.0;0.0;0.3;0.0;0.0;0.2222222222222222;0.0;0.3;0.2;0.2857142857142857;0.0;0.2222222222222222;0.0;0.0;0.3333333333333333;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.18181818181818182;0.0;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.25;0.375;0.0;0.0;0.2222222222222222;0.3;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.2;0.375;0.3333333333333333;0.0;0.3;0.3;0.1;1.0;0.8333333333333334;0.0;0.2;0.1;0.0;0.1111111111111111;0.2857142857142857;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.16666666666666666;0.3;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.3333333333333333;0.375;0.0;0.0;0.375;0.25;0.3;0.0;0.5;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.375;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
