;GO:0021915;GO:0007050;GO:0061098;GO:0006366;GO:0006564;GO:0085029;GO:0000413;GO:0002244;GO:0006566;GO:0050796;GO:0010934;GO:0045892;GO:0071333;GO:0010977;GO:0043154;GO:2000510;GO:0070168;GO:2000352;GO:0032689;GO:0050711;GO:0015867;GO:0032008;GO:0015866;GO:0032720;GO:0035754;GO:0033138;GO:0046827;GO:1900142;GO:0030182;GO:0043277;GO:0043433;GO:0021782;GO:0046902;GO:0060314;GO:0009448;GO:0042985;GO:0033209;GO:0043161;GO:0006888;GO:0010628;GO:0071363;GO:0016241;GO:0010469;GO:0031100;GO:0018105;GO:0050766;GO:0051897;GO:0072659;GO:0046718;GO:0043407;GO:0006541;GO:0022900;GO:0045944;GO:0043687;GO:0006544;GO:0060546;GO:0002576;GO:0003104;GO:0032825;GO:0007628;GO:0001961;GO:0043491;GO:0030889;GO:0019064;GO:0048146;GO:0097028;GO:0033159;GO:0070588;GO:2000533;GO:0032148;GO:0035457;GO:0016579;GO:2000270;GO:0035690;GO:1900165;GO:0007167;GO:0009267;GO:0001782;GO:0048747;GO:2000669;GO:0010804;GO:0070374;GO:0019530;GO:0019896;GO:2001238;GO:0071307;GO:0015853
GO:0022900;0.0;0.16666666666666666;0.0;0.25;0.375;0.18181818181818182;0.4;0.2;0.26666666666666666;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.2;0.0;0.0;0.2;0.16666666666666666;0.0;0.46153846153846156;0.0;0.15384615384615385;0.4;0.0;0.0;0.36363636363636365;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.26666666666666666;1.0;0.0;0.46153846153846156;0.4;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.15384615384615385;0.0;0.18181818181818182;0.0;0.0;0.0;0.0;0.3333333333333333;0.26666666666666666;0.0;0.4;0.0;0.16666666666666666;0.3333333333333333;0.0;0.16666666666666666;0.0;0.0;0.0;0.18181818181818182;0.13333333333333333;0.0;0.2857142857142857;0.0
GO:0045944;0.0;0.10526315789473684;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.36363636363636365;0.0;0.8695652173913043;0.19047619047619047;0.09090909090909091;0.32;0.34782608695652173;0.3157894736842105;0.36363636363636365;0.3157894736842105;0.34782608695652173;0.0;0.38095238095238093;0.0;0.3;0.0;0.5217391304347826;0.36363636363636365;0.36363636363636365;0.0;0.0;0.8333333333333334;0.0;0.10526315789473684;0.34782608695652173;0.2;0.6363636363636364;0.1;0.0;0.0;0.7368421052631579;0.0;0.5;0.21052631578947367;0.0;0.0;0.38095238095238093;0.38095238095238093;0.0;0.0;0.4;0.0;0.0;1.0;0.0;0.18181818181818182;0.4;0.0;0.4;0.36363636363636365;0.0;0.4;0.42105263157894735;0.36363636363636365;0.0;0.42105263157894735;0.0;0.2608695652173913;0.0;0.3;0.48;0.0;0.0;0.38095238095238093;0.0;0.34782608695652173;0.42105263157894735;0.0;0.1;0.0;0.36363636363636365;0.38095238095238093;0.5;0.0;0.0;0.36363636363636365;0.0;0.0
GO:0043687;0.0;0.26666666666666666;0.0;0.42105263157894735;0.42105263157894735;0.14285714285714285;0.7777777777777778;0.15384615384615385;0.4444444444444444;0.0;0.0;0.0;0.23529411764705882;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23529411764705882;0.0;0.0;0.0;0.3076923076923077;0.0;0.0;0.3076923076923077;0.13333333333333333;0.0;0.5;0.0;0.25;0.5555555555555556;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.7777777777777778;0.0;0.0;0.0;0.0;0.0;0.4444444444444444;0.46153846153846156;0.0;1.0;0.3333333333333333;0.0;0.23529411764705882;0.0;0.0;0.0;0.0;0.26666666666666666;0.0;0.125;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.26666666666666666;0.7777777777777778;0.0;0.3076923076923077;0.0;0.26666666666666666;0.26666666666666666;0.0;0.26666666666666666;0.0;0.0;0.0;0.5714285714285714;0.1111111111111111;0.0;0.23529411764705882;0.0
GO:0006544;0.0;0.23529411764705882;0.18181818181818182;0.19047619047619047;0.8571428571428571;0.125;0.3;0.13333333333333333;0.8;0.3;0.0;0.19047619047619047;0.3157894736842105;0.1;0.17391304347826086;0.19047619047619047;0.23529411764705882;0.2;0.23529411764705882;0.19047619047619047;0.0;0.21052631578947367;0.0;0.2222222222222222;0.21052631578947367;0.19047619047619047;0.2;0.2;0.26666666666666666;0.0;0.18181818181818182;0.26666666666666666;0.11764705882352941;0.2857142857142857;0.5555555555555556;0.2;0.2222222222222222;0.3;0.0;0.23529411764705882;0.25;0.2222222222222222;0.23529411764705882;0.0;0.3;0.21052631578947367;0.21052631578947367;0.0;0.0;0.17391304347826086;0.8;0.4;0.18181818181818182;0.3333333333333333;1.0;0.2222222222222222;0.21052631578947367;0.2222222222222222;0.2;0.0;0.2222222222222222;0.23529411764705882;0.2;0.1111111111111111;0.23529411764705882;0.125;0.19047619047619047;0.0;0.2222222222222222;0.17391304347826086;0.23529411764705882;0.2;0.21052631578947367;0.26666666666666666;0.19047619047619047;0.23529411764705882;0.23529411764705882;0.1111111111111111;0.23529411764705882;0.2;0.21052631578947367;0.18181818181818182;0.375;0.1;0.2;0.21052631578947367;0.0
GO:0060546;0.0;0.6666666666666666;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.5263157894736842;0.23529411764705882;0.5555555555555556;0.6666666666666666;0.3157894736842105;0.5333333333333333;0.7777777777777778;0.5333333333333333;0.5263157894736842;0.0;0.47058823529411764;0.0;0.5;0.0;0.42105263157894735;0.3333333333333333;0.7777777777777778;0.0;0.0;0.4;0.0;0.13333333333333333;0.42105263157894735;0.25;0.5555555555555556;0.125;0.0;0.0;0.4;0.0;0.5;0.5333333333333333;0.0;0.0;0.47058823529411764;0.47058823529411764;0.0;0.0;0.47619047619047616;0.0;0.0;0.4;0.0;0.2222222222222222;1.0;0.0;0.25;0.4444444444444444;0.0;0.5;0.5333333333333333;0.5555555555555556;0.0;0.5333333333333333;0.0;0.42105263157894735;0.0;0.5;0.38095238095238093;0.0;0.0;0.8235294117647058;0.0;0.5263157894736842;0.5333333333333333;0.0;0.125;0.0;0.7777777777777778;0.5882352941176471;0.4;0.0;0.0;0.6666666666666666;0.0;0.0
GO:0002576;0.0;0.25;0.0;0.1;0.2;0.26666666666666666;0.21052631578947367;0.2857142857142857;0.21052631578947367;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42105263157894735;0.0;0.42105263157894735;0.0;0.2222222222222222;0.0;0.0;0.0;0.2857142857142857;0.5882352941176471;0.0;0.2857142857142857;0.125;0.0;0.23529411764705882;0.0;0.23529411764705882;0.21052631578947367;0.625;0.0;0.26666666666666666;0.0;0.0;0.0;0.21052631578947367;0.0;0.0;0.25;0.0;0.0;0.21052631578947367;0.2857142857142857;0.0;0.23529411764705882;0.21052631578947367;0.0;1.0;0.0;0.0;0.0;0.0;0.25;0.0;0.11764705882352941;0.0;0.13333333333333333;0.0;0.42105263157894735;0.0;0.0;0.25;0.21052631578947367;0.0;0.2857142857142857;0.0;0.25;0.25;0.0;0.25;0.0;0.0;0.0;0.26666666666666666;0.21052631578947367;0.0;0.2222222222222222;0.47058823529411764
GO:0003104;0.0;0.13333333333333333;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.14285714285714285;0.21052631578947367;0.23529411764705882;0.1111111111111111;0.19047619047619047;0.42105263157894735;0.5333333333333333;0.2222222222222222;0.5333333333333333;0.42105263157894735;0.0;0.47058823529411764;0.0;0.5;0.0;0.42105263157894735;0.4444444444444444;0.2222222222222222;0.0;0.0;0.2;0.0;0.13333333333333333;0.21052631578947367;0.25;0.2222222222222222;0.125;0.0;0.0;0.5333333333333333;0.0;0.25;0.26666666666666666;0.0;0.0;0.47058823529411764;0.47058823529411764;0.0;0.0;0.19047619047619047;0.0;0.0;0.4;0.0;0.2222222222222222;0.25;0.0;1.0;0.5555555555555556;0.3076923076923077;0.5;0.13333333333333333;0.2222222222222222;0.0;0.5333333333333333;0.0;0.21052631578947367;0.0;0.75;0.19047619047619047;0.0;0.0;0.23529411764705882;0.0;0.42105263157894735;0.13333333333333333;0.0;0.125;0.0;0.2222222222222222;0.23529411764705882;0.4;0.0;0.0;0.4444444444444444;0.0;0.0
GO:0032825;0.0;0.47058823529411764;0.45454545454545453;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.38095238095238093;0.21052631578947367;0.4;0.34782608695652173;0.47619047619047616;0.47058823529411764;0.4;0.47058823529411764;0.38095238095238093;0.0;0.5263157894736842;0.0;0.4444444444444444;0.0;0.47619047619047616;0.4;0.4;0.0;0.0;0.2727272727272727;0.0;0.11764705882352941;0.38095238095238093;0.2222222222222222;0.4;0.1111111111111111;0.0;0.0;0.47058823529411764;0.0;0.4444444444444444;0.47058823529411764;0.0;0.0;0.5263157894736842;0.5263157894736842;0.0;0.0;0.34782608695652173;0.0;0.0;0.36363636363636365;0.0;0.2;0.4444444444444444;0.0;0.5555555555555556;1.0;0.0;0.5555555555555556;0.47058823529411764;0.7;0.0;0.5882352941176471;0.0;0.2857142857142857;0.0;0.4444444444444444;0.43478260869565216;0.0;0.0;0.42105263157894735;0.0;0.38095238095238093;0.47058823529411764;0.0;0.1111111111111111;0.0;0.4;0.42105263157894735;0.45454545454545453;0.0;0.0;0.5;0.0;0.0
GO:0007628;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818182;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3076923076923077;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0001961;0.0;0.13333333333333333;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.42105263157894735;0.23529411764705882;0.1111111111111111;0.38095238095238093;0.5263157894736842;0.4;0.4444444444444444;0.4;0.42105263157894735;0.0;0.8235294117647058;0.0;0.375;0.0;0.5263157894736842;0.4444444444444444;0.4444444444444444;0.0;0.0;0.3;0.0;0.13333333333333333;0.631578947368421;0.25;0.4444444444444444;0.125;0.0;0.0;0.5333333333333333;0.0;0.5;0.8;0.0;0.0;0.47058823529411764;0.8235294117647058;0.0;0.0;0.5714285714285714;0.0;0.0;0.4;0.0;0.2222222222222222;0.5;0.0;0.5;0.5555555555555556;0.0;1.0;0.13333333333333333;0.4444444444444444;0.0;0.6666666666666666;0.0;0.3157894736842105;0.0;0.375;0.47619047619047616;0.0;0.0;0.47058823529411764;0.0;0.42105263157894735;0.13333333333333333;0.0;0.125;0.0;0.4444444444444444;0.8235294117647058;0.7;0.0;0.0;0.7777777777777778;0.0;0.0
GO:0043491;0.0;0.14285714285714285;0.10526315789473684;0.1111111111111111;0.1111111111111111;0.15384615384615385;0.23529411764705882;0.16666666666666666;0.11764705882352941;0.47058823529411764;0.0;0.4444444444444444;0.25;0.11764705882352941;0.4;0.1111111111111111;0.14285714285714285;0.47058823529411764;0.14285714285714285;0.4444444444444444;0.0;0.125;0.0;0.13333333333333333;0.125;0.4444444444444444;0.11764705882352941;0.47058823529411764;0.16666666666666666;0.0;0.10526315789473684;0.16666666666666666;0.14285714285714285;0.4444444444444444;0.26666666666666666;0.47058823529411764;0.13333333333333333;0.11764705882352941;0.0;0.14285714285714285;0.3076923076923077;0.5333333333333333;0.14285714285714285;0.0;0.23529411764705882;0.125;0.125;0.0;0.0;0.4;0.11764705882352941;0.16666666666666666;0.42105263157894735;0.26666666666666666;0.23529411764705882;0.5333333333333333;0.25;0.13333333333333333;0.47058823529411764;0.0;0.13333333333333333;1.0;0.11764705882352941;0.13333333333333333;0.5714285714285714;0.15384615384615385;0.1111111111111111;0.0;0.13333333333333333;0.1;0.2857142857142857;0.11764705882352941;0.5;0.3333333333333333;0.1111111111111111;0.14285714285714285;0.2857142857142857;0.13333333333333333;0.14285714285714285;0.47058823529411764;0.125;0.10526315789473684;0.15384615384615385;0.11764705882352941;0.11764705882352941;0.25;0.0
GO:0030889;0.0;0.5882352941176471;0.36363636363636365;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.38095238095238093;0.21052631578947367;0.5;0.43478260869565216;0.38095238095238093;0.47058823529411764;0.5;0.47058823529411764;0.38095238095238093;0.0;0.42105263157894735;0.0;0.4444444444444444;0.0;0.38095238095238093;0.3;0.5;0.0;0.0;0.36363636363636365;0.0;0.11764705882352941;0.38095238095238093;0.2222222222222222;0.5;0.1111111111111111;0.0;0.0;0.35294117647058826;0.0;0.4444444444444444;0.23529411764705882;0.0;0.0;0.42105263157894735;0.42105263157894735;0.0;0.0;0.34782608695652173;0.0;0.0;0.36363636363636365;0.0;0.2;0.5555555555555556;0.0;0.2222222222222222;0.7;0.0;0.4444444444444444;0.11764705882352941;1.0;0.0;0.5882352941176471;0.0;0.38095238095238093;0.0;0.4444444444444444;0.34782608695652173;0.0;0.0;0.5263157894736842;0.0;0.38095238095238093;0.47058823529411764;0.0;0.1111111111111111;0.0;0.5;0.42105263157894735;0.36363636363636365;0.0;0.0;0.4;0.0;0.0
GO:0019064;0.0;0.13333333333333333;0.0;0.10526315789473684;0.10526315789473684;0.14285714285714285;0.1111111111111111;0.15384615384615385;0.1111111111111111;0.0;0.0;0.0;0.11764705882352941;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11764705882352941;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.15384615384615385;0.13333333333333333;0.0;0.125;0.0;0.125;0.1111111111111111;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.125;0.0;0.1111111111111111;0.15384615384615385;0.0;0.125;0.1111111111111111;0.0;0.11764705882352941;0.0;0.0;0.0;0.0;0.13333333333333333;0.0;1.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.13333333333333333;0.1111111111111111;0.0;0.15384615384615385;0.0;0.13333333333333333;0.13333333333333333;0.0;0.13333333333333333;0.0;0.0;0.0;0.14285714285714285;0.1111111111111111;0.0;0.11764705882352941;0.0
GO:0048146;0.0;0.5714285714285714;0.5263157894736842;0.0;0.0;0.0;0.0;0.0;0.0;0.47058823529411764;0.0;0.4444444444444444;0.25;0.47058823529411764;0.4;0.4444444444444444;0.42857142857142855;0.47058823529411764;0.42857142857142855;0.4444444444444444;0.0;0.625;0.0;0.4;0.0;0.5555555555555556;0.47058823529411764;0.47058823529411764;0.0;0.0;0.3157894736842105;0.0;0.14285714285714285;0.4444444444444444;0.26666666666666666;0.47058823529411764;0.13333333333333333;0.0;0.0;0.5714285714285714;0.0;0.5333333333333333;0.5714285714285714;0.0;0.0;0.625;0.625;0.0;0.0;0.4;0.0;0.0;0.42105263157894735;0.0;0.23529411764705882;0.5333333333333333;0.0;0.5333333333333333;0.5882352941176471;0.0;0.6666666666666666;0.5714285714285714;0.5882352941176471;0.0;1.0;0.0;0.3333333333333333;0.0;0.4;0.5;0.0;0.0;0.5;0.0;0.4444444444444444;0.5714285714285714;0.0;0.13333333333333333;0.0;0.47058823529411764;0.5;0.5263157894736842;0.0;0.0;0.5882352941176471;0.0;0.0
GO:0097028;0.16666666666666666;0.15384615384615385;0.0;0.11764705882352941;0.11764705882352941;0.16666666666666666;0.125;0.18181818181818182;0.125;0.0;0.0;0.0;0.13333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13333333333333333;0.0;0.0;0.0;0.18181818181818182;0.0;0.0;0.18181818181818182;0.15384615384615385;0.0;0.14285714285714285;0.0;0.14285714285714285;0.125;0.0;0.0;0.16666666666666666;0.0;0.0;0.18181818181818182;0.125;0.0;0.0;0.0;0.0;0.0;0.125;0.18181818181818182;0.0;0.14285714285714285;0.125;0.0;0.13333333333333333;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.14285714285714285;0.0;1.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.125;0.0;0.18181818181818182;0.0;0.15384615384615385;0.15384615384615385;0.0;0.15384615384615385;0.0;0.0;0.0;0.16666666666666666;0.125;0.0;0.13333333333333333;0.0
GO:0033159;0.0;0.4444444444444444;0.17391304347826086;0.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.36363636363636365;0.2;0.38095238095238093;0.3333333333333333;0.2727272727272727;0.4444444444444444;0.38095238095238093;0.4444444444444444;0.7272727272727273;0.0;0.3;0.0;0.42105263157894735;0.0;0.2727272727272727;0.6666666666666666;0.38095238095238093;0.0;0.0;0.34782608695652173;0.0;0.1111111111111111;0.45454545454545453;0.21052631578947367;0.38095238095238093;0.10526315789473684;0.0;0.0;0.3333333333333333;0.0;0.3157894736842105;0.2222222222222222;0.0;0.0;0.5;0.3;0.0;0.0;0.3333333333333333;0.0;0.0;0.2608695652173913;0.0;0.19047619047619047;0.42105263157894735;0.0;0.21052631578947367;0.2857142857142857;0.0;0.3157894736842105;0.1111111111111111;0.38095238095238093;0.0;0.3333333333333333;0.0;1.0;0.0;0.42105263157894735;0.16666666666666666;0.0;0.0;0.4;0.0;0.7272727272727273;0.1111111111111111;0.0;0.10526315789473684;0.0;0.38095238095238093;0.4;0.2608695652173913;0.0;0.0;0.2857142857142857;0.0;0.0
GO:0070588;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.47058823529411764;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23529411764705882;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42105263157894735;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.4444444444444444
GO:2000533;0.0;0.5333333333333333;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.42105263157894735;0.23529411764705882;0.5555555555555556;0.38095238095238093;0.3157894736842105;0.6666666666666666;0.4444444444444444;0.6666666666666666;0.5263157894736842;0.0;0.35294117647058826;0.0;0.625;0.0;0.3157894736842105;0.3333333333333333;0.4444444444444444;0.0;0.0;0.4;0.0;0.13333333333333333;0.3157894736842105;0.25;0.4444444444444444;0.125;0.0;0.0;0.4;0.0;0.375;0.26666666666666666;0.0;0.0;0.35294117647058826;0.35294117647058826;0.0;0.0;0.38095238095238093;0.0;0.0;0.3;0.0;0.2222222222222222;0.5;0.0;0.75;0.4444444444444444;0.0;0.375;0.13333333333333333;0.4444444444444444;0.0;0.4;0.0;0.42105263157894735;0.0;1.0;0.19047619047619047;0.0;0.0;0.47058823529411764;0.0;0.5263157894736842;0.13333333333333333;0.0;0.125;0.0;0.4444444444444444;0.47058823529411764;0.3;0.0;0.0;0.3333333333333333;0.0;0.0
GO:0032148;0.0;0.1;0.88;0.0;0.0;0.0;0.0;0.0;0.0;0.34782608695652173;0.0;0.4166666666666667;0.18181818181818182;0.08695652173913043;0.3076923076923077;0.3333333333333333;0.2;0.34782608695652173;0.2;0.3333333333333333;0.0;0.45454545454545453;0.0;0.19047619047619047;0.0;0.8333333333333334;0.34782608695652173;0.34782608695652173;0.0;0.0;0.24;0.0;0.1;0.25;0.19047619047619047;0.5217391304347826;0.09523809523809523;0.0;0.0;0.6;0.0;0.47619047619047616;0.3;0.0;0.0;0.45454545454545453;0.45454545454545453;0.0;0.0;0.7692307692307693;0.0;0.0;0.48;0.0;0.17391304347826086;0.38095238095238093;0.0;0.19047619047619047;0.43478260869565216;0.0;0.47619047619047616;0.1;0.34782608695652173;0.0;0.5;0.0;0.16666666666666666;0.0;0.19047619047619047;1.0;0.0;0.0;0.36363636363636365;0.0;0.3333333333333333;0.1;0.0;0.09523809523809523;0.0;0.34782608695652173;0.36363636363636365;0.8;0.0;0.0;0.43478260869565216;0.0;0.0
GO:0035457;0.0;0.2857142857142857;0.0;0.1111111111111111;0.2222222222222222;0.15384615384615385;0.23529411764705882;0.16666666666666666;0.11764705882352941;0.0;0.0;0.0;0.625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.3333333333333333;0.14285714285714285;0.0;0.26666666666666666;0.0;0.26666666666666666;0.23529411764705882;0.0;0.0;0.7692307692307693;0.0;0.0;0.0;0.23529411764705882;0.0;0.0;0.0;0.0;0.0;0.11764705882352941;0.3333333333333333;0.0;0.26666666666666666;0.23529411764705882;0.0;0.25;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.13333333333333333;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;1.0;0.11764705882352941;0.0;0.6666666666666666;0.0;0.2857142857142857;0.42857142857142855;0.0;0.2857142857142857;0.0;0.0;0.0;0.3076923076923077;0.11764705882352941;0.0;0.5;0.0
GO:0016579;0.0;0.11764705882352941;0.0;0.38095238095238093;0.38095238095238093;0.125;0.7;0.13333333333333333;0.4;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.0;0.13333333333333333;0.0;0.0;0.13333333333333333;0.11764705882352941;0.0;0.4444444444444444;0.0;0.1111111111111111;0.5;0.0;0.0;0.125;0.0;0.0;0.0;0.7;0.0;0.0;0.0;0.0;0.0;0.4;0.26666666666666666;0.0;0.7777777777777778;0.2;0.0;0.21052631578947367;0.0;0.0;0.0;0.0;0.11764705882352941;0.0;0.1111111111111111;0.0;0.125;0.0;0.0;0.0;0.0;0.11764705882352941;1.0;0.0;0.13333333333333333;0.0;0.11764705882352941;0.11764705882352941;0.0;0.11764705882352941;0.0;0.0;0.0;0.5;0.1;0.0;0.10526315789473684;0.0
GO:2000270;0.0;0.625;0.38095238095238093;0.0;0.0;0.0;0.0;0.0;0.0;0.42105263157894735;0.0;0.5;0.2222222222222222;0.5263157894736842;0.7272727272727273;0.3;0.5;0.8421052631578947;0.5;0.5;0.0;0.4444444444444444;0.0;0.47058823529411764;0.0;0.4;0.3157894736842105;0.8421052631578947;0.0;0.0;0.38095238095238093;0.0;0.125;0.4;0.23529411764705882;0.5263157894736842;0.11764705882352941;0.0;0.0;0.375;0.0;0.47058823529411764;0.5;0.0;0.0;0.4444444444444444;0.4444444444444444;0.0;0.0;0.45454545454545453;0.0;0.0;0.38095238095238093;0.0;0.21052631578947367;0.8235294117647058;0.0;0.23529411764705882;0.42105263157894735;0.0;0.47058823529411764;0.5;0.5263157894736842;0.0;0.5;0.0;0.4;0.0;0.47058823529411764;0.36363636363636365;0.0;0.0;1.0;0.0;0.5;0.5;0.0;0.11764705882352941;0.0;0.8421052631578947;0.5555555555555556;0.38095238095238093;0.0;0.0;0.7368421052631579;0.0;0.0
GO:0035690;0.0;0.3333333333333333;0.0;0.125;0.25;0.18181818181818182;0.26666666666666666;0.2;0.13333333333333333;0.0;0.0;0.0;0.5714285714285714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.4;0.0;0.0;0.4;0.16666666666666666;0.0;0.3076923076923077;0.0;0.3076923076923077;0.26666666666666666;0.0;0.0;0.7272727272727273;0.0;0.0;0.0;0.26666666666666666;0.0;0.0;0.0;0.0;0.0;0.13333333333333333;0.4;0.0;0.3076923076923077;0.26666666666666666;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.15384615384615385;0.0;0.18181818181818182;0.0;0.0;0.0;0.0;0.6666666666666666;0.13333333333333333;0.0;1.0;0.0;0.3333333333333333;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.36363636363636365;0.13333333333333333;0.0;0.5714285714285714;0.0
GO:1900165;0.0;0.5555555555555556;0.34782608695652173;0.0;0.0;0.0;0.0;0.0;0.0;0.7619047619047619;0.0;0.36363636363636365;0.2;0.47619047619047616;0.4166666666666667;0.2727272727272727;0.5555555555555556;0.47619047619047616;0.6666666666666666;0.9090909090909091;0.0;0.4;0.0;0.631578947368421;0.0;0.36363636363636365;0.6666666666666666;0.47619047619047616;0.0;0.0;0.34782608695652173;0.0;0.1111111111111111;0.36363636363636365;0.21052631578947367;0.47619047619047616;0.10526315789473684;0.0;0.0;0.3333333333333333;0.0;0.42105263157894735;0.2222222222222222;0.0;0.0;0.5;0.4;0.0;0.0;0.3333333333333333;0.0;0.0;0.34782608695652173;0.0;0.19047619047619047;0.5263157894736842;0.0;0.42105263157894735;0.38095238095238093;0.0;0.42105263157894735;0.1111111111111111;0.38095238095238093;0.0;0.4444444444444444;0.0;0.7272727272727273;0.0;0.5263157894736842;0.3333333333333333;0.0;0.0;0.5;0.0;1.0;0.4444444444444444;0.0;0.10526315789473684;0.0;0.47619047619047616;0.4;0.34782608695652173;0.0;0.0;0.38095238095238093;0.0;0.0
GO:0007167;0.0;0.14285714285714285;0.10526315789473684;0.1111111111111111;0.1111111111111111;0.15384615384615385;0.23529411764705882;0.16666666666666666;0.11764705882352941;0.47058823529411764;0.0;0.4444444444444444;0.25;0.11764705882352941;0.4;0.1111111111111111;0.14285714285714285;0.47058823529411764;0.14285714285714285;0.4444444444444444;0.0;0.125;0.0;0.13333333333333333;0.125;0.4444444444444444;0.11764705882352941;0.47058823529411764;0.16666666666666666;0.0;0.10526315789473684;0.16666666666666666;0.14285714285714285;0.4444444444444444;0.26666666666666666;0.47058823529411764;0.13333333333333333;0.11764705882352941;0.0;0.14285714285714285;0.3076923076923077;0.5333333333333333;0.14285714285714285;0.0;0.23529411764705882;0.125;0.125;0.0;0.0;0.4;0.11764705882352941;0.16666666666666666;0.42105263157894735;0.26666666666666666;0.23529411764705882;0.5333333333333333;0.25;0.13333333333333333;0.47058823529411764;0.0;0.13333333333333333;0.14285714285714285;0.47058823529411764;0.13333333333333333;0.5714285714285714;0.15384615384615385;0.1111111111111111;0.0;0.13333333333333333;0.1;0.2857142857142857;0.11764705882352941;0.5;0.3333333333333333;0.4444444444444444;1.0;0.2857142857142857;0.13333333333333333;0.14285714285714285;0.47058823529411764;0.125;0.10526315789473684;0.15384615384615385;0.11764705882352941;0.11764705882352941;0.25;0.0
