;GO:2000481;GO:0018108;GO:1901660;GO:1903243;GO:0002480;GO:1903249;GO:0006366;GO:0051091;GO:0006886;GO:0006843;GO:0002244;GO:0002479;GO:0097201;GO:0051001;GO:0051482;GO:0006914;GO:0070885;GO:0098736;GO:0140199;GO:0032720;GO:0051127;GO:0030225;GO:0033138;GO:0070206;GO:0046949;GO:0006094;GO:0045814;GO:0065003;GO:0043312;GO:0021547;GO:0042147;GO:0042742;GO:1903779;GO:0045019;GO:0044206;GO:0007218;GO:0006206;GO:0001916;GO:0098703;GO:0010469;GO:0070873;GO:0030851;GO:1902083;GO:0035589;GO:0035025;GO:0090630;GO:1900034;GO:0008284;GO:0044211;GO:0045944;GO:0006986;GO:0006469;GO:0000122;GO:0031338;GO:0071872;GO:0019221;GO:2000852;GO:0016310;GO:0072643;GO:0010751;GO:1900082;GO:1900041;GO:0060333;GO:0032781;GO:0006351;GO:1902187;GO:0042089;GO:0051085;GO:0090281;GO:0090084;GO:1902305;GO:0060337;GO:0002476;GO:0006357;GO:0051599;GO:0002820;GO:0071222;GO:0045087;GO:0006909;GO:0034314;GO:0070534;GO:2000744;GO:0032897
GO:0060333;0.0;0.125;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.23076923076923078;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.14285714285714285;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.5;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.0
GO:0032781;0.36363636363636365;0.0;0.0;0.08333333333333333;0.0;0.07692307692307693;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.07142857142857142;0.3;0.14285714285714285;0.0;0.07142857142857142;0.1111111111111111;0.1;0.08333333333333333;0.07692307692307693;0.0;0.07142857142857142;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.08333333333333333;0.0;0.0;0.0;0.09090909090909091;0.0;0.2857142857142857;0.09090909090909091;0.0;0.07692307692307693;0.0;0.07142857142857142;0.625;0.1;0.1;0.0;0.07692307692307693;0.0;0.3;0.07692307692307693;0.1;0.0;0.0;0.07142857142857142;0.0;0.0;0.08333333333333333;0.08333333333333333;0.08333333333333333;0.0;1.0;0.0;0.1;0.0;0.0;0.08333333333333333;0.1;0.07692307692307693;0.0;0.0;0.08333333333333333;0.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.1;0.09090909090909091
GO:0006351;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0
GO:1902187;0.07692307692307693;0.0;0.0;0.3333333333333333;0.0;0.3;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.2727272727272727;0.3333333333333333;0.16666666666666666;0.0;0.2727272727272727;0.125;0.42857142857142855;0.3333333333333333;0.18181818181818182;0.0;0.16666666666666666;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.3333333333333333;0.0;0.0;0.0;0.2222222222222222;0.0;0.14285714285714285;0.2222222222222222;0.0;0.3;0.0;0.16666666666666666;0.09090909090909091;0.25;0.25;0.0;0.18181818181818182;0.0;0.25;0.3;0.25;0.0;0.0;0.16666666666666666;0.0;0.0;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.0;0.1;0.0;1.0;0.0;0.0;0.3333333333333333;0.375;0.18181818181818182;0.0;0.0;0.2;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.25;0.625
GO:0042089;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42857142857142855;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0
GO:0051085;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.2;0.16666666666666666;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.2;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.2;0.0;0.125;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.07692307692307693;0.0;0.0
GO:0090281;0.06666666666666667;0.0;0.0;0.2727272727272727;0.0;0.25;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.23076923076923078;0.2727272727272727;0.125;0.0;0.23076923076923078;0.1;0.3333333333333333;0.2727272727272727;0.15384615384615385;0.0;0.14285714285714285;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.2727272727272727;0.0;0.0;0.0;0.18181818181818182;0.0;0.1111111111111111;0.18181818181818182;0.0;0.25;0.0;0.14285714285714285;0.07692307692307693;0.2;0.2;0.0;0.15384615384615385;0.0;0.21428571428571427;0.25;0.4;0.0;0.0;0.3076923076923077;0.0;0.0;0.2727272727272727;0.2727272727272727;0.3333333333333333;0.0;0.08333333333333333;0.0;0.3333333333333333;0.0;0.0;1.0;0.3;0.5454545454545454;0.0;0.0;0.16666666666666666;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.2;0.3
GO:0090084;0.21428571428571427;0.0;0.0;0.3;0.0;0.4;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.3333333333333333;0.3;0.16666666666666666;0.0;0.3333333333333333;0.125;0.375;0.3;0.4;0.0;0.25;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.4444444444444444;0.0;0.0;0.0;0.2222222222222222;0.0;0.14285714285714285;0.3333333333333333;0.0;0.4;0.0;0.23076923076923078;0.09090909090909091;0.375;0.375;0.0;0.25;0.0;0.3333333333333333;0.36363636363636365;0.5;0.0;0.0;0.25;0.0;0.0;0.4;0.4;0.4;0.0;0.1;0.0;0.375;0.0;0.0;0.3;1.0;0.18181818181818182;0.0;0.0;0.2727272727272727;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.25;0.3333333333333333
GO:1902305;0.0625;0.0;0.0;0.15384615384615385;0.0;0.14285714285714285;0.0;0.2;0.0;0.0;0.0;0.0;0.13333333333333333;0.15384615384615385;0.1111111111111111;0.0;0.13333333333333333;0.09090909090909091;0.18181818181818182;0.15384615384615385;0.14285714285714285;0.0;0.13333333333333333;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.2;0.15384615384615385;0.0;0.0;0.0;0.16666666666666666;0.0;0.1;0.16666666666666666;0.0;0.14285714285714285;0.0;0.13333333333333333;0.07142857142857142;0.18181818181818182;0.18181818181818182;0.0;0.14285714285714285;0.0;0.07142857142857142;0.14285714285714285;0.4;0.0;0.0;0.3076923076923077;0.0;0.0;0.15384615384615385;0.15384615384615385;0.2857142857142857;0.0;0.07692307692307693;0.0;0.18181818181818182;0.0;0.0;0.5454545454545454;0.18181818181818182;1.0;0.0;0.0;0.15384615384615385;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.18181818181818182;0.16666666666666666
GO:0060337;0.0;0.125;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.23076923076923078;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.14285714285714285;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.5;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.0
GO:0002476;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0
GO:0006357;0.26666666666666666;0.0;0.0;0.16666666666666666;0.0;0.45454545454545453;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.7777777777777778;0.2727272727272727;0.125;0.0;0.2;0.1;0.2;0.16666666666666666;0.23076923076923078;0.0;0.3076923076923077;0.0;0.0;0.0;0.5555555555555556;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.5;0.0;0.0;0.0;0.18181818181818182;0.0;0.1111111111111111;0.4444444444444444;0.0;0.3333333333333333;0.0;0.2;0.07692307692307693;0.3;0.3;0.0;0.875;0.0;0.3076923076923077;0.875;0.3;0.0;0.0;0.21428571428571427;0.0;0.0;0.23076923076923078;0.2727272727272727;0.23076923076923078;0.0;0.08333333333333333;0.0;0.2;0.0;0.0;0.16666666666666666;0.2727272727272727;0.15384615384615385;0.0;0.0;1.0;0.0;0.18181818181818182;0.0;0.0;0.0;0.0;0.0;0.2;0.18181818181818182
GO:0051599;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.25;0.4;0.0;0.0;0.0;0.0;0.0
GO:0002820;0.07142857142857142;0.0;0.0;0.4444444444444444;0.0;0.2727272727272727;0.0;0.25;0.0;0.0;0.0;0.0;0.25;0.3;0.14285714285714285;0.0;0.36363636363636365;0.1111111111111111;0.375;0.3;0.16666666666666666;0.0;0.15384615384615385;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.25;0.3;0.0;0.0;0.0;0.5;0.0;0.375;0.2;0.0;0.2727272727272727;0.0;0.25;0.08333333333333333;0.3333333333333333;0.2222222222222222;0.0;0.16666666666666666;0.0;0.23076923076923078;0.2727272727272727;0.2222222222222222;0.0;0.0;0.15384615384615385;0.0;0.0;0.4444444444444444;0.3;0.3;0.0;0.09090909090909091;0.0;0.375;0.0;0.0;0.3;0.3333333333333333;0.16666666666666666;0.0;0.0;0.18181818181818182;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.3333333333333333
GO:0071222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.5714285714285714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;1.0;0.25;0.0;0.0;0.0;0.0;0.0
GO:0045087;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.4;0.0;0.25;1.0;0.0;0.0;0.0;0.0;0.0
GO:0006909;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.375;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
GO:0034314;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.7;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.09090909090909091;0.0;0.0
GO:0070534;0.0;0.4166666666666667;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.06666666666666667;0.0;0.09090909090909091;0.16666666666666666;0.0;0.0;0.0;0.0;0.058823529411764705;0.0;0.0;0.0;0.14285714285714285;0.13333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.09090909090909091;0.23076923076923078;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.06666666666666667;0.09090909090909091;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.25;0.0;0.25;0.07692307692307693;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;1.0;0.0;0.0
GO:2000744;0.21428571428571427;0.0;0.0;0.2;0.0;0.18181818181818182;0.0;0.5;0.0;0.0;0.0;0.0;0.16666666666666666;0.2;0.16666666666666666;0.0;0.16666666666666666;0.125;0.25;0.2;0.3;0.0;0.2727272727272727;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.2;0.0;0.0;0.0;0.375;0.0;0.14285714285714285;0.2222222222222222;0.0;0.18181818181818182;0.0;0.2727272727272727;0.09090909090909091;0.25;0.42857142857142855;0.0;0.3;0.0;0.09090909090909091;0.18181818181818182;0.25;0.0;0.0;0.16666666666666666;0.0;0.0;0.2;0.2;0.2;0.0;0.1;0.0;0.25;0.0;0.0;0.2;0.25;0.18181818181818182;0.0;0.0;0.2;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;1.0;0.2222222222222222
GO:0032897;0.07142857142857142;0.0;0.0;0.3;0.0;0.2727272727272727;0.0;0.25;0.0;0.0;0.0;0.0;0.25;0.3;0.14285714285714285;0.0;0.25;0.1111111111111111;0.375;0.3;0.16666666666666666;0.0;0.15384615384615385;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.25;0.3;0.0;0.0;0.0;0.2;0.0;0.125;0.2;0.0;0.2727272727272727;0.0;0.15384615384615385;0.08333333333333333;0.2222222222222222;0.2222222222222222;0.0;0.16666666666666666;0.0;0.23076923076923078;0.2727272727272727;0.2222222222222222;0.0;0.0;0.15384615384615385;0.0;0.0;0.3;0.3;0.3;0.0;0.09090909090909091;0.0;0.625;0.0;0.0;0.3;0.3333333333333333;0.16666666666666666;0.0;0.0;0.18181818181818182;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;1.0
