;GO:0016525;GO:0015031;GO:0042176;GO:0045840;GO:0006369;GO:0042059;GO:0006367;GO:0043547;GO:0045723;GO:0046339;GO:0043029;GO:0051126;GO:0030948;GO:2000036;GO:2000278;GO:0001829;GO:0017148;GO:0051006;GO:0035556;GO:0032369;GO:0007186;GO:0090340;GO:0090187;GO:0042102;GO:0009967;GO:0006334;GO:0046426;GO:0038180;GO:0006888;GO:0010867;GO:0010628;GO:0072657;GO:0010745;GO:0090108;GO:0030335;GO:0016567;GO:0032270;GO:0008360;GO:0043405;GO:1903543;GO:0008285;GO:0044255;GO:0043320;GO:0045861;GO:0045944;GO:0006468;GO:0006622;GO:0043401;GO:0043687;GO:0043525;GO:0046834;GO:0043524;GO:0000122;GO:0048384;GO:0031339;GO:0006977;GO:0001845;GO:0006816;GO:0071353;GO:0010875;GO:0016197;GO:0016236;GO:0006351;GO:0006355;GO:0045116;GO:0007205;GO:0060336;GO:0061502;GO:0000289;GO:0006357;GO:0000288;GO:0051279;GO:0048550;GO:0071222;GO:0048873;GO:0045087;GO:0006909;GO:0031047;GO:0030032;GO:0010887;GO:0030595;GO:0036258;GO:0030036;GO:0010884;GO:0010642
GO:0001845;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.14285714285714285;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.14285714285714285;0.0;0.0;0.2;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.5;0.0;0.0
GO:0006816;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0071353;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.14285714285714285;0.0;0.0;0.09090909090909091;0.0;0.07692307692307693;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07692307692307693;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.09090909090909091;0.0;0.14285714285714285;0.09090909090909091;0.0;0.1;0.0;0.0;0.14285714285714285;0.0;0.2857142857142857;0.14285714285714285;0.0;1.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.07692307692307693;0.14285714285714285;0.0;0.0;0.14285714285714285;0.0;0.07692307692307693;0.0;0.0;0.5;0.0;0.125;0.0;0.125;0.0;0.0;0.14285714285714285;0.14285714285714285;0.125;0.0;0.0
GO:0010875;0.16666666666666666;0.0;0.18181818181818182;0.25;0.0;0.15384615384615385;0.0;0.07692307692307693;0.25;0.0;0.0;0.15384615384615385;0.16666666666666666;0.2;0.16666666666666666;0.0;0.15384615384615385;0.07142857142857142;0.0;0.5;0.0;0.3333333333333333;0.4;0.23076923076923078;0.3;0.0;0.14285714285714285;0.0;0.0;0.25;0.2727272727272727;0.0;0.16666666666666666;0.3;0.2727272727272727;0.0;0.2727272727272727;0.1;0.15384615384615385;0.3;0.18181818181818182;0.0;0.0;0.15384615384615385;0.23076923076923078;0.0;0.0;0.0;0.0;0.25;0.0;0.15384615384615385;0.14285714285714285;0.0;0.36363636363636365;0.2222222222222222;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.15384615384615385;0.0;0.2222222222222222;0.15384615384615385;0.13333333333333333;0.2727272727272727;0.3333333333333333;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.4444444444444444;0.16666666666666666
GO:0016197;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5714285714285714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0016236;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.3333333333333333;0.0;0.0;0.2222222222222222;0.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818182;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.2222222222222222;0.0;0.2;0.2222222222222222;0.0;0.25;0.0;0.0;0.2;0.0;0.2;0.2;0.0;0.1111111111111111;0.0;0.0;1.0;0.0;0.0;0.18181818181818182;0.2;0.0;0.0;0.5;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.2;0.2;0.16666666666666666;0.0;0.0
GO:0006351;0.0;0.0;0.0;0.0;0.6;0.0;0.6;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.375;0.0;0.0;0.375;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.3;0.0;0.0;0.0;0.6;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006355;0.2;0.0;0.5;0.2727272727272727;0.0;0.25;0.0;0.09090909090909091;0.5555555555555556;0.0;0.0;0.2727272727272727;0.3;0.25;0.75;0.0;0.6666666666666666;0.08333333333333333;0.3333333333333333;0.2222222222222222;0.3333333333333333;0.2727272727272727;0.2;0.23076923076923078;0.3;0.0;0.23076923076923078;0.0;0.0;0.5555555555555556;0.7142857142857143;0.0;0.3;0.2222222222222222;0.2727272727272727;0.0;0.4444444444444444;0.125;0.3333333333333333;0.2222222222222222;0.3333333333333333;0.0;0.0;0.4444444444444444;0.75;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.2727272727272727;0.75;0.0;0.3;0.375;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;1.0;0.0;0.0;0.25;0.0;0.7142857142857143;0.8571428571428571;0.5;0.3333333333333333;0.2727272727272727;0.0;0.14285714285714285;0.0;0.0;0.5555555555555556;0.0;0.2;0.0;0.0;0.0;0.2222222222222222;0.2727272727272727
GO:0045116;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.2222222222222222;0.0;0.0;0.16666666666666666;0.0;0.06666666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7777777777777778;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.5555555555555556;0.0;0.1111111111111111;0.5555555555555556;0.0;0.18181818181818182;0.0;0.0;0.1111111111111111;0.0;0.1111111111111111;0.1111111111111111;0.0;0.07692307692307693;0.0;0.0;0.18181818181818182;0.3;0.0;1.0;0.1111111111111111;0.0;0.0;0.3333333333333333;0.0;0.23076923076923078;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.1111111111111111;0.1111111111111111;0.1;0.0;0.0
GO:0007205;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.3;0.14285714285714285;0.0;0.3;0.3333333333333333;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.5;0.3;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.3333333333333333;0.0;0.0;0.1111111111111111;0.3333333333333333;0.0;0.2727272727272727;0.0;0.375;0.25;0.0;0.3;0.25;0.14285714285714285;0.0;0.0;0.14285714285714285;0.3;0.16666666666666666;0.3;0.25;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.2;0.0;0.0;0.1111111111111111;1.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.25;0.0;0.0
GO:0060336;0.2727272727272727;0.0;0.2;0.25;0.0;0.5555555555555556;0.0;0.08333333333333333;0.25;0.0;0.0;0.36363636363636365;0.625;0.2222222222222222;0.25;0.0;0.36363636363636365;0.07692307692307693;0.3;0.3333333333333333;0.3;0.25;0.18181818181818182;0.23076923076923078;0.5;0.0;0.5;0.0;0.0;0.25;0.18181818181818182;0.0;0.4;0.2;0.25;0.0;0.2727272727272727;0.1111111111111111;0.4;0.2;0.4444444444444444;0.0;0.0;0.36363636363636365;0.21428571428571427;0.0;0.0;0.0;0.0;0.25;0.0;0.36363636363636365;0.25;0.0;0.3333333333333333;0.375;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.25;0.0;0.0;1.0;0.0;0.375;0.23076923076923078;0.23076923076923078;0.3;0.3;0.0;0.125;0.0;0.0;0.25;0.0;0.3;0.0;0.0;0.0;0.2;0.625
GO:0061502;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0000289;0.375;0.0;0.5714285714285714;0.25;0.6;0.375;0.6;0.14285714285714285;0.375;0.2857142857142857;0.0;0.375;0.42857142857142855;0.4;0.5714285714285714;0.0;0.75;0.125;0.0;0.5;0.0;0.25;0.16666666666666666;0.2222222222222222;0.3333333333333333;0.0;0.3333333333333333;0.0;0.0;0.375;0.7142857142857143;0.0;0.42857142857142855;0.3333333333333333;0.2857142857142857;0.3333333333333333;0.5;0.25;0.25;0.3333333333333333;0.5;0.5;0.0;0.5;0.5555555555555556;0.42857142857142855;0.0;0.0;0.42857142857142855;0.25;0.3333333333333333;0.375;0.6666666666666666;0.0;0.5;0.6;0.0;0.0;0.14285714285714285;0.2222222222222222;0.0;0.5;0.6;0.7142857142857143;0.3333333333333333;0.0;0.375;0.0;1.0;0.625;0.8;0.2;0.42857142857142855;0.0;0.3333333333333333;0.0;0.0;0.25;0.0;0.42857142857142855;0.0;0.0;0.25;0.2;0.42857142857142855
GO:0006357;0.18181818181818182;0.0;0.4444444444444444;0.25;0.0;0.23076923076923078;0.0;0.08333333333333333;0.5;0.0;0.0;0.25;0.2727272727272727;0.2222222222222222;0.6666666666666666;0.0;0.6;0.07692307692307693;0.3;0.2;0.3;0.25;0.18181818181818182;0.21428571428571427;0.2727272727272727;0.0;0.21428571428571427;0.0;0.0;0.5;0.625;0.0;0.2727272727272727;0.2;0.25;0.0;0.4;0.1111111111111111;0.3076923076923077;0.2;0.3;0.0;0.0;0.4;0.875;0.0;0.0;0.0;0.0;0.25;0.0;0.25;0.875;0.0;0.2727272727272727;0.3333333333333333;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.8571428571428571;0.0;0.0;0.23076923076923078;0.0;0.625;1.0;0.45454545454545453;0.3;0.25;0.0;0.125;0.0;0.0;0.5;0.0;0.18181818181818182;0.0;0.0;0.0;0.2;0.25
GO:0000288;0.23076923076923078;0.0;0.36363636363636365;0.14285714285714285;0.5;0.23076923076923078;0.5;0.07142857142857142;0.23076923076923078;0.16666666666666666;0.0;0.23076923076923078;0.25;0.18181818181818182;0.36363636363636365;0.0;0.6;0.06666666666666667;0.1111111111111111;0.2727272727272727;0.1111111111111111;0.14285714285714285;0.15384615384615385;0.13333333333333333;0.16666666666666666;0.1111111111111111;0.21428571428571427;0.1111111111111111;0.0;0.23076923076923078;0.5;0.0;0.25;0.16666666666666666;0.15384615384615385;0.23076923076923078;0.3333333333333333;0.09090909090909091;0.26666666666666666;0.16666666666666666;0.2727272727272727;0.2222222222222222;0.0;0.4166666666666667;0.4166666666666667;0.2727272727272727;0.0;0.1111111111111111;0.2727272727272727;0.14285714285714285;0.18181818181818182;0.23076923076923078;0.5454545454545454;0.1111111111111111;0.2727272727272727;0.3;0.1111111111111111;0.0;0.07692307692307693;0.13333333333333333;0.0;0.3;0.3;0.5;0.23076923076923078;0.1111111111111111;0.23076923076923078;0.0;0.8;0.45454545454545453;1.0;0.16666666666666666;0.25;0.0;0.1;0.0;0.0;0.5454545454545454;0.0;0.25;0.1111111111111111;0.1111111111111111;0.1;0.16666666666666666;0.25
GO:0051279;0.2222222222222222;0.0;0.25;0.3333333333333333;0.0;0.3;0.0;0.1111111111111111;0.3333333333333333;0.0;0.2222222222222222;0.3333333333333333;0.375;0.2857142857142857;0.3333333333333333;0.0;0.3333333333333333;0.1;0.42857142857142855;0.375;0.42857142857142855;0.3333333333333333;0.2857142857142857;0.2727272727272727;0.375;0.0;0.2727272727272727;0.0;0.0;0.3333333333333333;0.2222222222222222;0.0;0.375;0.3333333333333333;0.3333333333333333;0.0;0.375;0.4;0.3;0.3333333333333333;0.42857142857142855;0.0;0.0;0.3333333333333333;0.2727272727272727;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.3333333333333333;0.2727272727272727;0.0;0.375;0.5;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.3;0.0;0.2;0.3;0.16666666666666666;1.0;0.3333333333333333;0.0;0.4;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333
GO:0048550;0.3;0.0;0.2222222222222222;0.36363636363636365;0.0;0.36363636363636365;0.0;0.09090909090909091;0.2727272727272727;0.0;0.0;0.5555555555555556;0.4444444444444444;0.25;0.2727272727272727;0.0;0.4;0.08333333333333333;0.3333333333333333;0.5714285714285714;0.3333333333333333;0.3333333333333333;0.4;0.23076923076923078;0.3;0.0;0.3333333333333333;0.0;0.0;0.2727272727272727;0.2;0.0;0.4444444444444444;0.4;0.2727272727272727;0.0;0.3;0.4444444444444444;0.25;0.4;0.5;0.0;0.0;0.4;0.23076923076923078;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.4;0.2727272727272727;0.0;0.5714285714285714;0.42857142857142855;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.3;0.0;0.42857142857142855;0.25;0.25;0.3333333333333333;1.0;0.0;0.14285714285714285;0.0;0.0;0.2727272727272727;0.0;0.3333333333333333;0.0;0.0;0.0;0.3;0.4
GO:0071222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0048873;0.14285714285714285;0.0;0.16666666666666666;0.125;0.0;0.125;0.0;0.14285714285714285;0.125;0.0;0.5;0.125;0.14285714285714285;0.2;0.14285714285714285;0.0;0.125;0.125;0.0;0.16666666666666666;0.0;0.125;0.3333333333333333;0.1111111111111111;0.16666666666666666;0.0;0.1111111111111111;0.0;0.0;0.125;0.14285714285714285;0.0;0.14285714285714285;0.16666666666666666;0.14285714285714285;0.0;0.14285714285714285;0.5;0.125;0.16666666666666666;0.16666666666666666;0.0;0.0;0.125;0.1111111111111111;0.0;0.0;0.0;0.0;0.125;0.0;0.125;0.1111111111111111;0.0;0.16666666666666666;0.3333333333333333;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.125;0.0;0.3333333333333333;0.125;0.1;0.4;0.14285714285714285;0.0;1.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.4;0.14285714285714285
GO:0045087;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006909;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.5714285714285714;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0031047;0.0;0.0;0.4;0.0;0.25;0.25;0.25;0.0;0.25;0.125;0.0;0.25;0.2727272727272727;0.0;0.4;0.0;0.6666666666666666;0.0;0.25;0.3;0.25;0.0;0.0;0.0;0.0;0.25;0.23076923076923078;0.25;0.0;0.25;0.5555555555555556;0.0;0.2727272727272727;0.0;0.0;0.1;0.36363636363636365;0.0;0.0;0.0;0.3;0.2;0.0;0.45454545454545453;0.45454545454545453;0.125;0.0;0.25;0.125;0.0;0.14285714285714285;0.25;0.6;0.25;0.3;0.25;0.25;0.0;0.125;0.0;0.0;0.16666666666666666;0.0;0.5555555555555556;0.1;0.25;0.25;0.0;0.25;0.5;0.5454545454545454;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;1.0;0.0;0.2727272727272727;0.25;0.25;0.2;0.0;0.2727272727272727
GO:0030032;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0010887;0.3;0.0;0.2222222222222222;0.18181818181818182;0.0;0.3;0.0;0.09090909090909091;0.18181818181818182;0.0;0.2;0.3;0.3333333333333333;0.25;0.2;0.0;0.3;0.08333333333333333;0.0;0.5714285714285714;0.0;0.18181818181818182;0.25;0.16666666666666666;0.2222222222222222;0.0;0.2727272727272727;0.0;0.0;0.18181818181818182;0.2;0.0;0.3333333333333333;0.2222222222222222;0.2727272727272727;0.0;0.2;0.3333333333333333;0.18181818181818182;0.2222222222222222;0.375;0.0;0.0;0.3;0.16666666666666666;0.0;0.0;0.0;0.0;0.18181818181818182;0.0;0.3;0.2727272727272727;0.0;0.375;0.42857142857142855;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.2;0.0;0.0;0.3;0.0;0.42857142857142855;0.18181818181818182;0.25;0.2857142857142857;0.3333333333333333;0.0;0.3333333333333333;0.0;0.0;0.2727272727272727;0.0;1.0;0.0;0.0;0.0;0.5;0.3333333333333333
GO:0030595;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.14285714285714285;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.2;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;1.0;0.0;0.25;0.0;0.0
GO:0036258;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.14285714285714285;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.2;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;1.0;0.25;0.0;0.0
GO:0030036;0.0;0.0;0.0;0.0;0.25;0.0;0.25;0.0;0.0;0.125;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.25;0.0;0.0;0.0;0.0;0.25;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.125;0.0;0.25;0.125;0.0;0.14285714285714285;0.0;0.0;0.25;0.0;0.25;0.5;0.0;0.125;0.0;0.0;0.16666666666666666;0.0;0.0;0.1;0.25;0.0;0.0;0.25;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.25;0.25;1.0;0.0;0.0
GO:0010884;0.2222222222222222;0.0;0.25;0.3333333333333333;0.0;0.2;0.0;0.1111111111111111;0.3333333333333333;0.0;0.2222222222222222;0.2;0.2222222222222222;0.2857142857142857;0.2222222222222222;0.0;0.2;0.1;0.0;0.5;0.0;0.3333333333333333;0.2857142857142857;0.3;0.42857142857142855;0.0;0.18181818181818182;0.0;0.0;0.3333333333333333;0.375;0.0;0.2222222222222222;0.42857142857142855;0.375;0.0;0.375;0.4;0.2;0.42857142857142855;0.25;0.0;0.0;0.2;0.3;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.2;0.18181818181818182;0.0;0.3333333333333333;0.2;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.2;0.0;0.2;0.2;0.16666666666666666;0.3333333333333333;0.3;0.0;0.4;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;1.0;0.2222222222222222
GO:0010642;0.3;0.0;0.2222222222222222;0.2727272727272727;0.0;0.625;0.0;0.09090909090909091;0.2727272727272727;0.0;0.0;0.4;0.7142857142857143;0.25;0.2727272727272727;0.0;0.4;0.08333333333333333;0.3333333333333333;0.375;0.3333333333333333;0.2727272727272727;0.2;0.23076923076923078;0.5714285714285714;0.0;0.5555555555555556;0.0;0.0;0.2727272727272727;0.2;0.0;0.4444444444444444;0.2222222222222222;0.2727272727272727;0.0;0.3;0.125;0.4444444444444444;0.2222222222222222;0.5;0.0;0.0;0.4;0.23076923076923078;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.4;0.2727272727272727;0.0;0.375;0.42857142857142855;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.625;0.0;0.42857142857142855;0.25;0.25;0.3333333333333333;0.4;0.0;0.14285714285714285;0.0;0.0;0.2727272727272727;0.0;0.3333333333333333;0.0;0.0;0.0;0.2222222222222222;1.0
