;GO:0043988;GO:0018108;GO:0007131;GO:0007052;GO:0046777;GO:0000733;GO:0006364;GO:0009157;GO:0032091;GO:0007019;GO:0044878;GO:0071373;GO:0051289;GO:0000183;GO:0045893;GO:0044320;GO:0007409;GO:0034501;GO:0071732;GO:0071897;GO:0016572;GO:0071456;GO:0035556;GO:0010971;GO:0031115;GO:0036089;GO:0036123;GO:0036124;GO:0000707;GO:0007066;GO:0036120;GO:0009165;GO:0007141;GO:1901796;GO:0008631;GO:0007265;GO:0046104;GO:0006974;GO:0042148;GO:0048012;GO:0051973;GO:0051497;GO:0051256;GO:0031145;GO:0033762;GO:0031100;GO:0016567;GO:0035024;GO:1904355;GO:0045787;GO:0051272;GO:0009615;GO:0042754;GO:0061436;GO:0000079;GO:0000122;GO:0071392;GO:0000086;GO:0043097;GO:0048146;GO:0000281;GO:0034644;GO:0071314;GO:0032466;GO:0016310;GO:0032467;GO:0031577;GO:0016579;GO:1905098;GO:0006351;GO:0007088;GO:0000724;GO:0000722;GO:1990314;GO:0043065;GO:0070495;GO:0002903;GO:0032212
GO:0000122;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3081136762725405;0.0;0.3660149997115376;0.0;0.0;0.6830074998557688;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.3081136762725405;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3356143810225276;0.3660149997115376;0.3660149997115376;0.0;0.0;0.0;0.3660149997115376;0.48300749985576874;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.3081136762725405;0.4;0.4;0.4;0.0;0.48300749985576874;0.3660149997115376;0.3660149997115376;1.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.43852901558847923;0.0;0.3660149997115376;0.4;0.0;0.48300749985576874;0.0;0.3660149997115376;0.0;0.2830074998557688;0.0;0.3356143810225276;0.3660149997115376;0.3081136762725405;0.48300749985576874
GO:0071392;0.5356143810225276;0.3356143810225276;0.5356143810225276;0.5356143810225276;0.3356143810225276;0.4;0.48300749985576874;0.3081136762725405;0.0;0.43852901558847923;0.5356143810225276;0.6830074998557688;0.48300749985576874;0.5356143810225276;0.0;0.8;0.5356143810225276;0.0;0.6830074998557688;0.4;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.0;0.0;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.6830074998557688;0.3356143810225276;0.5356143810225276;0.0;0.5356143810225276;0.5356143810225276;0.3356143810225276;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.0;0.0;0.5356143810225276;0.5356143810225276;0.6000000000000001;0.0;0.3081136762725405;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;1.0;0.5356143810225276;0.4;0.0;0.5356143810225276;0.4;0.8;0.0;0.4;0.0;0.48300749985576874;0.3081136762725405;0.0;0.48300749985576874;0.0;0.4;0.3356143810225276;0.6830074998557688;0.0;0.0;0.0;0.0
GO:0000086;0.8;0.43852901558847923;0.8;0.8;0.43852901558847923;0.5356143810225276;0.8;0.4;0.0;0.6000000000000001;0.8;0.43852901558847923;0.8;0.8;0.0;0.48300749985576874;0.8;0.0;0.5356143810225276;0.5356143810225276;0.8;0.6000000000000001;0.8;0.0;0.0;0.8;0.8;0.8;0.8;0.8;0.5356143810225276;0.43852901558847923;0.8;0.0;0.8;0.8;0.43852901558847923;0.6000000000000001;0.8;0.8;0.0;0.0;0.8;0.8;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;1.0;0.5356143810225276;0.0;0.8;0.43852901558847923;0.5356143810225276;0.0;0.5356143810225276;0.0;0.6830074998557688;0.43852901558847923;0.0;0.8;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0;0.0
GO:0043097;0.5356143810225276;0.4;0.5356143810225276;0.5356143810225276;0.4;0.48300749985576874;0.5356143810225276;0.5356143810225276;0.0;0.43852901558847923;0.5356143810225276;0.3356143810225276;0.48300749985576874;0.5356143810225276;0.0;0.3660149997115376;0.5356143810225276;0.0;0.4;0.6830074998557688;0.5356143810225276;0.43852901558847923;0.5356143810225276;0.0;0.0;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.3660149997115376;0.6000000000000001;0.5356143810225276;0.0;0.5356143810225276;0.5356143810225276;0.6000000000000001;0.43852901558847923;0.6000000000000001;0.5356143810225276;0.0;0.0;0.5356143810225276;0.6000000000000001;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.5356143810225276;1.0;0.0;0.5356143810225276;0.3356143810225276;0.4;0.0;0.48300749985576874;0.0;0.48300749985576874;0.4;0.0;0.5356143810225276;0.0;0.4;0.43852901558847923;0.3356143810225276;0.0;0.0;0.0;0.0
GO:0048146;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.48300749985576874;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0;0.43852901558847923;0.48300749985576874;0.4;0.0;0.0;0.0;0.0;0.0;0.3356143810225276;0.43852901558847923;0.6830074998557688;0.6830074998557688;0.0;0.48300749985576874;0.43852901558847923;0.48300749985576874;0.3660149997115376;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.6000000000000001;0.43852901558847923;0.0;0.48300749985576874;0.0;0.48300749985576874;0.0;0.3356143810225276;0.0;0.5356143810225276;0.4;0.3356143810225276;0.48300749985576874
GO:0000281;0.8;0.43852901558847923;0.8;0.8;0.43852901558847923;0.5356143810225276;0.8;0.4;0.0;0.6000000000000001;0.8;0.43852901558847923;0.8;0.8;0.0;0.48300749985576874;0.8;0.0;0.5356143810225276;0.5356143810225276;0.8;0.6000000000000001;0.8;0.0;0.0;0.8;0.8;0.8;0.8;0.8;0.5356143810225276;0.43852901558847923;0.8;0.0;0.8;0.8;0.43852901558847923;0.6000000000000001;0.8;0.8;0.0;0.0;0.8;0.8;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.8;0.5356143810225276;0.0;1.0;0.43852901558847923;0.5356143810225276;0.0;0.5356143810225276;0.0;0.6830074998557688;0.43852901558847923;0.0;0.8;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0;0.0
GO:0034644;0.43852901558847923;0.2830074998557688;0.43852901558847923;0.43852901558847923;0.2830074998557688;0.3356143810225276;0.43852901558847923;0.2599120563717816;0.0;0.3660149997115376;0.43852901558847923;0.3356143810225276;0.43852901558847923;0.43852901558847923;0.0;0.3660149997115376;0.43852901558847923;0.0;0.4;0.3356143810225276;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.4;0.2830074998557688;0.43852901558847923;0.0;0.43852901558847923;0.43852901558847923;0.2830074998557688;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.0;0.43852901558847923;0.43852901558847923;0.3660149997115376;0.0;0.2599120563717816;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.4;0.43852901558847923;0.3356143810225276;0.0;0.43852901558847923;1.0;0.4;0.0;0.3356143810225276;0.0;0.4;0.2830074998557688;0.0;0.43852901558847923;0.0;0.3356143810225276;0.2830074998557688;0.3356143810225276;0.0;0.0;0.0;0.0
GO:0071314;0.5356143810225276;0.3356143810225276;0.5356143810225276;0.5356143810225276;0.3356143810225276;0.4;0.48300749985576874;0.3081136762725405;0.0;0.43852901558847923;0.5356143810225276;0.6000000000000001;0.48300749985576874;0.5356143810225276;0.0;0.6000000000000001;0.5356143810225276;0.0;0.8;0.4;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.0;0.0;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.6000000000000001;0.3356143810225276;0.5356143810225276;0.0;0.5356143810225276;0.5356143810225276;0.3356143810225276;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.0;0.0;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.0;0.3081136762725405;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.8;0.5356143810225276;0.4;0.0;0.5356143810225276;0.4;1.0;0.0;0.4;0.0;0.48300749985576874;0.3081136762725405;0.0;0.48300749985576874;0.0;0.4;0.3356143810225276;0.6000000000000001;0.0;0.0;0.0;0.0
GO:0032466;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.5356143810225276;0.0;0.0;0.43852901558847923;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.48300749985576874;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0;0.43852901558847923;0.4;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.4;0.3660149997115376;0.6000000000000001;0.5356143810225276;0.0;0.6000000000000001;0.43852901558847923;0.5356143810225276;0.43852901558847923;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;1.0;0.0;0.8;0.6000000000000001;0.0;0.6000000000000001;0.0;0.6830074998557688;0.0;0.3356143810225276;0.0;0.43852901558847923;0.48300749985576874;0.4;0.4
GO:0016310;0.6000000000000001;0.8;0.5356143810225276;0.5356143810225276;0.8;0.48300749985576874;0.5356143810225276;0.5356143810225276;0.0;0.43852901558847923;0.5356143810225276;0.3356143810225276;0.48300749985576874;0.5356143810225276;0.0;0.3660149997115376;0.5356143810225276;0.0;0.4;0.48300749985576874;0.8;0.43852901558847923;0.5356143810225276;0.0;0.0;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.3660149997115376;0.6000000000000001;0.5356143810225276;0.0;0.5356143810225276;0.5356143810225276;0.4;0.43852901558847923;0.6000000000000001;0.5356143810225276;0.0;0.0;0.5356143810225276;0.6000000000000001;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.5356143810225276;0.48300749985576874;0.0;0.5356143810225276;0.3356143810225276;0.4;0.0;1.0;0.0;0.48300749985576874;0.3660149997115376;0.0;0.5356143810225276;0.0;0.4;0.43852901558847923;0.3356143810225276;0.0;0.0;0.0;0.0
GO:0032467;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.6000000000000001;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0;0.43852901558847923;0.48300749985576874;0.4;0.0;0.0;0.0;0.0;0.0;0.3356143810225276;0.43852901558847923;0.8;0.6830074998557688;0.0;0.48300749985576874;0.43852901558847923;0.5356143810225276;0.3660149997115376;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.8;0.0;1.0;0.48300749985576874;0.0;0.48300749985576874;0.0;0.6830074998557688;0.0;0.3356143810225276;0.0;0.5356143810225276;0.4;0.3356143810225276;0.48300749985576874
GO:0031577;0.6830074998557688;0.4;0.6830074998557688;0.6830074998557688;0.4;0.48300749985576874;0.6000000000000001;0.3660149997115376;0.4;0.5356143810225276;0.6830074998557688;0.4;0.6000000000000001;0.6830074998557688;0.3660149997115376;0.43852901558847923;0.6830074998557688;0.0;0.48300749985576874;0.48300749985576874;0.6830074998557688;0.5356143810225276;0.6830074998557688;0.43852901558847923;0.48300749985576874;0.6830074998557688;0.6830074998557688;0.6830074998557688;0.6830074998557688;0.6830074998557688;0.43852901558847923;0.4;0.6830074998557688;0.4;0.6830074998557688;0.6830074998557688;0.4;0.5356143810225276;0.6830074998557688;0.6830074998557688;0.3660149997115376;0.43852901558847923;0.6830074998557688;0.6830074998557688;0.0;0.0;0.3660149997115376;0.3660149997115376;0.4;0.6000000000000001;0.48300749985576874;0.0;0.5356143810225276;0.6000000000000001;0.5356143810225276;0.4;0.48300749985576874;0.6830074998557688;0.48300749985576874;0.43852901558847923;0.6830074998557688;0.4;0.48300749985576874;0.6000000000000001;0.48300749985576874;0.48300749985576874;1.0;0.3660149997115376;0.5356143810225276;0.6000000000000001;0.5356143810225276;0.4;0.4;0.4;0.4;0.43852901558847923;0.3660149997115376;0.3660149997115376
GO:0016579;0.43852901558847923;0.5356143810225276;0.43852901558847923;0.43852901558847923;0.5356143810225276;0.43852901558847923;0.5356143810225276;0.3660149997115376;0.0;0.3356143810225276;0.43852901558847923;0.2830074998557688;0.43852901558847923;0.43852901558847923;0.0;0.3081136762725405;0.43852901558847923;0.0;0.3081136762725405;0.43852901558847923;0.5356143810225276;0.3356143810225276;0.43852901558847923;0.0;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.3356143810225276;0.4;0.43852901558847923;0.0;0.43852901558847923;0.43852901558847923;0.4;0.3356143810225276;0.5356143810225276;0.43852901558847923;0.0;0.0;0.43852901558847923;0.6000000000000001;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3081136762725405;0.43852901558847923;0.4;0.0;0.43852901558847923;0.2830074998557688;0.3081136762725405;0.0;0.3660149997115376;0.0;0.3660149997115376;1.0;0.0;0.5356143810225276;0.0;0.3660149997115376;0.4;0.2830074998557688;0.0;0.0;0.0;0.0
GO:1905098;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.5356143810225276;0.0;0.0;0.5356143810225276;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.4;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.5356143810225276;0.5356143810225276;0.0;0.0;0.0;0.5356143810225276;0.5356143810225276;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.43852901558847923;0.5356143810225276;0.5356143810225276;0.0;0.8;0.5356143810225276;0.48300749985576874;0.48300749985576874;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.6000000000000001;0.0;0.48300749985576874;0.5356143810225276;0.0;1.0;0.0;0.48300749985576874;0.0;0.4;0.0;0.43852901558847923;0.5356143810225276;0.4;0.4
GO:0006351;0.8;0.48300749985576874;0.8;0.8;0.48300749985576874;0.6000000000000001;0.8;0.48300749985576874;0.0;0.5356143810225276;0.8;0.43852901558847923;0.8;0.8;0.0;0.48300749985576874;0.8;0.0;0.48300749985576874;0.8;0.8;0.5356143810225276;0.8;0.0;0.0;0.8;0.8;0.8;0.8;0.8;0.5356143810225276;0.5356143810225276;0.8;0.0;0.8;0.8;0.48300749985576874;0.5356143810225276;0.8;0.8;0.0;0.0;0.8;0.8;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.8;0.5356143810225276;0.0;0.8;0.43852901558847923;0.48300749985576874;0.0;0.5356143810225276;0.0;0.6000000000000001;0.5356143810225276;0.0;1.0;0.0;0.48300749985576874;0.5356143810225276;0.43852901558847923;0.0;0.0;0.0;0.0
GO:0007088;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.6000000000000001;0.0;0.0;0.43852901558847923;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.6000000000000001;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0;0.43852901558847923;0.4;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.3356143810225276;0.48300749985576874;0.6830074998557688;0.5356143810225276;0.0;0.48300749985576874;0.43852901558847923;0.6000000000000001;0.3660149997115376;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.6830074998557688;0.0;0.6830074998557688;0.5356143810225276;0.0;0.48300749985576874;0.0;1.0;0.0;0.3356143810225276;0.0;0.43852901558847923;0.4;0.3356143810225276;0.43852901558847923
GO:0000724;0.43852901558847923;0.4;0.6000000000000001;0.43852901558847923;0.4;0.6000000000000001;0.48300749985576874;0.3660149997115376;0.0;0.3660149997115376;0.43852901558847923;0.3356143810225276;0.4;0.43852901558847923;0.0;0.3660149997115376;0.43852901558847923;0.0;0.43852901558847923;0.6000000000000001;0.43852901558847923;0.5356143810225276;0.43852901558847923;0.0;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.3660149997115376;0.4;0.43852901558847923;0.0;0.43852901558847923;0.43852901558847923;0.3356143810225276;0.6830074998557688;0.6000000000000001;0.43852901558847923;0.0;0.0;0.43852901558847923;0.5356143810225276;0.3356143810225276;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.0;0.4;0.43852901558847923;0.4;0.0;0.43852901558847923;0.3356143810225276;0.4;0.0;0.4;0.0;0.4;0.3660149997115376;0.0;0.48300749985576874;0.0;1.0;0.6000000000000001;0.3356143810225276;0.0;0.0;0.0;0.0
GO:0000722;0.48300749985576874;0.43852901558847923;0.6000000000000001;0.43852901558847923;0.43852901558847923;0.6830074998557688;0.5356143810225276;0.4;0.3660149997115376;0.43852901558847923;0.43852901558847923;0.2830074998557688;0.43852901558847923;0.48300749985576874;0.3081136762725405;0.3081136762725405;0.48300749985576874;0.0;0.3356143810225276;0.6830074998557688;0.48300749985576874;0.3660149997115376;0.43852901558847923;0.2830074998557688;0.3081136762725405;0.43852901558847923;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.6000000000000001;0.3356143810225276;0.43852901558847923;0.43852901558847923;0.3356143810225276;0.43852901558847923;0.43852901558847923;0.3660149997115376;0.3660149997115376;0.6830074998557688;0.43852901558847923;0.3356143810225276;0.2830074998557688;0.48300749985576874;0.6000000000000001;0.0;0.0;0.4;0.2599120563717816;0.43852901558847923;0.3660149997115376;0.3660149997115376;0.0;0.4;0.43852901558847923;0.3356143810225276;0.2830074998557688;0.3356143810225276;0.43852901558847923;0.43852901558847923;0.3356143810225276;0.43852901558847923;0.2830074998557688;0.3356143810225276;0.3356143810225276;0.43852901558847923;0.3356143810225276;0.4;0.4;0.4;0.5356143810225276;0.3356143810225276;0.6000000000000001;1.0;0.2830074998557688;0.3081136762725405;0.3081136762725405;0.23852901558847928;0.4
GO:1990314;0.43852901558847923;0.2830074998557688;0.43852901558847923;0.43852901558847923;0.2830074998557688;0.3356143810225276;0.43852901558847923;0.2599120563717816;0.0;0.3660149997115376;0.43852901558847923;0.8;0.43852901558847923;0.43852901558847923;0.0;0.6830074998557688;0.43852901558847923;0.0;0.5356143810225276;0.3356143810225276;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.6000000000000001;0.2830074998557688;0.43852901558847923;0.0;0.43852901558847923;0.43852901558847923;0.2830074998557688;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.0;0.43852901558847923;0.43852901558847923;0.6830074998557688;0.0;0.2599120563717816;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.6830074998557688;0.43852901558847923;0.3356143810225276;0.0;0.43852901558847923;0.3356143810225276;0.6000000000000001;0.0;0.3356143810225276;0.0;0.4;0.2830074998557688;0.0;0.43852901558847923;0.0;0.3356143810225276;0.2830074998557688;1.0;0.0;0.0;0.0;0.0
GO:0043065;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3356143810225276;0.0;0.4;0.0;0.0;0.4;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.43852901558847923;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.4;0.4;0.0;0.0;0.0;0.4;0.43852901558847923;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.3081136762725405;0.4;0.6000000000000001;0.6000000000000001;0.0;0.43852901558847923;0.4;0.43852901558847923;0.3356143810225276;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.43852901558847923;0.0;0.5356143810225276;0.4;0.0;0.43852901558847923;0.0;0.43852901558847923;0.0;0.3081136762725405;0.0;1.0;0.3660149997115376;0.5356143810225276;0.43852901558847923
GO:0070495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3356143810225276;0.0;0.4;0.0;0.0;0.4;0.3356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.3356143810225276;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.4;0.4;0.0;0.0;0.0;0.4;0.3356143810225276;0.4;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.3356143810225276;0.43852901558847923;0.43852901558847923;0.0;0.5356143810225276;0.4;0.4;0.3660149997115376;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.48300749985576874;0.0;0.4;0.43852901558847923;0.0;0.5356143810225276;0.0;0.4;0.0;0.3081136762725405;0.0;0.3660149997115376;1.0;0.3356143810225276;0.3356143810225276
GO:0002903;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2599120563717816;0.0;0.3356143810225276;0.0;0.0;0.3081136762725405;0.2830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.2830074998557688;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3081136762725405;0.3081136762725405;0.3081136762725405;0.0;0.0;0.0;0.3081136762725405;0.2830074998557688;0.3356143810225276;0.0;0.0;0.0;0.0;0.0;0.2830074998557688;0.2599120563717816;0.3660149997115376;0.3660149997115376;0.0;0.4;0.3081136762725405;0.3356143810225276;0.3081136762725405;0.0;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.4;0.0;0.3356143810225276;0.3660149997115376;0.0;0.4;0.0;0.3356143810225276;0.0;0.23852901558847928;0.0;0.5356143810225276;0.3356143810225276;1.0;0.2830074998557688
GO:0032212;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3081136762725405;0.0;0.3660149997115376;0.0;0.0;0.43852901558847923;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.4;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.3660149997115376;0.3660149997115376;0.0;0.0;0.0;0.3660149997115376;0.8;0.3356143810225276;0.0;0.0;0.0;0.0;0.0;0.2830074998557688;0.6830074998557688;0.5356143810225276;0.5356143810225276;0.0;0.4;0.4;0.4;0.48300749985576874;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.4;0.0;0.48300749985576874;0.3660149997115376;0.0;0.4;0.0;0.43852901558847923;0.0;0.4;0.0;0.43852901558847923;0.3356143810225276;0.2830074998557688;1.0
