;GO:0035562;GO:0040036;GO:0043507;GO:2000042;GO:0000737;GO:1902231;GO:0007173;GO:0050718;GO:0038194;GO:1905229;GO:0006366;GO:0045762;GO:0006682;GO:1900016;GO:1902236;GO:0008625;GO:0051091;GO:0002244;GO:0006367;GO:0043547;GO:0009755;GO:0045892;GO:0071773;GO:0030509;GO:0050713;GO:0072429;GO:0035115;GO:0051402;GO:0035556;GO:1904588;GO:0007186;GO:0030182;GO:0090026;GO:0008631;GO:0007265;GO:0007189;GO:0002175;GO:0008635;GO:0030217;GO:0051496;GO:0002408;GO:0031146;GO:0071803;GO:0016567;GO:0043405;GO:0035023;GO:1905246;GO:0008284;GO:0002062;GO:0048812;GO:0002063;GO:1901522;GO:0045669;GO:0000165;GO:0048863;GO:0030968;GO:0010955;GO:0032508;GO:0001649;GO:0010951;GO:0031297;GO:1904591;GO:0000724;GO:0048701;GO:0007166;GO:0048469;GO:0006990;GO:0043410;GO:0002076;GO:0042487;GO:0045879;GO:0048478;GO:0071222;GO:0030913;GO:0006829;GO:0001934;GO:0006508;GO:0043065;GO:0071347;GO:0032332;GO:0030036;GO:0019933
GO:0045669;0.3660149997115376;0.5356143810225276;0.4;0.3660149997115376;0.0;0.6000000000000001;0.43852901558847923;0.48300749985576874;0.48300749985576874;0.0;0.0;0.3660149997115376;0.0;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.6000000000000001;0.0;0.0;0.3356143810225276;0.5356143810225276;0.4;0.0;0.43852901558847923;0.4;0.0;0.0;0.0;0.5356143810225276;0.0;0.5356143810225276;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.4;0.0;0.48300749985576874;0.0;0.0;0.5356143810225276;0.0;0.4;0.3660149997115376;0.3660149997115376;0.6830074998557688;0.0;0.0;0.0;0.43852901558847923;1.0;0.48300749985576874;0.0;0.5356143810225276;0.4;0.0;0.0;0.3660149997115376;0.0;0.48300749985576874;0.0;0.0;0.5356143810225276;0.0;0.6000000000000001;0.48300749985576874;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0;0.48300749985576874;0.0;0.5356143810225276;0.0;0.8;0.0;0.43852901558847923
GO:0000165;0.48300749985576874;0.5356143810225276;0.3356143810225276;0.3660149997115376;0.43852901558847923;0.48300749985576874;0.8;0.3660149997115376;0.8;0.43852901558847923;0.8;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.8;0.5356143810225276;0.8;0.8;0.43852901558847923;0.8;0.4;0.5356143810225276;0.8;0.3660149997115376;0.43852901558847923;0.0;0.6000000000000001;1.0;0.5356143810225276;0.8;0.8;0.4;0.8;0.8;0.8;0.0;0.3356143810225276;0.8;0.4;0.8;0.8;0.43852901558847923;0.48300749985576874;0.4;0.3660149997115376;0.4;0.5356143810225276;0.8;0.8;0.8;0.8;0.48300749985576874;1.0;0.6000000000000001;0.8;0.4;0.43852901558847923;0.8;0.4;0.8;0.43852901558847923;0.43852901558847923;0.0;0.8;0.8;0.8;0.4;0.8;0.4;0.43852901558847923;0.8;0.8;0.8;0.0;0.4;0.5356143810225276;0.43852901558847923;0.48300749985576874;0.48300749985576874;0.6830074998557688;0.8
GO:0048863;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.6000000000000001;0.0;0.6000000000000001;0.3660149997115376;0.5356143810225276;0.0;0.3660149997115376;0.0;0.0;0.6000000000000001;0.0;0.8;0.6000000000000001;0.0;0.6000000000000001;0.0;0.4;0.6000000000000001;0.0;0.3660149997115376;0.6000000000000001;0.48300749985576874;0.6000000000000001;0.43852901558847923;0.6000000000000001;0.8;0.0;0.6000000000000001;0.6000000000000001;0.6000000000000001;0.0;0.0;0.6000000000000001;0.0;0.6000000000000001;0.6000000000000001;0.0;0.3356143810225276;0.0;0.0;0.0;0.0;0.8;0.6830074998557688;0.6830074998557688;0.0;0.0;0.6000000000000001;1.0;0.6000000000000001;0.0;0.3660149997115376;0.8;0.0;0.6000000000000001;0.0;0.3660149997115376;0.6000000000000001;0.6000000000000001;0.6830074998557688;0.0;0.0;0.6830074998557688;0.0;0.0;0.6000000000000001;0.5356143810225276;0.6000000000000001;0.0;0.0;0.0;0.0;0.4;0.0;0.5356143810225276;0.6000000000000001
GO:0030968;0.48300749985576874;0.6000000000000001;0.3660149997115376;0.4;0.43852901558847923;0.5356143810225276;0.8;0.4;0.8;0.48300749985576874;0.8;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.5356143810225276;0.8;0.5356143810225276;0.8;0.8;0.43852901558847923;0.8;0.43852901558847923;0.6000000000000001;0.8;0.4;0.48300749985576874;0.0;0.6000000000000001;0.8;0.6000000000000001;0.8;0.8;0.4;0.8;0.8;0.8;0.0;0.3660149997115376;0.8;0.43852901558847923;0.8;0.8;0.48300749985576874;0.4;0.43852901558847923;0.4;0.4;0.6000000000000001;0.8;0.8;0.8;0.8;0.5356143810225276;0.8;0.6000000000000001;1.0;0.43852901558847923;0.43852901558847923;0.8;0.4;0.8;0.43852901558847923;0.5356143810225276;0.0;0.8;0.8;0.8;0.43852901558847923;0.8;0.4;0.48300749985576874;0.8;0.8;0.8;0.0;0.43852901558847923;0.0;0.48300749985576874;0.5356143810225276;0.5356143810225276;0.6830074998557688;0.8
GO:0010955;0.3081136762725405;0.43852901558847923;0.3660149997115376;0.48300749985576874;0.0;0.4;0.3660149997115376;0.3081136762725405;0.4;0.0;0.0;0.3081136762725405;0.0;0.4;0.48300749985576874;0.3660149997115376;0.48300749985576874;0.0;0.0;0.2830074998557688;0.43852901558847923;0.6830074998557688;0.0;0.48300749985576874;0.3660149997115376;0.0;0.0;0.0;0.43852901558847923;0.0;0.43852901558847923;0.0;0.3081136762725405;0.3660149997115376;0.3660149997115376;0.3660149997115376;0.0;0.3660149997115376;0.0;0.3356143810225276;0.0;0.0;0.3660149997115376;0.0;0.43852901558847923;0.3081136762725405;0.6830074998557688;0.43852901558847923;0.0;0.0;0.0;0.43852901558847923;0.4;0.4;0.0;0.43852901558847923;1.0;0.0;0.0;0.6830074998557688;0.0;0.3356143810225276;0.0;0.0;0.43852901558847923;0.0;0.48300749985576874;0.43852901558847923;0.0;0.3081136762725405;0.43852901558847923;0.4;0.0;0.0;0.0;0.48300749985576874;0.0;0.3660149997115376;0.0;0.4;0.0;0.3660149997115376
GO:0032508;0.0;0.0;0.0;0.0;0.2830074998557688;0.0;0.43852901558847923;0.0;0.43852901558847923;0.2830074998557688;0.4;0.0;0.2830074998557688;0.0;0.0;0.43852901558847923;0.0;0.4;0.43852901558847923;0.0;0.43852901558847923;0.0;0.3081136762725405;0.43852901558847923;0.0;0.2830074998557688;0.0;0.3660149997115376;0.43852901558847923;0.3356143810225276;0.43852901558847923;0.43852901558847923;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.0;0.4;0.0;0.43852901558847923;0.43852901558847923;0.0;0.2599120563717816;0.0;0.0;0.0;0.0;0.4;0.48300749985576874;0.43852901558847923;0.0;0.0;0.43852901558847923;0.3660149997115376;0.43852901558847923;0.0;1.0;0.4;0.0;0.43852901558847923;0.0;0.2830074998557688;0.0;0.43852901558847923;0.43852901558847923;0.0;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.4;0.48300749985576874;0.0;0.0;0.0;0.0;0.3081136762725405;0.0;0.48300749985576874;0.43852901558847923
GO:0001649;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.8;0.0;0.8;0.43852901558847923;0.8;0.0;0.4;0.0;0.0;0.8;0.0;0.8;0.8;0.0;0.8;0.0;0.5356143810225276;0.8;0.0;0.4;0.8;0.5356143810225276;0.8;0.48300749985576874;0.8;0.8;0.0;0.8;0.8;0.8;0.0;0.0;0.8;0.0;0.8;0.8;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.8;0.8;0.8;0.0;0.0;0.8;0.8;0.8;0.0;0.4;1.0;0.0;0.8;0.0;0.4;0.8;0.8;0.8;0.0;0.0;0.8;0.0;0.0;0.8;0.8;0.8;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.6000000000000001;0.8
GO:0010951;0.48300749985576874;0.4;0.3356143810225276;0.4;0.0;0.3660149997115376;0.4;0.2830074998557688;0.4;0.0;0.0;0.43852901558847923;0.0;0.3660149997115376;0.43852901558847923;0.4;0.43852901558847923;0.0;0.0;0.5356143810225276;0.4;0.43852901558847923;0.0;0.4;0.3356143810225276;0.0;0.0;0.0;0.4;0.0;0.4;0.0;0.2830074998557688;0.4;0.4;0.4;0.0;0.48300749985576874;0.0;0.3081136762725405;0.0;0.0;0.3356143810225276;0.0;0.4;0.2830074998557688;0.8;0.4;0.0;0.0;0.0;0.4;0.3660149997115376;0.4;0.0;0.4;0.6830074998557688;0.0;0.0;1.0;0.0;0.3081136762725405;0.0;0.0;0.4;0.0;0.43852901558847923;0.4;0.0;0.2830074998557688;0.4;0.4;0.0;0.0;0.0;0.43852901558847923;0.0;0.3356143810225276;0.0;0.3660149997115376;0.0;0.4
GO:0031297;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.8;0.0;0.8;0.43852901558847923;0.8;0.0;0.48300749985576874;0.0;0.0;0.8;0.0;0.8;0.8;0.0;0.8;0.0;0.5356143810225276;0.8;0.0;0.43852901558847923;0.0;0.6000000000000001;0.8;0.5356143810225276;0.8;0.8;0.0;0.8;0.8;0.8;0.0;0.0;0.8;0.0;0.8;0.8;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.8;0.8;0.8;0.0;0.0;0.8;0.6000000000000001;0.8;0.0;0.43852901558847923;0.8;0.0;1.0;0.0;0.6000000000000001;0.0;0.8;0.8;0.0;0.0;0.8;0.0;0.0;0.8;0.8;0.8;0.0;0.0;0.6830074998557688;0.0;0.48300749985576874;0.0;0.6830074998557688;0.8
GO:1904591;0.3660149997115376;0.43852901558847923;0.3660149997115376;0.3356143810225276;0.0;0.48300749985576874;0.43852901558847923;0.5356143810225276;0.43852901558847923;0.0;0.0;0.3356143810225276;0.0;0.4;0.4;0.43852901558847923;0.6000000000000001;0.0;0.0;0.3356143810225276;0.43852901558847923;0.3660149997115376;0.0;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0;0.43852901558847923;0.0;0.43852901558847923;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.3356143810225276;0.0;0.48300749985576874;0.0;0.0;0.48300749985576874;0.0;0.3660149997115376;0.3356143810225276;0.3081136762725405;0.5356143810225276;0.0;0.0;0.0;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.0;0.43852901558847923;0.3356143810225276;0.0;0.0;0.3081136762725405;0.0;1.0;0.0;0.0;0.43852901558847923;0.0;0.5356143810225276;0.43852901558847923;0.0;0.3660149997115376;0.4;0.43852901558847923;0.0;0.0;0.0;0.4;0.0;0.43852901558847923;0.0;0.48300749985576874;0.0;0.43852901558847923
GO:0000724;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.43852901558847923;0.0;0.43852901558847923;0.3356143810225276;0.48300749985576874;0.0;0.3356143810225276;0.0;0.0;0.43852901558847923;0.0;0.4;0.5356143810225276;0.0;0.43852901558847923;0.0;0.3660149997115376;0.43852901558847923;0.0;0.3356143810225276;0.0;0.3660149997115376;0.43852901558847923;0.4;0.43852901558847923;0.43852901558847923;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.0;0.4;0.0;0.43852901558847923;0.5356143810225276;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.4;0.43852901558847923;0.43852901558847923;0.0;0.0;0.43852901558847923;0.3660149997115376;0.5356143810225276;0.0;0.2830074998557688;0.4;0.0;0.6000000000000001;0.0;1.0;0.0;0.43852901558847923;0.43852901558847923;0.0;0.0;0.43852901558847923;0.0;0.0;0.6000000000000001;0.43852901558847923;0.43852901558847923;0.0;0.0;0.43852901558847923;0.0;0.3660149997115376;0.0;0.4;0.43852901558847923
GO:0048701;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.8;0.8;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;1.0;0.0;0.8;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0007166;0.48300749985576874;0.6000000000000001;0.3660149997115376;0.4;0.43852901558847923;0.5356143810225276;0.8;0.4;0.8;0.43852901558847923;0.8;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.5356143810225276;0.8;0.5356143810225276;0.8;0.8;0.43852901558847923;0.8;0.43852901558847923;0.5356143810225276;0.8;0.4;0.43852901558847923;0.0;0.6000000000000001;0.8;0.5356143810225276;0.8;0.8;0.4;0.8;0.8;0.8;0.0;0.3660149997115376;0.8;0.43852901558847923;0.8;0.8;0.48300749985576874;0.4;0.43852901558847923;0.4;0.4;0.6000000000000001;0.8;0.8;0.8;0.8;0.5356143810225276;0.8;0.6000000000000001;0.8;0.43852901558847923;0.43852901558847923;0.8;0.4;0.8;0.43852901558847923;0.43852901558847923;0.0;1.0;0.8;0.8;0.43852901558847923;0.8;0.4;0.48300749985576874;0.8;0.8;0.8;0.0;0.43852901558847923;0.0;0.48300749985576874;0.48300749985576874;0.5356143810225276;0.6830074998557688;0.8
GO:0048469;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.8;0.0;0.8;0.43852901558847923;0.8;0.0;0.43852901558847923;0.0;0.0;0.8;0.0;0.8;0.8;0.0;0.8;0.0;0.5356143810225276;0.8;0.0;0.43852901558847923;0.8;0.6000000000000001;0.8;0.5356143810225276;0.8;0.8;0.0;0.8;0.8;0.8;0.0;0.0;0.8;0.0;0.8;0.8;0.0;0.4;0.0;0.0;0.0;0.0;0.8;0.8;0.8;0.0;0.0;0.8;0.6830074998557688;0.8;0.0;0.43852901558847923;0.8;0.0;0.8;0.0;0.43852901558847923;0.8;0.8;1.0;0.0;0.0;0.8;0.0;0.0;0.8;0.8;0.8;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.6830074998557688;0.8
GO:0006990;0.5356143810225276;0.6830074998557688;0.4;0.43852901558847923;0.0;0.6000000000000001;0.8;0.43852901558847923;0.8;0.0;0.0;0.48300749985576874;0.0;0.5356143810225276;0.6000000000000001;0.8;0.6830074998557688;0.0;0.0;0.48300749985576874;0.8;0.5356143810225276;0.0;0.8;0.43852901558847923;0.0;0.0;0.0;0.8;0.0;0.8;0.0;0.48300749985576874;0.8;0.8;0.8;0.0;0.4;0.0;0.48300749985576874;0.0;0.0;0.5356143810225276;0.0;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.6830074998557688;0.0;0.0;0.0;1.0;0.6000000000000001;0.8;0.0;0.8;0.48300749985576874;0.0;0.0;0.43852901558847923;0.0;0.5356143810225276;0.0;0.0;0.8;0.0;1.0;0.48300749985576874;0.0;0.48300749985576874;0.5356143810225276;0.8;0.0;0.0;0.0;0.48300749985576874;0.0;0.5356143810225276;0.0;0.6000000000000001;0.0;0.8
GO:0043410;0.3356143810225276;0.6000000000000001;0.8;0.3660149997115376;0.0;0.6830074998557688;0.4;0.3660149997115376;0.4;0.0;0.0;0.4;0.0;0.4;0.5356143810225276;0.4;0.5356143810225276;0.0;0.0;0.3081136762725405;0.43852901558847923;0.3660149997115376;0.0;0.4;0.3081136762725405;0.0;0.0;0.0;0.43852901558847923;0.0;0.43852901558847923;0.0;0.43852901558847923;0.4;0.4;0.4;0.0;0.3356143810225276;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.0;0.8;0.5356143810225276;0.4;0.5356143810225276;0.0;0.0;0.0;0.4;0.48300749985576874;0.4;0.0;0.43852901558847923;0.43852901558847923;0.0;0.0;0.4;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.0;0.48300749985576874;1.0;0.0;0.3356143810225276;0.5356143810225276;0.4;0.0;0.0;0.0;1.0;0.0;0.43852901558847923;0.0;0.48300749985576874;0.0;0.4
GO:0002076;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.8;0.0;0.8;0.43852901558847923;0.8;0.0;0.43852901558847923;0.0;0.0;0.8;0.0;0.8;0.8;0.0;0.8;0.0;0.5356143810225276;0.8;0.0;0.43852901558847923;0.8;0.6000000000000001;0.8;0.5356143810225276;0.8;0.8;0.0;0.8;0.8;0.8;0.0;0.0;0.8;0.0;0.8;0.8;0.0;0.4;0.0;0.0;0.0;0.0;0.8;0.8;0.8;0.0;0.0;0.8;0.6830074998557688;0.8;0.0;0.43852901558847923;0.8;0.0;0.8;0.0;0.43852901558847923;0.8;0.8;0.8;0.0;0.0;1.0;0.0;0.0;0.8;0.8;0.8;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.6830074998557688;0.8
GO:0042487;0.3356143810225276;0.4;0.2830074998557688;0.3081136762725405;0.0;0.3660149997115376;0.4;0.3660149997115376;0.4;0.0;0.0;0.3081136762725405;0.0;0.43852901558847923;0.3660149997115376;0.4;0.43852901558847923;0.0;0.0;0.3081136762725405;0.4;0.3356143810225276;0.0;0.4;0.3660149997115376;0.0;0.0;0.0;0.4;0.0;0.4;0.0;0.3356143810225276;0.4;0.4;0.4;0.0;0.2599120563717816;0.0;0.3081136762725405;0.0;0.0;0.3660149997115376;0.0;0.3356143810225276;0.3081136762725405;0.2830074998557688;0.4;0.0;0.0;0.0;0.4;0.43852901558847923;0.4;0.0;0.4;0.3081136762725405;0.0;0.0;0.2830074998557688;0.0;0.3660149997115376;0.0;0.0;0.4;0.0;0.48300749985576874;0.3356143810225276;0.0;1.0;0.3660149997115376;0.4;0.0;0.0;0.0;0.3081136762725405;0.0;0.3356143810225276;0.0;0.48300749985576874;0.0;0.4
GO:0045879;0.3660149997115376;0.6830074998557688;0.43852901558847923;0.48300749985576874;0.0;0.48300749985576874;0.43852901558847923;0.3356143810225276;0.43852901558847923;0.0;0.0;0.3356143810225276;0.0;0.5356143810225276;0.6000000000000001;0.43852901558847923;0.48300749985576874;0.0;0.0;0.3356143810225276;0.48300749985576874;0.43852901558847923;0.0;0.43852901558847923;0.4;0.0;0.0;0.0;0.48300749985576874;0.0;0.48300749985576874;0.0;0.4;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.3081136762725405;0.0;0.3660149997115376;0.0;0.0;0.4;0.0;0.5356143810225276;0.48300749985576874;0.4;0.48300749985576874;0.0;0.0;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.48300749985576874;0.43852901558847923;0.0;0.0;0.4;0.0;0.4;0.0;0.0;0.48300749985576874;0.0;0.5356143810225276;0.5356143810225276;0.0;0.3660149997115376;1.0;0.43852901558847923;0.0;0.0;0.0;0.3660149997115376;0.0;0.4;0.0;0.43852901558847923;0.0;0.43852901558847923
GO:0048478;0.48300749985576874;0.48300749985576874;0.3356143810225276;0.5356143810225276;0.6830074998557688;0.43852901558847923;0.8;0.3660149997115376;0.8;0.43852901558847923;0.8;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.8;0.5356143810225276;0.8;0.8;0.43852901558847923;0.8;0.6000000000000001;0.5356143810225276;0.8;0.3660149997115376;0.43852901558847923;0.0;0.6000000000000001;0.8;0.5356143810225276;0.8;0.8;0.4;0.8;0.8;0.8;0.0;0.3081136762725405;0.8;0.3660149997115376;0.8;0.8;0.43852901558847923;0.48300749985576874;0.4;0.3660149997115376;0.4;0.48300749985576874;0.8;0.8;0.8;0.8;0.43852901558847923;0.8;0.6000000000000001;0.8;0.4;0.43852901558847923;0.8;0.4;0.8;0.43852901558847923;0.6000000000000001;0.0;0.8;0.8;0.8;0.4;0.8;0.4;0.43852901558847923;1.0;0.8;0.8;0.0;0.3660149997115376;0.6830074998557688;0.4;0.48300749985576874;0.43852901558847923;0.6830074998557688;0.8
GO:0071222;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.8;0.0;0.8;0.6000000000000001;0.8;0.0;0.4;0.0;0.0;0.8;0.0;0.8;0.8;0.0;0.8;0.0;0.6000000000000001;0.8;0.0;0.48300749985576874;0.0;0.5356143810225276;0.8;0.8;0.8;0.8;0.0;0.8;0.8;0.8;0.0;0.0;0.8;0.0;0.8;0.8;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.8;0.8;0.8;0.0;0.0;0.8;0.5356143810225276;0.8;0.0;0.4;0.8;0.0;0.8;0.0;0.43852901558847923;0.0;0.8;0.8;0.0;0.0;0.8;0.0;0.0;0.8;1.0;0.8;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.6000000000000001;0.8
GO:0030913;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.8;0.0;0.8;0.43852901558847923;0.8;0.0;0.43852901558847923;0.0;0.0;0.8;0.0;0.8;0.8;0.0;0.8;0.0;0.5356143810225276;0.8;0.0;0.43852901558847923;0.8;0.6000000000000001;0.8;0.5356143810225276;0.8;0.8;0.0;0.8;0.8;0.8;0.0;0.0;0.8;0.0;0.8;0.8;0.0;0.4;0.0;0.0;0.0;0.0;0.8;0.8;0.8;0.0;0.0;0.8;0.6000000000000001;0.8;0.0;0.48300749985576874;0.8;0.0;0.8;0.0;0.43852901558847923;0.8;0.8;0.8;0.0;0.0;0.8;0.0;0.0;0.8;0.8;1.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.6830074998557688;0.8
GO:0006829;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3081136762725405;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0001934;0.3081136762725405;0.43852901558847923;0.6830074998557688;0.3660149997115376;0.0;0.48300749985576874;0.3660149997115376;0.3660149997115376;0.4;0.0;0.0;0.43852901558847923;0.0;0.3356143810225276;0.4;0.3660149997115376;0.48300749985576874;0.0;0.0;0.2830074998557688;0.43852901558847923;0.4;0.0;0.3660149997115376;0.3081136762725405;0.0;0.0;0.0;0.43852901558847923;0.0;0.43852901558847923;0.0;0.3660149997115376;0.3660149997115376;0.3660149997115376;0.3660149997115376;0.0;0.3660149997115376;0.0;0.4;0.0;0.0;0.43852901558847923;0.0;0.6830074998557688;0.3081136762725405;0.43852901558847923;0.5356143810225276;0.0;0.0;0.0;0.4;0.48300749985576874;0.4;0.0;0.43852901558847923;0.48300749985576874;0.0;0.0;0.43852901558847923;0.0;0.4;0.0;0.0;0.43852901558847923;0.0;0.48300749985576874;1.0;0.0;0.3081136762725405;0.3660149997115376;0.3660149997115376;0.0;0.0;0.0;1.0;0.0;0.43852901558847923;0.0;0.48300749985576874;0.0;0.3660149997115376
GO:0006508;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
GO:0043065;0.3356143810225276;0.48300749985576874;0.3660149997115376;0.3356143810225276;0.0;0.6830074998557688;0.4;0.4;0.43852901558847923;0.0;0.0;0.3356143810225276;0.0;0.3660149997115376;0.5356143810225276;0.4;0.5356143810225276;0.0;0.0;0.3081136762725405;0.48300749985576874;0.3660149997115376;0.0;0.4;0.3356143810225276;0.0;0.0;0.0;0.48300749985576874;0.0;0.48300749985576874;0.0;0.4;0.4;0.4;0.4;0.0;0.6830074998557688;0.0;0.43852901558847923;0.0;0.0;0.48300749985576874;0.0;0.3660149997115376;0.3356143810225276;0.3356143810225276;0.6000000000000001;0.0;0.0;0.0;0.4;0.5356143810225276;0.43852901558847923;0.0;0.48300749985576874;0.3660149997115376;0.0;0.0;0.3356143810225276;0.0;0.43852901558847923;0.0;0.0;0.48300749985576874;0.0;0.5356143810225276;0.43852901558847923;0.0;0.3356143810225276;0.4;0.4;0.0;0.0;0.0;0.43852901558847923;0.0;1.0;0.0;0.5356143810225276;0.0;0.4
GO:0071347;0.0;0.0;0.0;0.0;0.3081136762725405;0.0;0.48300749985576874;0.0;0.48300749985576874;0.5356143810225276;0.43852901558847923;0.0;0.3081136762725405;0.0;0.0;0.48300749985576874;0.0;0.43852901558847923;0.48300749985576874;0.0;0.48300749985576874;0.0;0.6000000000000001;0.48300749985576874;0.0;0.3660149997115376;0.0;0.4;0.48300749985576874;0.6000000000000001;0.48300749985576874;0.48300749985576874;0.0;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.0;0.0;0.43852901558847923;0.0;0.48300749985576874;0.48300749985576874;0.0;0.2830074998557688;0.0;0.0;0.0;0.0;0.43852901558847923;0.48300749985576874;0.48300749985576874;0.0;0.0;0.48300749985576874;0.4;0.5356143810225276;0.0;0.3081136762725405;0.43852901558847923;0.0;0.48300749985576874;0.0;0.3660149997115376;0.0;0.48300749985576874;0.48300749985576874;0.0;0.0;0.48300749985576874;0.0;0.0;0.48300749985576874;0.6000000000000001;0.48300749985576874;0.0;0.0;0.0;0.0;1.0;0.0;0.43852901558847923;0.48300749985576874
GO:0032332;0.3660149997115376;0.5356143810225276;0.4;0.3660149997115376;0.0;0.6000000000000001;0.43852901558847923;0.48300749985576874;0.48300749985576874;0.0;0.0;0.3660149997115376;0.0;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.6000000000000001;0.0;0.0;0.3356143810225276;0.5356143810225276;0.4;0.0;0.43852901558847923;0.4;0.0;0.0;0.0;0.5356143810225276;0.0;0.5356143810225276;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.4;0.0;0.48300749985576874;0.0;0.0;0.5356143810225276;0.0;0.4;0.3660149997115376;0.3660149997115376;0.6830074998557688;0.0;0.0;0.0;0.43852901558847923;0.8;0.48300749985576874;0.0;0.5356143810225276;0.4;0.0;0.0;0.3660149997115376;0.0;0.48300749985576874;0.0;0.0;0.5356143810225276;0.0;0.6000000000000001;0.48300749985576874;0.0;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0;0.48300749985576874;0.0;0.5356143810225276;0.0;1.0;0.0;0.43852901558847923
