;GO:0035562;GO:0040036;GO:0043507;GO:2000042;GO:0000737;GO:1902231;GO:0007173;GO:0050718;GO:0038194;GO:1905229;GO:0006366;GO:0045762;GO:0006682;GO:1900016;GO:1902236;GO:0008625;GO:0051091;GO:0002244;GO:0006367;GO:0043547;GO:0009755;GO:0045892;GO:0071773;GO:0030509;GO:0050713;GO:0072429;GO:0035115;GO:0051402;GO:0035556;GO:1904588;GO:0007186;GO:0030182;GO:0090026;GO:0008631;GO:0007265;GO:0007189;GO:0002175;GO:0008635;GO:0030217;GO:0051496;GO:0002408;GO:0031146;GO:0071803;GO:0016567;GO:0043405;GO:0035023;GO:1905246;GO:0008284;GO:0002062;GO:0048812;GO:0002063;GO:1901522;GO:0045669;GO:0000165;GO:0048863;GO:0030968;GO:0010955;GO:0032508;GO:0001649;GO:0010951;GO:0031297;GO:1904591;GO:0000724;GO:0048701;GO:0007166;GO:0048469;GO:0006990;GO:0043410;GO:0002076;GO:0042487;GO:0045879;GO:0048478;GO:0071222;GO:0030913;GO:0006829;GO:0001934;GO:0006508;GO:0043065;GO:0071347;GO:0032332;GO:0030036;GO:0019933
GO:0048469;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.2;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.125;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.25;0.0
GO:0006990;0.16666666666666666;0.5;0.2727272727272727;0.3;0.0;0.42857142857142855;0.0;0.3;0.0;0.0;0.0;0.14285714285714285;0.0;0.2857142857142857;0.42857142857142855;0.0;0.4;0.0;0.0;0.14285714285714285;0.0;0.5454545454545454;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.3333333333333333;0.0;0.0;0.375;0.0;0.3333333333333333;0.3;0.3;0.5;0.0;0.0;0.0;0.5;0.42857142857142855;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.3;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;1.0;0.3333333333333333;0.0;0.25;0.375;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.375;0.0;0.42857142857142855;0.0;0.0
GO:0043410;0.09090909090909091;0.5;0.7777777777777778;0.25;0.0;0.6666666666666666;0.0;0.25;0.0;0.0;0.0;0.4666666666666667;0.0;0.2727272727272727;0.5;0.0;0.375;0.0;0.0;0.08333333333333333;0.3;0.3076923076923077;0.0;0.0;0.21428571428571427;0.0;0.0;0.0;0.3;0.0;0.3;0.0;0.36363636363636365;0.0;0.0;0.0;0.0;0.375;0.0;0.3;0.0;0.0;0.3;0.0;0.75;0.5;0.38461538461538464;0.4444444444444444;0.0;0.0;0.0;0.0;0.4;0.2727272727272727;0.0;0.3;0.4166666666666667;0.0;0.0;0.38461538461538464;0.0;0.3;0.0;0.0;0.3;0.0;0.3333333333333333;1.0;0.0;0.16666666666666666;0.4444444444444444;0.0;0.0;0.0;0.0;0.8888888888888888;0.0;0.36363636363636365;0.0;0.4;0.0;0.0
GO:0002076;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.2;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.25;0.0
GO:0042487;0.09090909090909091;0.2;0.14285714285714285;0.15384615384615385;0.0;0.18181818181818182;0.0;0.25;0.0;0.0;0.0;0.08333333333333333;0.0;0.3;0.18181818181818182;0.0;0.2222222222222222;0.0;0.0;0.08333333333333333;0.0;0.16666666666666666;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.13333333333333333;0.0;0.15384615384615385;0.0;0.0;0.18181818181818182;0.0;0.16666666666666666;0.15384615384615385;0.07692307692307693;0.2;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.07692307692307693;0.0;0.18181818181818182;0.0;0.0;0.0;0.0;0.25;0.16666666666666666;0.0;1.0;0.18181818181818182;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.16666666666666666;0.0;0.4;0.0;0.0
GO:0045879;0.1;0.5714285714285714;0.36363636363636365;0.4;0.0;0.3333333333333333;0.0;0.23076923076923078;0.0;0.0;0.0;0.09090909090909091;0.0;0.4444444444444444;0.5555555555555556;0.0;0.25;0.0;0.0;0.09090909090909091;0.3333333333333333;0.3;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.3333333333333333;0.0;0.3333333333333333;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.21428571428571427;0.0;0.25;0.0;0.0;0.2727272727272727;0.0;0.4444444444444444;0.4;0.3333333333333333;0.3333333333333333;0.0;0.0;0.0;0.0;0.3;0.3;0.0;0.3333333333333333;0.36363636363636365;0.0;0.0;0.3333333333333333;0.0;0.2;0.0;0.0;0.3333333333333333;0.0;0.375;0.4444444444444444;0.0;0.18181818181818182;1.0;0.0;0.0;0.0;0.0;0.25;0.0;0.2727272727272727;0.0;0.3;0.0;0.0
GO:0048478;0.0;0.0;0.0;0.5454545454545454;0.5714285714285714;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.6363636363636364;0.0;0.0;0.0;0.125;0.0;0.2;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.38461538461538464;0.125;0.0;0.0;0.6666666666666666;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.4;0.0;0.14285714285714285;0.0;0.25;0.0
GO:0071222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.25;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0
GO:0030913;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.2;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.25;0.0
GO:0006829;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0001934;0.08333333333333333;0.3;0.7272727272727273;0.3076923076923077;0.0;0.4;0.0;0.3076923076923077;0.2727272727272727;0.0;0.0;0.5;0.0;0.16666666666666666;0.2727272727272727;0.0;0.3333333333333333;0.0;0.0;0.07692307692307693;0.3;0.3333333333333333;0.0;0.0;0.21428571428571427;0.0;0.0;0.0;0.3;0.0;0.3;0.0;0.25;0.0;0.0;0.0;0.0;0.4;0.0;0.2727272727272727;0.0;0.0;0.36363636363636365;0.0;0.7;0.21428571428571427;0.4166666666666667;0.4444444444444444;0.0;0.0;0.0;0.38461538461538464;0.4;0.2727272727272727;0.0;0.3;0.45454545454545453;0.0;0.0;0.4166666666666667;0.0;0.2727272727272727;0.0;0.0;0.3;0.0;0.3333333333333333;0.8888888888888888;0.0;0.15384615384615385;0.25;0.0;0.0;0.0;0.0;1.0;0.0;0.36363636363636365;0.0;0.4;0.0;0.0
GO:0006508;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
GO:0043065;0.09090909090909091;0.3333333333333333;0.3076923076923077;0.23076923076923078;0.0;0.7;0.0;0.3333333333333333;0.3;0.0;0.0;0.2857142857142857;0.0;0.18181818181818182;0.5454545454545454;0.0;0.375;0.0;0.0;0.08333333333333333;0.3333333333333333;0.25;0.0;0.0;0.23076923076923078;0.0;0.0;0.0;0.3333333333333333;0.0;0.3333333333333333;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.7;0.0;0.3;0.0;0.0;0.4;0.0;0.25;0.23076923076923078;0.23076923076923078;0.5;0.0;0.0;0.0;0.0;0.4444444444444444;0.3;0.0;0.3333333333333333;0.25;0.0;0.0;0.23076923076923078;0.0;0.3;0.0;0.0;0.3333333333333333;0.0;0.375;0.36363636363636365;0.0;0.16666666666666666;0.2727272727272727;0.0;0.0;0.0;0.0;0.36363636363636365;0.0;1.0;0.0;0.4444444444444444;0.0;0.0
GO:0071347;0.0;0.0;0.0;0.0;0.08333333333333333;0.0;0.14285714285714285;0.0;0.14285714285714285;0.4444444444444444;0.0;0.0;0.08333333333333333;0.0;0.0;0.14285714285714285;0.0;0.0;0.14285714285714285;0.0;0.14285714285714285;0.0;0.5;0.14285714285714285;0.0;0.18181818181818182;0.0;0.1111111111111111;0.14285714285714285;0.5;0.14285714285714285;0.14285714285714285;0.0;0.14285714285714285;0.14285714285714285;0.14285714285714285;0.0;0.0;0.0;0.0;0.14285714285714285;0.14285714285714285;0.0;0.07692307692307693;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.14285714285714285;0.0;0.0;0.14285714285714285;0.1111111111111111;0.2857142857142857;0.0;0.08333333333333333;0.0;0.0;0.14285714285714285;0.0;0.18181818181818182;0.0;0.14285714285714285;0.14285714285714285;0.0;0.0;0.14285714285714285;0.0;0.0;0.14285714285714285;0.5;0.14285714285714285;0.0;0.0;0.0;0.0;1.0;0.0;0.125;0.14285714285714285
GO:0032332;0.1;0.375;0.3333333333333333;0.25;0.0;0.5;0.0;0.4;0.3333333333333333;0.0;0.0;0.3076923076923077;0.0;0.3333333333333333;0.3333333333333333;0.0;0.42857142857142855;0.0;0.0;0.09090909090909091;0.375;0.2727272727272727;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.375;0.0;0.375;0.0;0.3;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.3333333333333333;0.0;0.0;0.4444444444444444;0.0;0.2727272727272727;0.25;0.25;0.5714285714285714;0.0;0.0;0.0;0.0;0.7142857142857143;0.3333333333333333;0.0;0.375;0.2727272727272727;0.0;0.0;0.25;0.0;0.3333333333333333;0.0;0.0;0.375;0.0;0.42857142857142855;0.4;0.0;0.4;0.3;0.0;0.0;0.0;0.0;0.4;0.0;0.4444444444444444;0.0;1.0;0.0;0.0
GO:0030036;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.25;0.0;0.25;0.1111111111111111;0.0;0.0;0.1111111111111111;0.0;0.0;0.25;0.0;0.0;0.25;0.0;0.25;0.0;0.0;0.25;0.0;0.1111111111111111;0.0;0.16666666666666666;0.25;0.14285714285714285;0.25;0.25;0.0;0.25;0.25;0.25;0.0;0.0;0.0;0.0;0.25;0.25;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.25;0.25;0.0;0.0;0.25;0.16666666666666666;0.25;0.0;0.3333333333333333;0.0;0.0;0.25;0.0;0.1111111111111111;0.0;0.25;0.25;0.0;0.0;0.25;0.0;0.0;0.25;0.0;0.25;0.0;0.0;0.0;0.0;0.125;0.0;1.0;0.25
GO:0019933;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.2;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.25;1.0
