;GO:0043507;GO:0060244;GO:0061052;GO:0046777;GO:1901985;GO:0048754;GO:0006887;GO:0023014;GO:0032091;GO:0060326;GO:0006879;GO:0000187;GO:0006913;GO:0001666;GO:0015707;GO:0032729;GO:0031116;GO:0035556;GO:0033138;GO:0070839;GO:0046827;GO:0007263;GO:0060999;GO:0045773;GO:0043312;GO:0045454;GO:0007188;GO:0007266;GO:0048012;GO:0048010;GO:0002369;GO:0045342;GO:0051496;GO:0048013;GO:0048255;GO:0002606;GO:0010469;GO:0050766;GO:0018105;GO:0071800;GO:0018107;GO:0060143;GO:0090314;GO:2001275;GO:0060586;GO:0038095;GO:0048812;GO:0043123;GO:0038096;GO:1904754;GO:0022900;GO:0007035;GO:0045944;GO:0002223;GO:0042832;GO:0032869;GO:1904707;GO:0019221;GO:0032147;GO:0031532;GO:0050852;GO:0051149;GO:0050776;GO:0031295;GO:0050829;GO:1902023;GO:0007169;GO:0007166;GO:0007200;GO:0006876;GO:0002430;GO:0007204;GO:0070574;GO:0071421;GO:0045087;GO:0033148;GO:0006909;GO:0002309;GO:0002827;GO:0032496;GO:0050900;GO:0051835;GO:0019730;GO:0001818;GO:0071902;GO:0010763
GO:0007204;0.15384615384615385;0.10526315789473684;0.17391304347826086;0.19047619047619047;0.18181818181818182;0.0;0.21052631578947367;0.19047619047619047;0.2222222222222222;0.2222222222222222;0.782608695652174;0.15384615384615385;0.0;0.0;0.0;0.21052631578947367;0.17391304347826086;0.2222222222222222;0.17391304347826086;0.0;0.18181818181818182;0.2;0.08333333333333333;0.08333333333333333;0.09090909090909091;0.5555555555555556;0.2;0.19047619047619047;0.19047619047619047;0.19047619047619047;0.0;0.0;0.16666666666666666;0.19047619047619047;0.2608695652173913;0.21052631578947367;0.21052631578947367;0.19047619047619047;0.18181818181818182;0.1111111111111111;0.18181818181818182;0.21052631578947367;0.17391304347826086;0.18181818181818182;0.6956521739130435;0.19047619047619047;0.2;0.19047619047619047;0.17391304347826086;0.18181818181818182;0.23529411764705882;0.64;0.16666666666666666;0.16666666666666666;0.0;0.19047619047619047;0.2;0.21052631578947367;0.16666666666666666;0.21052631578947367;0.17391304347826086;0.21052631578947367;0.23529411764705882;0.09090909090909091;0.0;0.0;0.2;0.2222222222222222;0.21052631578947367;0.782608695652174;0.18181818181818182;1.0;0.0;0.0;0.0;0.19047619047619047;0.0;0.1;0.19047619047619047;0.0;0.1111111111111111;0.1;0.0;0.2222222222222222;0.16666666666666666;0.19047619047619047
GO:0070574;0.0;0.0;0.0;0.0;0.0;0.0;0.47058823529411764;0.0;0.0;0.0;0.0;0.0;0.23529411764705882;0.0;0.5555555555555556;0.0;0.0;0.0;0.0;0.8421052631578947;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5454545454545454;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.8;0.0;0.0;0.47058823529411764;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0071421;0.0;0.0;0.0;0.0;0.0;0.0;0.47058823529411764;0.0;0.0;0.0;0.0;0.0;0.23529411764705882;0.0;0.5555555555555556;0.0;0.0;0.0;0.0;0.7368421052631579;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5454545454545454;0.0;0.0;0.0;0.0;0.0;0.0;0.8;1.0;0.0;0.0;0.47058823529411764;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045087;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5454545454545454;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.26666666666666666;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.11764705882352941;0.6666666666666666;0.2857142857142857;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.26666666666666666;0.6153846153846154;0.0;0.0;0.0;0.0;0.0;0.13333333333333333;0.0;0.0;0.0;1.0;0.0;0.0;0.3076923076923077;0.0;0.36363636363636365;0.36363636363636365;0.0;0.5454545454545454;0.0;0.0;0.0
GO:0033148;0.6086956521739131;0.125;0.4;0.0;0.5263157894736842;0.0;0.0;0.4444444444444444;0.26666666666666666;0.0;0.2;0.6086956521739131;0.0;0.0;0.0;0.5;0.5;0.5333333333333333;0.5;0.0;0.42105263157894735;0.11764705882352941;0.09523809523809523;0.47619047619047616;0.0;0.5333333333333333;0.11764705882352941;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.0;0.0;0.38095238095238093;0.1111111111111111;0.4;0.5;0.75;0.4444444444444444;0.0;0.0;0.0;0.5;0.4;0.5263157894736842;0.2;0.1111111111111111;0.0;0.7777777777777778;0.1;0.42105263157894735;0.0;0.18181818181818182;0.38095238095238093;0.09523809523809523;0.0;0.0;0.5882352941176471;0.125;0.47619047619047616;0.0;0.1;0.625;0.5714285714285714;0.42105263157894735;0.0;0.0;0.11764705882352941;0.5333333333333333;0.125;0.2;0.10526315789473684;0.19047619047619047;0.0;0.0;0.0;1.0;0.0;0.0;0.5555555555555556;0.0;0.0;0.5882352941176471;0.0;0.4;0.47619047619047616;0.4444444444444444
GO:0006909;0.0;0.0;0.0;0.0;0.0;0.0;0.7142857142857143;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.5333333333333333;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.5882352941176471;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42105263157894735;0.0;0.0;0.0;0.0;0.0;0.0;0.47058823529411764;0.47058823529411764;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0002309;0.0;0.0;0.0;0.11764705882352941;0.0;0.0;0.13333333333333333;0.11764705882352941;0.0;0.14285714285714285;0.10526315789473684;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.125;0.0;0.0;0.1111111111111111;0.14285714285714285;0.125;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.13333333333333333;0.0;0.0;0.11764705882352941;0.0;0.0;0.0;0.0;0.1111111111111111;0.14285714285714285;0.1111111111111111;0.0;0.0;0.0;0.0;0.11764705882352941;0.125;0.0;0.10526315789473684;0.0;0.15384615384615385;0.09523809523809523;0.0;0.1;0.0;0.11764705882352941;0.0;0.13333333333333333;0.0;0.13333333333333333;0.10526315789473684;0.0;0.0;0.2222222222222222;0.0;0.0;0.125;0.14285714285714285;0.13333333333333333;0.10526315789473684;0.1111111111111111;0.1;0.0;0.0;0.3076923076923077;0.0;0.0;1.0;0.0;0.0;0.14285714285714285;0.0;0.2857142857142857;0.0;0.0;0.0
GO:0002827;0.43478260869565216;0.125;0.4;0.0;0.42105263157894735;0.0;0.0;0.1111111111111111;0.26666666666666666;0.0;0.2;0.43478260869565216;0.0;0.0;0.0;0.5;0.4;0.13333333333333333;0.4;0.0;0.42105263157894735;0.11764705882352941;0.09523809523809523;0.38095238095238093;0.0;0.4;0.11764705882352941;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.0;0.0;0.38095238095238093;0.1111111111111111;0.4;0.625;0.5;0.4444444444444444;0.0;0.0;0.0;0.5;0.4;0.5263157894736842;0.2;0.5555555555555556;0.0;0.5555555555555556;0.6;0.42105263157894735;0.0;0.18181818181818182;0.38095238095238093;0.5714285714285714;0.0;0.0;0.47058823529411764;0.125;0.38095238095238093;0.0;0.6;0.5;0.7142857142857143;0.5263157894736842;0.0;0.0;0.11764705882352941;0.13333333333333333;0.125;0.2;0.631578947368421;0.19047619047619047;0.0;0.0;0.0;0.5555555555555556;0.0;0.0;1.0;0.0;0.0;0.23529411764705882;0.0;0.4;0.38095238095238093;0.4444444444444444
GO:0032496;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6153846153846154;0.5333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5714285714285714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.36363636363636365;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.6666666666666666;0.0;0.0;0.0
GO:0050900;0.0;0.0;0.0;0.13333333333333333;0.0;0.0;0.15384615384615385;0.13333333333333333;0.0;0.16666666666666666;0.11764705882352941;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.125;0.16666666666666666;0.14285714285714285;0.13333333333333333;0.13333333333333333;0.13333333333333333;0.15384615384615385;0.0;0.0;0.13333333333333333;0.0;0.0;0.0;0.0;0.125;0.16666666666666666;0.125;0.0;0.0;0.0;0.0;0.13333333333333333;0.14285714285714285;0.0;0.11764705882352941;0.0;0.18181818181818182;0.10526315789473684;0.0;0.1111111111111111;0.0;0.13333333333333333;0.0;0.15384615384615385;0.0;0.15384615384615385;0.11764705882352941;0.0;0.0;0.25;0.0;0.0;0.14285714285714285;0.16666666666666666;0.15384615384615385;0.11764705882352941;0.125;0.1111111111111111;0.0;0.0;0.36363636363636365;0.0;0.0;0.14285714285714285;0.0;0.0;1.0;0.0;0.3333333333333333;0.0;0.0;0.0
GO:0051835;0.45454545454545453;0.13333333333333333;0.5263157894736842;0.0;0.5555555555555556;0.0;0.0;0.11764705882352941;0.2857142857142857;0.0;0.10526315789473684;0.45454545454545453;0.0;0.0;0.0;0.26666666666666666;0.631578947368421;0.14285714285714285;0.5263157894736842;0.0;0.2222222222222222;0.125;0.1;0.2;0.0;0.2857142857142857;0.125;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.0;0.0;0.6;0.11764705882352941;0.21052631578947367;0.26666666666666666;0.26666666666666666;0.7058823529411765;0.0;0.0;0.0;0.8;0.42105263157894735;0.5555555555555556;0.10526315789473684;0.11764705882352941;0.0;0.5882352941176471;0.10526315789473684;0.5555555555555556;0.0;0.19047619047619047;0.4;0.1;0.0;0.0;0.625;0.13333333333333333;0.2;0.0;0.10526315789473684;0.6666666666666666;0.3076923076923077;0.1111111111111111;0.0;0.0;0.125;0.14285714285714285;0.13333333333333333;0.10526315789473684;0.1111111111111111;0.1;0.0;0.0;0.0;0.5882352941176471;0.0;0.0;0.23529411764705882;0.0;0.0;1.0;0.0;0.2857142857142857;0.2;0.5882352941176471
GO:0019730;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.46153846153846156;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11764705882352941;0.0;0.0;0.0;0.0;0.1111111111111111;0.7692307692307693;0.26666666666666666;0.0;0.0;0.0;0.0;0.11764705882352941;0.0;0.0;0.25;0.7142857142857143;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.5454545454545454;0.0;0.0;0.2857142857142857;0.0;0.6666666666666666;0.3333333333333333;0.0;1.0;0.0;0.0;0.0
GO:0001818;0.3;0.6153846153846154;0.5882352941176471;0.0;0.375;0.0;0.0;0.13333333333333333;0.3333333333333333;0.0;0.23529411764705882;0.2;0.0;0.0;0.0;0.7692307692307693;0.35294117647058826;0.16666666666666666;0.35294117647058826;0.0;0.375;0.14285714285714285;0.1111111111111111;0.2222222222222222;0.0;0.5;0.14285714285714285;0.13333333333333333;0.13333333333333333;0.13333333333333333;0.0;0.0;0.3333333333333333;0.13333333333333333;0.47058823529411764;0.46153846153846156;0.3076923076923077;0.4;0.0;0.0;0.0;0.46153846153846156;0.35294117647058826;0.375;0.23529411764705882;0.13333333333333333;0.0;0.4;0.11764705882352941;0.375;0.0;0.21052631578947367;0.3333333333333333;0.1111111111111111;0.0;0.0;0.42857142857142855;0.15384615384615385;0.2222222222222222;0.0;0.11764705882352941;0.46153846153846156;0.5454545454545454;0.125;0.0;0.0;0.14285714285714285;0.16666666666666666;0.15384615384615385;0.23529411764705882;0.125;0.2222222222222222;0.0;0.0;0.0;0.4;0.0;0.0;0.4;0.0;0.0;0.2857142857142857;0.0;1.0;0.2222222222222222;0.4
GO:0071902;0.9230769230769231;0.10526315789473684;0.34782608695652173;0.0;0.8181818181818182;0.0;0.0;0.09523809523809523;0.3333333333333333;0.0;0.17391304347826086;0.9230769230769231;0.0;0.0;0.0;0.42105263157894735;0.43478260869565216;0.1111111111111111;0.8695652173913043;0.0;0.36363636363636365;0.1;0.08333333333333333;0.16666666666666666;0.0;0.4444444444444444;0.1;0.09523809523809523;0.09523809523809523;0.09523809523809523;0.0;0.0;0.3333333333333333;0.09523809523809523;0.5217391304347826;0.42105263157894735;0.3157894736842105;0.47619047619047616;0.0;0.0;0.0;0.5263157894736842;0.34782608695652173;0.45454545454545453;0.17391304347826086;0.09523809523809523;0.0;0.47619047619047616;0.08695652173913043;0.45454545454545453;0.0;0.16;0.5;0.08333333333333333;0.0;0.0;0.5;0.10526315789473684;0.9166666666666666;0.0;0.08695652173913043;0.5263157894736842;0.23529411764705882;0.09090909090909091;0.0;0.0;0.1;0.1111111111111111;0.10526315789473684;0.17391304347826086;0.09090909090909091;0.16666666666666666;0.0;0.0;0.0;0.47619047619047616;0.0;0.0;0.38095238095238093;0.0;0.0;0.2;0.0;0.2222222222222222;1.0;0.47619047619047616
GO:0010763;0.34782608695652173;0.125;0.4;0.0;0.5263157894736842;0.0;0.0;0.4444444444444444;0.26666666666666666;0.0;0.2;0.43478260869565216;0.0;0.0;0.0;0.5;0.5;0.5333333333333333;0.5;0.0;0.42105263157894735;0.11764705882352941;0.09523809523809523;0.47619047619047616;0.0;0.5333333333333333;0.11764705882352941;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.0;0.0;0.38095238095238093;0.1111111111111111;0.4;0.5;0.25;0.4444444444444444;0.0;0.0;0.0;0.5;0.4;0.5263157894736842;0.2;0.1111111111111111;0.0;0.4444444444444444;0.1;0.8421052631578947;0.0;0.18181818181818182;0.38095238095238093;0.09523809523809523;0.0;0.0;0.5882352941176471;0.125;0.47619047619047616;0.0;0.1;0.625;0.42857142857142855;0.42105263157894735;0.0;0.0;0.11764705882352941;0.5333333333333333;0.125;0.2;0.10526315789473684;0.19047619047619047;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.4444444444444444;0.0;0.0;0.5882352941176471;0.0;0.4;0.47619047619047616;1.0
